,Region,District,Garden,Room,Hall,Floor,Year,Size,Direction,Renovation,Price,Elevator
7859,东城,朝阳门内,朝内大街136号院,3,1,15,1999,92,南,简装,1050.0,1
7860,东城,天坛,前门前,2,1,6,2009,80,东,简装,760.0,1
7861,东城,天坛,金鱼池西区,4,2,4,2003,112,南北,简装,850.0,0
7862,东城,崇文门,兴隆都市馨园,1,1,7,2004,39,南,精装,420.0,1
7863,东城,东四,金隆基大厦,1,1,12,2000,35,东,精装,400.0,1
7864,东城,东直门,万国城MOMA,1,0,27,2004,59,南,精装,700.0,1
7865,东城,建国门内,外交部街,1,1,6,1990,40,南,简装,450.0,0
7866,东城,东四,金隆基大厦,1,0,12,2000,69,北,简装,720.0,1
7867,东城,东四,金隆基大厦,1,0,12,2000,42,东,精装,442.0,1
7868,东城,和平里,和平里五区,2,1,6,1996,55,南北,其他,600.0,0
7869,东城,左安门,体育馆路,2,1,6,1960,62,南,其他,550.0,0
7870,东城,东四,东四北大街,2,1,12,1992,61,东,简装,680.0,1
7871,东城,东直门,民安小区东扬威街,2,1,11,2002,78,西南,精装,880.0,1
7872,东城,天坛,天坛东里南区,2,1,11,1970,47,南,简装,390.0,1
7873,东城,崇文门,营房西街,2,1,6,1983,49,南北,其他,435.0,0
7874,东城,安贞,小黄庄一区,1,1,21,1990,46,东,精装,435.0,1
7875,东城,崇文门,新景家园东区,1,1,15,2008,67,东西,其他,690.0,1
7876,东城,广渠门,冠城名敦道,1,0,23,2009,86,东,精装,550.0,1
7877,东城,和平里,安外花园,2,1,5,1986,58,南北,简装,570.0,0
7878,东城,东花市,白桥大街,2,1,6,1980,54,西,精装,465.0,0
7879,东城,广渠门,自由季,1,0,10,2010,54,南,精装,260.0,1
7880,东城,朝阳门内,金宝街,4,2,17,2008,292,南北,精装,3685.0,1
7881,东城,崇文门,国瑞城西区,1,1,16,2009,122,西,精装,960.0,1
7882,东城,永定门,安乐林头条2号院,2,1,6,1989,57,南北,简装,376.0,0
7883,东城,安定门,安德路55号院,2,1,4,1977,64,南北,其他,490.0,0
7884,东城,灯市口,智德北巷,3,1,6,1985,78,南北,简装,985.0,0
7885,东城,安定门,安馨园,2,2,6,2003,139,南北,精装,1590.0,1
7886,东城,东直门,北官厅胡同2号院,3,1,5,1978,56,东南西,精装,630.0,0
7887,东城,东直门,民安小区东直门北中街,3,1,11,2002,78,南北,简装,850.0,1
7888,东城,广渠门,自由季,3,0,10,2010,55,西,精装,245.0,1
7889,东城,建国门外,恒基中心,1,1,23,1993,83,北,其他,630.0,1
7890,东城,安定门,灵光胡同,2,1,6,1980,55,东北,精装,560.0,0
7891,东城,广渠门,绿景苑,1,1,12,2002,46,南,精装,485.0,0
7892,东城,左安门,龙潭北里七条,2,1,5,1965,62,南,简装,530.0,0
7893,东城,安定门,灵光胡同,1,1,6,1980,36,南,其他,395.0,0
7894,东城,安定门,中绦胡同甲2号院,2,1,6,1985,51,南,精装,500.0,0
7895,东城,崇文门,南岗子,2,1,6,1978,51,南,其他,425.0,0
7896,东城,和平里,安外花园,1,1,6,1990,42,南,其他,400.0,0
7897,东城,崇文门,营房西街,2,1,6,1992,63,西北,其他,560.0,0
7898,东城,崇文门,崇文门东大街,1,1,12,1980,41,西北,精装,396.0,1
7899,东城,崇文门,前门东大街,2,1,12,1979,49,西,精装,425.0,1
7900,东城,广渠门,领行国际,2,1,21,2005,105,东,其他,810.0,1
7901,东城,工体,东外公馆,1,1,11,2008,63,西,精装,500.0,1
7902,东城,东直门,北官厅胡同,2,1,16,1993,64,南,精装,750.0,1
7903,东城,安定门,官书院,4,2,6,2000,177,南北,精装,1890.0,1
7904,东城,广渠门,广渠家园,3,1,29,2009,79,西南,精装,700.0,1
7905,东城,安定门,中绦胡同甲2号院,2,1,6,1985,61,南北,简装,650.0,0
7906,东城,东直门,东直门内北小街16号,2,1,10,2003,90,东西,精装,830.0,1
7907,东城,广渠门,安化南里,1,1,16,2007,60,东南,精装,550.0,1
7908,东城,朝阳门内,新鲜胡同,1,1,5,1990,60,南,精装,720.0,0
7909,东城,崇文门,营房西街,2,1,6,1992,63,西北,其他,560.0,0
7910,东城,建国门内,北总布胡同,2,1,6,2000,69,南北,简装,720.0,0
7911,东城,东四,东四北大街,2,1,12,1992,73,东西,简装,780.0,1
7912,东城,交道口,香饵胡同,2,1,6,2003,69,东北,精装,840.0,0
7913,东城,建国门内,东堂子胡同,3,1,6,1989,77,南西北,其他,690.0,0
7914,东城,东直门,民安小区东羊管胡同,2,1,14,2002,76,东西,精装,770.0,1
7915,东城,东直门,民安小区东直门内北小街,3,1,16,2003,118,东西北,简装,1250.0,1
7916,东城,朝阳门内,新鲜胡同,2,1,5,1990,72,东南,精装,873.0,0
7917,东城,朝阳门内,大方家胡同,2,1,9,2003,85,南,精装,1100.0,1
7918,东城,广渠门,京城仁合,1,1,16,2004,101,南北,简装,800.0,1
7919,东城,广渠门,广渠门内大街,2,0,16,1980,60,东北,精装,510.0,1
7920,东城,广渠门,水上华城,1,1,23,2006,62,东,其他,626.0,1
7921,东城,东四,汪芝麻胡同,2,1,6,1988,60,南北,其他,740.0,0
7922,东城,崇文门,兴隆都市馨园,2,1,6,2003,72,南,精装,675.0,0
7923,东城,安定门,中绦胡同甲2号院,2,1,6,1985,61,南北,简装,668.0,0
7924,东城,天坛,永定门东街西里,2,0,6,1976,50,南北,其他,390.0,0
7925,东城,崇文门,前门东大街,2,1,12,1979,62,南北,其他,540.0,1
7926,东城,永定门,桃杨路教师楼,4,2,6,1999,128,南北,精装,850.0,0
7927,东城,东直门,北官厅胡同2号院,3,1,5,1978,56,东南西,精装,580.0,0
7928,东城,东直门,东直门内北小街16号,3,1,10,2003,96,东西,简装,960.0,1
7929,东城,安定门,中绦胡同甲2号院,2,1,6,1985,59,南北,精装,630.0,0
7930,东城,崇文门,营房西街,1,1,6,1992,39,北,其他,355.0,0
7931,东城,建国门内,西总布胡同55号院,1,1,6,1990,42,南,简装,510.0,0
7932,东城,永定门,桃杨路北里,3,1,6,1987,94,东西,精装,690.0,0
7933,东城,左安门,东四块玉南街30号院,2,1,6,1980,57,南北,简装,420.0,0
7934,东城,工体,海晟国际公寓,1,1,22,2007,64,东,精装,690.0,1
7935,东城,安定门,中绦胡同甲2号院,2,1,6,1985,59,东南北,其他,635.0,0
7936,东城,广渠门,领行国际,3,1,21,2005,147,东南,其他,1065.0,1
7937,东城,广渠门,广渠家园,2,2,29,2009,71,西,精装,560.0,1
7938,东城,安定门,青年湖南里,2,1,12,1990,60,南,其他,545.0,1
7939,东城,东直门,民安小区民安街,2,1,6,2002,56,南北,精装,750.0,0
7940,东城,崇文门,新景家园东区,1,1,18,2005,62,西南,精装,650.0,1
7941,东城,灯市口,锡拉胡同21号院,2,1,6,1988,47,东西,简装,400.0,0
7942,东城,和平里,兴化西里,3,2,6,2005,123,东西,精装,1113.0,1
7943,东城,天坛,天坛南里西区,3,1,6,1982,69,南北,其他,550.0,0
7944,东城,天坛,永定门东街西里,3,1,6,1974,67,南北,其他,530.0,0
7945,东城,安定门,朗家胡同24号院,2,1,6,1977,53,南北,简装,560.0,0
7946,东城,安定门,安德路55号院,2,1,4,1977,48,西北,简装,450.0,0
7947,东城,广渠门,领行国际,3,1,21,2005,147,东南,其他,1065.0,1
7948,东城,崇文门,前门东大街,2,0,16,1979,59,东北,简装,535.5,1
7949,东城,和平里,和平里三区,2,1,6,1996,57,东西,简装,575.0,0
7950,东城,左安门,体育馆路甲8号,2,1,6,2000,59,南,精装,475.0,0
7951,东城,东花市,本家润园三期,2,1,18,2005,69,南,精装,610.0,1
7952,东城,崇文门,兴隆都市馨园,1,0,7,2004,32,西,精装,350.0,1
7953,东城,和平里,和平里一区,2,1,5,1983,38,南北,其他,365.0,0
7954,东城,建国门内,东总布胡同,3,1,6,1990,73,南北,精装,800.0,0
7955,东城,广渠门,幸福家园三期,1,1,8,2005,70,西,精装,780.0,1
7956,东城,东四,小取灯胡同8号院,3,1,3,1992,77,东西,简装,960.0,0
7957,东城,东直门,当代MOMA,3,2,18,2009,180,西北,精装,2270.0,1
7958,东城,朝阳门内,大方家胡同,3,2,9,2003,111,南西北,精装,1400.0,1
7959,东城,广渠门,京禧阁,1,1,22,2013,70,西南,精装,704.0,1
7960,东城,左安门,西四块玉,2,1,6,1978,49,东南西,其他,420.0,0
7961,东城,朝阳门外,王家园胡同35号院,3,1,6,1985,68,南北,简装,630.0,0
7962,东城,崇文门,新景家园东区,1,1,12,2005,59,南,精装,643.0,1
7963,东城,永定门,景泰西里西区,1,1,11,2005,56,南,简装,420.0,1
7964,东城,东花市,花市东三条,2,1,6,1980,51,东,精装,450.0,0
7965,东城,地安门,藏经馆胡同15号院,2,1,5,1985,47,南北,其他,550.0,0
7966,东城,朝阳门内,豆瓣胡同,2,1,21,2003,69,西,简装,940.0,1
7967,东城,广渠门,保利蔷薇,1,1,16,2008,67,东西,其他,730.0,1
7968,东城,广渠门,东环居苑,1,1,22,2004,65,西南,精装,550.0,1
7969,东城,和平里,和平里五区,2,1,6,1996,55,南北,其他,610.0,0
7970,东城,灯市口,东厂胡同,3,1,5,1987,83,东西,精装,886.0,0
7971,东城,广渠门,京禧阁,1,1,22,2013,70,西南,精装,704.0,1
7972,东城,东四,东四北大街,2,1,12,1992,65,东西,简装,690.0,1
7973,东城,东直门,民安小区东羊管胡同,2,1,14,2002,73,东西,简装,745.0,1
7974,东城,东直门,万国城MOMA,1,0,27,2004,59,南,精装,700.0,1
7975,东城,朝阳门内,朝阳门南小街,3,1,16,2004,85,南北,精装,1150.0,1
7976,东城,朝阳门内,豆瓣胡同,2,1,12,2003,71,东,其他,930.0,1
7977,东城,灯市口,东四西大街40号院,2,1,5,1988,64,西北,简装,660.0,0
7978,东城,安定门,青年湖北里,2,1,6,1988,56,南北,简装,508.0,0
7979,东城,崇文门,新景家园西区,1,1,9,2013,78,南,简装,845.0,1
7980,东城,建国门外,恒基中心,1,1,23,1993,83,北,简装,680.0,1
7981,东城,广渠门,冠城名敦道,1,1,23,2009,93,西,简装,535.0,1
7982,东城,地安门,菊儿胡同,2,1,3,1991,64,南北,其他,960.0,0
7983,东城,广渠门,金桥国际,1,1,27,2004,73,南,精装,532.0,1
7984,东城,和平里,安外花园,3,1,5,1986,61,南北,精装,580.0,0
7985,东城,崇文门,崇文门东大街,1,1,12,1984,43,南,简装,415.0,1
7986,东城,朝阳门外,新中西街,2,1,7,1990,58,南北,简装,498.0,0
7987,东城,灯市口,东四西大街,2,1,6,1988,58,南,简装,660.0,0
7988,东城,天坛,金鱼池西区,3,1,6,2003,88,西南,其他,798.0,0
7989,东城,安定门,湖景苑,3,2,8,1999,156,东西,其他,1725.0,1
7990,东城,天坛,金鱼池西区,2,1,4,2003,69,东西,精装,568.0,0
7991,东城,安定门,朗家胡同13号院,3,1,6,1990,67,南北,其他,715.0,0
7992,东城,东直门,东直门内大街,2,1,16,2003,68,东,简装,750.0,1
7993,东城,东直门,北官厅胡同2号院,2,1,6,1990,58,南北,简装,650.0,0
7994,东城,广渠门,光明西里,2,1,5,1970,49,东西,精装,430.0,0
7995,东城,地安门,帽儿胡同45号院,3,1,5,1985,59,南西北,精装,830.0,0
7996,东城,交道口,交道口东大街,2,1,10,2002,72,南,简装,920.0,1
7997,东城,陶然亭,中海紫御公馆,2,2,22,2010,91,南,精装,1018.0,1
7998,东城,安定门,青年湖北里,2,1,6,1988,60,东西,其他,528.0,0
7999,东城,建国门内,贡院九号,2,2,18,2000,156,南,精装,1568.0,1
8000,东城,灯市口,甘雨胡同2号院,3,1,6,1999,88,南北,简装,960.0,0
8001,东城,广渠门,东环居苑,3,1,22,2004,99,东北,精装,850.0,1
8002,东城,永定门,天天家园,3,1,11,2002,129,东,精装,830.0,0
8003,东城,东直门,北新桥三条,3,1,6,1985,66,南北,精装,750.0,0
8004,东城,广渠门,光明中街,3,1,6,1991,69,东西,其他,622.0,0
8005,东城,安定门,安德路55号院,2,1,6,1985,57,东西,简装,491.0,0
8006,东城,西罗园,革新里24号院,2,1,6,1995,64,南西北,简装,400.0,0
8007,东城,安贞,小黄庄一区,2,1,6,1994,56,南北,简装,560.0,0
8008,东城,东直门,民安小区东直门内北小街,2,1,16,2003,74,南北,其他,780.0,1
8009,东城,东直门,东直门内北小街8号院,3,1,13,2003,90,南北,简装,1025.0,1
8010,东城,天坛,天坛南里西区,2,1,6,1982,50,东北,其他,388.0,0
8011,东城,东直门,香河园街,2,1,16,1990,71,南,精装,570.0,1
8012,东城,灯市口,沙滩南巷,2,1,5,1985,54,南北,精装,610.0,0
8013,东城,广渠门,广渠门内大街,3,1,14,1987,79,东南,精装,720.0,1
8014,东城,广渠门,光明楼,2,1,4,1987,55,南北,简装,503.0,0
8015,东城,安定门,中绦胡同甲2号院,2,1,6,1985,61,南北,简装,680.0,0
8016,东城,东四,什锦花园胡同21号院,2,0,5,1985,48,南,精装,633.0,0
8017,东城,安定门,永康胡同5号院,3,1,5,1982,57,南西北,简装,735.0,0
8018,东城,东直门,当代MOMA,5,2,7,2006,384,东南北,精装,4988.0,0
8019,东城,陶然亭,中海紫御公馆,2,2,19,2010,90,南,精装,999.0,1
8020,东城,建国门内,小羊宜宾胡同,2,1,6,1990,59,东西,精装,605.0,0
8021,东城,东直门,民安小区东直门内北小街,2,1,16,2003,74,南北,其他,780.0,1
8022,东城,东直门,东直门内北小街8号院,3,1,13,2003,90,南北,简装,1025.0,1
8023,东城,崇文门,新景家园东区,1,1,18,2005,62,南西,精装,650.0,1
8024,东城,安定门,永康胡同5号院,2,1,5,1982,50,南,精装,725.0,0
8025,东城,朝阳门内,朝阳门南小街,1,1,16,2004,55,东,其他,760.0,1
8026,东城,朝阳门内,朝阳首府,1,1,15,2009,78,南,其他,875.0,1
8027,东城,建国门外,恒基中心,3,2,23,1997,168,西南,其他,1600.0,1
8028,东城,东花市,本家润园三期,2,1,18,2005,66,西,简装,596.0,1
8029,东城,前门,台基厂头条2号院,3,1,5,1980,78,南北,精装,864.0,0
8030,东城,东直门,万国城MOMA,2,2,27,2004,116,西,精装,1380.0,1
8031,东城,崇文门,兴隆都市馨园,1,1,6,2003,52,西,简装,496.0,0
8032,东城,灯市口,灯市口大街,2,1,10,1990,50,东西北,精装,580.0,1
8033,东城,崇文门,法华南里,2,1,5,1990,65,东西,精装,565.0,0
8034,东城,西罗园,望陶园小区,3,1,18,1999,134,东南,简装,830.0,1
8035,东城,崇文门,新景家园西区,1,1,14,2004,57,东南,精装,549.0,1
8036,东城,天坛,金鱼池西区,2,1,4,2003,87,东北,其他,710.0,0
8037,东城,建国门内,建国门北大街,3,1,17,1990,81,东南西,其他,800.0,1
8038,东城,东花市,东花市北里中区,1,1,6,1990,47,东,精装,435.0,0
8039,东城,崇文门,新景家园东区,1,1,15,2008,87,南北,精装,890.0,1
8040,东城,崇文门,法华南里,3,1,6,1990,110,南北,其他,890.0,0
8041,东城,崇文门,新景家园东区,1,1,18,2005,62,南西,精装,650.0,1
8042,东城,工体,铂晶豪庭,2,1,11,2011,107,东北,精装,1180.0,1
8043,东城,朝阳门内,禄米仓胡同71号院,1,1,6,1982,39,南,其他,633.0,0
8044,东城,东直门,民安小区民安街,2,1,6,2002,73,东西,精装,850.0,0
8045,东城,西罗园,革新里24号院,2,1,6,1994,89,西,简装,529.0,0
8046,东城,和平里,和平新城一期,2,1,19,2003,167,南,精装,1420.0,1
8047,东城,西罗园,望陶园小区,3,1,18,1999,134,东南,简装,830.0,1
8048,东城,崇文门,新景家园西区,1,1,14,2004,57,东南,精装,549.0,1
8049,东城,灯市口,灯市口大街,2,1,10,1990,50,东西北,精装,580.0,1
8050,东城,崇文门,法华南里,2,1,5,1990,65,东西,精装,565.0,0
8051,东城,东直门,东直门内大街,3,1,16,2002,90,东南北,精装,900.0,1
8052,东城,东四,东四北大街,2,1,6,1989,53,南北,简装,650.0,0
8053,东城,灯市口,灯市口西街,1,1,6,1989,45,南,精装,570.0,0
8054,东城,广渠门,金桥国际,1,1,21,2004,71,北,精装,570.0,1
8055,东城,建国门内,建国门北大街5号,1,2,24,2008,140,西,其他,795.0,1
8056,东城,安定门,官书院,3,1,6,2002,121,南北,精装,1500.0,1
8057,东城,朝阳门内,仓南胡同14号院,2,1,6,1993,71,南北,其他,830.0,0
8058,东城,左安门,体育馆路12号,2,1,12,1980,49,东西,精装,440.0,1
8059,东城,建国门内,贡院头条,2,1,6,1985,51,南,精装,555.0,0
8060,东城,广渠门,幸福家园二期,2,1,13,2003,65,北,其他,715.0,1
8061,东城,灯市口,柏树胡同,1,1,6,1988,46,南,精装,555.0,0
8062,东城,东直门,后永康胡同2号院4号院,1,1,6,1994,45,东南,精装,600.0,0
8063,东城,安定门,安德路55号院,2,1,4,1977,68,南北,简装,532.0,0
8064,东城,建国门内,北总布胡同,3,1,6,1988,71,东北,简装,680.0,0
8065,东城,东直门,海运仓小区,2,2,7,2002,77,南北,简装,896.0,0
8066,东城,西罗园,西革新里110号院,1,1,6,1992,44,东,简装,305.0,0
8067,东城,东直门,民安小区民安街,3,1,6,2002,90,东南西,精装,960.0,0
8068,东城,天坛,天坛路,3,1,5,1991,79,南北,简装,650.0,0
8069,东城,天坛,金鱼池西区,4,2,4,2002,112,南北,精装,850.0,0
8070,东城,东直门,东直门内大街,1,1,14,2003,60,南,精装,750.0,1
8071,东城,安定门,永康胡同5号院,2,1,5,1982,50,南,简装,725.0,0
8072,东城,广渠门,京城仁合,2,1,16,2004,114,南西北,精装,1000.0,1
8073,东城,东四,东四北大街,2,1,12,1992,65,东西,简装,660.0,1
8074,东城,和平里,康鸿家园,3,1,6,2000,155,南北,精装,1499.0,0
8075,东城,朝阳门外,瑞士公寓,1,1,16,2007,95,东南,精装,980.0,1
8076,东城,广渠门,金桥国际,1,1,19,2004,63,东,精装,525.0,1
8077,东城,天坛,前门前,1,1,6,2009,72,西,其他,690.0,1
8078,东城,灯市口,锡拉胡同21号院,1,1,6,1988,42,西,精装,495.0,0
8079,东城,东直门,新中西里,3,1,5,1985,84,东南西,精装,730.0,0
8080,东城,朝阳门外,瑞士公寓,2,2,14,2007,127,南,其他,1380.0,1
8081,东城,安定门,青年湖东里,2,1,6,1992,53,西北,精装,485.7,0
8082,东城,工体,春秀路,2,1,6,1998,57,南北,简装,559.0,0
8083,东城,金宝街,朝阳门内大街甲190号院,2,1,6,1985,54,南北,简装,580.0,0
8084,东城,朝阳门内,豆瓣胡同,3,1,12,2003,85,南北,简装,1200.0,1
8085,东城,永定门,华龙美晟,3,1,12,2009,136,东南,其他,939.0,1
8086,东城,安定门,永康胡同18号院,3,1,6,1985,62,东西,精装,750.0,0
8087,东城,永定门,天天家园,1,1,11,2002,66,西北,简装,419.0,1
8088,东城,地安门,菊儿胡同,1,1,3,1991,51,东南北,精装,680.0,0
8089,东城,安定门,安德路乙61号院,2,1,14,1989,58,西,简装,580.0,1
8090,东城,朝阳门内,朝阳门内大街,1,0,7,1999,37,东,其他,415.0,0
8091,东城,东直门,华普花园,2,3,22,2001,146,东南,精装,1100.0,1
8092,东城,建国门外,苏州胡同,2,1,6,1992,58,西北,精装,548.0,0
8093,东城,东直门,民安小区东直门北中街,1,1,6,1988,60,东西,精装,720.0,0
8094,东城,东直门,育树四条,2,1,6,1983,60,南北,简装,580.0,0
8095,东城,朝阳门内,南弓匠营胡同,1,1,5,2003,53,南北,简装,766.0,0
8096,东城,东花市,东花市北里中区,2,1,6,1994,76,东,简装,650.0,0
8097,东城,永定门,天天家园,1,1,11,2002,66,西北,简装,419.0,1
8098,东城,永定门,华龙美晟,3,1,12,2009,136,东南,其他,939.0,1
8099,东城,东花市,东花市北里西区,2,2,6,1996,139,南北,精装,1210.0,0
8100,东城,建国门外,恒基中心,3,1,23,1997,168,东南,精装,1270.0,1
8101,东城,东直门,胡家园26号院,3,1,6,1996,79,南北,精装,639.0,0
8102,东城,朝阳门内,朝阳门内大街75号院,3,1,5,1990,114,东南,其他,1220.0,1
8103,东城,朝阳门内,朝阳门南小街,1,1,16,2004,55,南,精装,730.0,1
8104,东城,东直门,北官厅胡同甲二号院,1,1,6,1993,40,南,简装,582.0,0
8105,东城,朝阳门内,新鲜胡同,1,1,5,1990,48,西,精装,570.0,0
8106,东城,东直门,北新桥头条,2,1,6,1984,54,东西,简装,570.0,0
8107,东城,东直门,海运仓小区,2,1,7,2003,66,南北,精装,760.0,0
8108,东城,陶然亭,中海紫御公馆,2,1,22,2010,61,西北,精装,608.0,1
8109,东城,交道口,交道口东大街,3,1,8,2002,92,南北,精装,1200.0,1
8110,东城,东直门,东直门北大街,2,1,14,1990,60,东西,精装,550.0,1
8111,东城,工体,海晟名苑,2,1,14,2004,97,西,精装,1280.0,1
8112,东城,广渠门,板厂新里,3,2,4,1990,115,南北,精装,1042.0,0
8113,东城,灯市口,沙滩南巷,2,1,5,1985,54,南北,精装,600.0,0
8114,东城,朝阳门内,仓南胡同14号院,3,1,6,1993,92,南北,其他,950.0,0
8115,东城,广渠门,光明中街,2,1,6,1991,54,东西,精装,485.0,0
8116,东城,交道口,交道口东大街,2,1,11,2003,72,南,精装,970.0,1
8117,东城,广渠门,金世纪嘉园,2,1,21,2005,75,东南,其他,650.0,1
8118,东城,天坛,永定门东街中里,2,1,6,1980,49,南北,其他,400.0,0
8119,东城,东直门,民安小区民安街,2,1,6,2002,72,东西,精装,810.0,0
8120,东城,东直门,民安小区东羊管胡同,2,1,14,2002,73,东西,精装,870.0,1
8121,东城,安定门,上龙西里,3,2,18,1996,185,西南,简装,1650.0,1
8122,东城,东花市,本家润园一期,1,1,6,2005,71,西,精装,770.0,0
8123,东城,东直门,东直门南大街,3,1,18,1991,87,南,精装,836.0,1
8124,东城,和平里,民旺园,2,1,9,1996,63,东西,精装,608.0,1
8125,东城,建国门外,建国门内大街,1,1,6,1992,48,西,简装,486.0,0
