,Price
8002,830.0
8003,750.0
8004,622.0
8005,491.0
8006,400.0
8007,560.0
8008,780.0
8009,1025.0
8010,388.0
8011,570.0
8012,610.0
8013,720.0
8014,503.0
8015,680.0
8016,633.0
8017,735.0
8018,4988.0
8019,999.0
8020,605.0
8021,780.0
8022,1025.0
8023,650.0
8024,725.0
8025,760.0
8026,875.0
8027,1600.0
8028,596.0
8029,864.0
8030,1380.0
8031,496.0
8032,580.0
8033,565.0
8034,830.0
8035,549.0
8036,710.0
8037,800.0
8038,435.0
8039,890.0
8040,890.0
8041,650.0
8042,1180.0
8043,633.0
8044,850.0
8045,529.0
8046,1420.0
8047,830.0
8048,549.0
8049,580.0
8050,565.0
8051,900.0
8052,650.0
8053,570.0
8054,570.0
8055,795.0
8056,1500.0
8057,830.0
8058,440.0
8059,555.0
8060,715.0
8061,555.0
8062,600.0
8063,532.0
8064,680.0
8065,896.0
8066,305.0
8067,960.0
8068,650.0
8069,850.0
8070,750.0
8071,725.0
8072,1000.0
8073,660.0
8074,1499.0
8075,980.0
8076,525.0
8077,690.0
8078,495.0
8079,730.0
8080,1380.0
8081,485.7
8082,559.0
8083,580.0
8084,1200.0
8085,939.0
8086,750.0
8087,419.0
8088,680.0
8089,580.0
8090,415.0
8091,1100.0
8092,548.0
8093,720.0
8094,580.0
8095,766.0
8096,650.0
8097,419.0
8098,939.0
8099,1210.0
8100,1270.0
8101,639.0
8102,1220.0
8103,730.0
8104,582.0
8105,570.0
8106,570.0
8107,760.0
8108,608.0
8109,1200.0
8110,550.0
8111,1280.0
8112,1042.0
8113,600.0
8114,950.0
8115,485.0
8116,970.0
8117,650.0
8118,400.0
8119,810.0
8120,870.0
8121,1650.0
8122,770.0
8123,836.0
8124,608.0
8125,486.0
8126,375.0
8127,3600.0
8128,1700.0
8129,700.0
8130,435.0
8131,415.0
8132,935.0
8133,520.0
8134,560.0
8135,710.0
8136,420.0
8137,860.0
8138,950.0
8139,1558.0
8140,550.0
8141,830.0
8142,1200.0
8143,621.0
8144,2180.0
8145,1030.0
8146,398.0
8147,760.0
8148,1150.0
8149,980.0
8150,850.0
8151,460.0
8152,796.0
8153,650.0
8154,760.0
8155,820.0
8156,640.0
8157,660.0
8158,798.0
8159,452.0
8160,840.0
8161,880.0
8162,1150.0
8163,980.0
8164,340.0
8165,1500.0
8166,710.0
8167,800.0
8168,1800.0
8169,760.0
8170,1650.0
8171,2280.0
8172,580.0
8173,860.0
8174,600.0
8175,1398.0
8176,600.0
8177,2300.0
8178,739.0
8179,605.0
8180,494.0
8181,1050.0
8182,830.0
8183,630.0
8184,760.0
8185,680.0
8186,710.0
8187,510.0
8188,1580.0
8189,1070.0
8190,980.0
8191,580.0
8192,690.0
8193,650.0
8194,560.0
8195,723.0
8196,830.0
8197,650.0
8198,430.0
8199,700.0
8200,498.0
8201,598.0
8202,555.0
8203,610.0
8204,703.0
8205,550.0
8206,763.0
8207,560.0
8208,380.0
8209,650.0
8210,490.0
8211,1300.0
8212,435.0
8213,650.0
8214,938.0
8215,685.0
8216,1293.0
8217,870.0
8218,686.0
8219,572.0
8220,699.0
8221,760.0
8222,950.0
8223,670.0
8224,800.0
8225,430.0
8226,419.0
8227,365.0
8228,950.0
8229,1050.0
8230,880.0
8231,565.0
8232,1010.0
8233,468.0
8234,1400.0
8235,1100.0
8236,790.0
8237,705.0
8238,1400.0
8239,998.0
8240,1180.0
8241,319.0
8242,640.0
8243,1780.0
8244,1300.0
8245,405.0
8246,700.0
8247,462.0
8248,518.0
8249,960.0
8250,457.0
8251,340.0
8252,1120.0
8253,320.0
8254,596.0
8255,888.0
8256,405.0
8257,650.0
8258,470.0
8259,343.0
8260,835.0
8261,430.0
8262,610.0
8263,710.0
8264,545.0
8265,670.0
8266,1200.0
8267,1295.0
8268,1500.0
8269,930.0
8270,665.0
8271,490.0
8272,720.0
8273,2400.0
8274,720.0
8275,580.0
8276,865.0
8277,1350.0
8278,790.0
8279,1000.0
8280,960.0
8281,980.0
8282,392.0
8283,820.0
8284,849.0
8285,600.0
8286,750.0
8287,1020.0
8288,1900.0
8289,476.0
8290,1239.0
8291,2000.0
8292,550.0
8293,560.0
8294,639.0
8295,550.0
8296,700.0
8297,740.0
8298,445.0
8299,1500.0
8300,795.0
8301,839.0
8302,720.0
8303,1250.0
8304,560.0
8305,1350.0
8306,1150.0
8307,630.0
8308,560.0
8309,545.0
8310,230.0
8311,380.0
8312,625.0
8313,310.0
8314,270.0
8315,419.0
8316,380.0
8317,1250.0
8318,345.0
8319,365.0
8320,460.0
8321,614.0
8322,550.0
8323,335.0
8324,500.0
8325,475.0
8326,200.0
8327,138.0
8328,245.0
8329,295.0
8330,230.0
8331,370.0
8332,315.0
8333,360.0
8334,248.0
8335,125.0
8336,420.0
8337,510.0
8338,290.0
8339,180.0
8340,110.0
8341,860.0
8342,318.0
8343,319.0
8344,760.0
8345,760.0
8346,230.0
8347,350.0
8348,265.0
8349,405.0
8350,370.0
8351,875.0
8352,480.0
8353,530.0
8354,267.0
8355,295.0
8356,160.0
8357,160.0
8358,99.0
8359,200.0
8360,310.0
8361,150.0
8362,596.0
8363,252.0
8364,534.6
8365,340.0
8366,776.0
8367,238.0
8368,229.0
8369,310.0
8370,278.0
8371,799.0
8372,262.0
8373,215.0
8374,260.0
8375,430.0
8376,298.0
8377,200.0
8378,311.0
8379,620.0
8380,248.0
8381,279.0
8382,380.0
8383,398.0
8384,945.0
8385,750.0
8386,442.0
8387,420.0
8388,440.0
8389,240.0
8390,436.0
8391,600.0
8392,2900.0
8393,320.0
8394,900.0
8395,515.0
8396,580.0
8397,200.0
8398,480.0
8399,2200.0
8400,265.0
8401,193.0
8402,310.0
8403,560.0
8404,223.0
8405,390.0
8406,950.0
8407,386.0
8408,200.0
8409,390.0
8410,385.0
8411,440.0
8412,280.0
8413,425.0
8414,430.0
8415,238.0
8416,406.0
8417,603.0
8418,489.0
8419,1100.0
8420,410.0
8421,400.0
8422,528.0
8423,660.0
8424,715.0
8425,390.0
8426,340.0
8427,417.0
8428,245.0
8429,360.0
8430,198.0
8431,239.0
8432,310.0
8433,330.0
8434,950.0
8435,650.0
8436,330.0
8437,298.0
8438,590.0
8439,500.0
8440,240.0
8441,460.0
8442,188.0
8443,293.0
8444,300.0
8445,305.0
8446,290.0
8447,340.0
8448,328.0
8449,408.0
8450,320.0
8451,400.0
8452,440.0
8453,560.0
8454,245.0
8455,310.0
8456,416.0
8457,450.0
8458,405.0
8459,520.0
8460,300.0
8461,446.5
8462,740.0
8463,348.0
8464,430.0
8465,650.0
8466,245.0
8467,480.0
8468,310.0
8469,500.0
8470,206.0
8471,420.0
8472,193.0
8473,355.0
8474,425.0
8475,470.0
8476,310.0
8477,275.0
8478,305.0
8479,440.0
8480,375.0
8481,450.0
8482,399.0
8483,600.0
8484,350.0
8485,350.0
8486,540.0
8487,240.0
8488,450.0
8489,228.0
8490,405.0
8491,360.0
8492,465.0
8493,216.0
8494,248.0
8495,222.0
8496,215.0
8497,195.0
8498,450.0
8499,310.0
8500,292.0
8501,1100.0
8502,341.0
8503,380.0
8504,289.0
8505,447.5
8506,245.0
8507,260.0
8508,249.0
8509,303.0
8510,290.0
8511,674.0
8512,275.0
8513,222.0
8514,580.0
8515,269.0
8516,360.0
8517,220.0
8518,385.0
8519,367.9
8520,215.0
8521,522.0
8522,213.0
8523,325.0
8524,300.0
8525,406.0
8526,330.0
8527,260.0
8528,410.0
8529,330.0
8530,550.0
8531,420.0
8532,659.0
8533,750.0
8534,407.0
8535,479.0
8536,388.0
8537,560.0
8538,340.0
8539,115.0
8540,252.0
8541,225.0
8542,330.0
8543,290.0
8544,308.0
8545,210.0
8546,300.0
8547,208.0
8548,480.0
8549,308.0
8550,277.0
8551,539.0
8552,283.0
8553,255.0
8554,625.0
8555,229.0
8556,580.0
8557,285.0
8558,176.0
8559,408.0
8560,434.0
8561,550.0
8562,250.0
8563,672.0
8564,590.0
8565,282.0
8566,420.0
8567,251.0
8568,243.0
8569,430.0
8570,153.0
8571,238.0
8572,235.0
8573,240.0
8574,245.0
8575,386.0
8576,1180.0
8577,430.0
8578,359.0
8579,375.0
8580,350.0
8581,360.0
8582,429.0
8583,260.0
8584,395.0
8585,260.0
8586,360.0
8587,460.0
8588,189.0
8589,280.0
8590,350.0
8591,295.0
8592,410.0
8593,240.0
8594,222.0
8595,320.0
8596,390.0
8597,550.0
8598,316.0
8599,280.0
8600,340.0
8601,340.0
8602,336.0
8603,320.0
8604,310.0
8605,305.0
8606,350.0
8607,395.0
8608,370.0
8609,190.0
8610,318.0
8611,270.0
8612,550.0
8613,560.0
8614,390.0
8615,384.0
8616,430.0
8617,548.0
8618,245.0
8619,215.0
8620,306.0
8621,302.0
8622,406.0
8623,285.0
8624,210.0
8625,650.0
8626,229.0
8627,640.0
8628,398.0
8629,600.0
8630,210.0
8631,328.0
8632,620.0
8633,585.0
8634,580.0
8635,240.0
8636,375.0
8637,310.0
8638,321.0
8639,420.0
8640,420.0
8641,218.8
8642,620.0
8643,296.0
8644,262.0
8645,355.0
8646,220.0
8647,370.0
8648,252.0
8649,480.0
8650,183.0
8651,440.0
8652,499.0
8653,220.0
8654,238.0
8655,660.0
8656,508.0
8657,549.0
8658,380.0
8659,549.0
8660,516.0
8661,546.0
8662,399.0
8663,550.0
8664,425.0
8665,550.0
8666,330.0
8667,600.0
8668,380.0
8669,205.0
8670,236.0
8671,170.0
8672,465.0
8673,240.0
8674,180.0
8675,230.0
8676,380.0
8677,560.0
8678,388.0
8679,445.0
8680,400.0
8681,430.0
8682,610.0
8683,360.0
8684,408.0
8685,355.0
8686,300.0
8687,415.0
8688,570.0
8689,300.0
8690,498.0
8691,380.0
8692,348.0
8693,295.0
8694,870.0
8695,390.0
8696,385.0
8697,485.0
8698,233.0
8699,400.0
8700,399.0
8701,249.0
8702,235.0
8703,262.0
8704,205.0
8705,246.0
8706,200.0
8707,550.0
8708,280.0
8709,216.0
8710,360.0
8711,270.0
8712,480.0
8713,630.0
8714,320.0
8715,520.0
8716,218.0
8717,310.0
8718,284.0
8719,390.0
8720,513.0
8721,265.0
8722,420.0
8723,350.0
8724,360.0
8725,336.0
8726,335.0
8727,371.0
8728,120.0
8729,105.0
8730,100.0
8731,130.0
8732,785.0
8733,160.0
8734,140.0
8735,125.0
8736,505.0
8737,375.0
8738,123.9
8739,110.0
8740,94.0
8741,175.0
8742,98.0
8743,180.0
8744,570.0
8745,318.0
8746,410.0
8747,430.0
8748,636.0
8749,280.0
8750,212.0
8751,155.0
8752,1050.0
8753,310.0
8754,405.0
8755,430.0
8756,446.0
8757,270.0
8758,290.0
8759,359.0
8760,340.0
8761,290.0
8762,450.0
8763,549.0
8764,430.0
8765,495.0
8766,930.0
8767,160.0
8768,235.0
8769,477.0
8770,350.0
8771,590.0
8772,130.0
8773,128.0
8774,1060.0
8775,125.0
8776,125.0
8777,132.0
8778,130.0
8779,210.0
8780,185.0
8781,118.0
8782,133.0
8783,128.0
8784,138.0
8785,115.0
8786,140.0
8787,148.0
8788,115.0
8789,95.0
8790,335.0
8791,98.0
8792,155.0
8793,130.0
8794,125.0
8795,150.0
8796,195.0
8797,180.0
8798,240.0
8799,570.0
8800,90.0
8801,120.0
8802,380.0
8803,145.0
8804,320.0
8805,950.0
8806,230.0
8807,138.0
8808,298.0
8809,385.0
8810,375.0
8811,420.0
8812,316.0
8813,260.0
8814,318.0
8815,285.0
8816,406.0
8817,245.0
8818,270.0
8819,380.0
8820,340.0
8821,198.0
8822,365.0
8823,145.0
8824,385.0
8825,300.0
8826,430.0
8827,235.0
8828,398.0
8829,395.0
8830,385.0
8831,298.0
8832,265.0
8833,362.0
8834,249.0
8835,255.0
8836,505.0
8837,320.0
8838,376.0
8839,390.0
8840,369.0
8841,330.0
8842,980.0
8843,498.0
8844,615.0
8845,520.0
8846,490.0
8847,300.0
8848,355.0
8849,269.0
8850,246.0
8851,430.0
8852,436.0
8853,275.0
8854,455.0
8855,288.0
8856,250.0
8857,316.0
8858,345.0
8859,440.0
8860,74.0
8861,490.0
8862,429.0
8863,505.0
8864,300.0
8865,276.0
8866,270.0
8867,195.0
8868,265.0
8869,535.0
8870,215.0
8871,345.0
8872,272.0
8873,379.0
8874,385.0
8875,599.0
8876,92.0
8877,280.0
8878,500.0
8879,315.0
8880,210.0
8881,438.0
8882,380.0
8883,320.0
8884,320.0
8885,850.0
8886,260.0
8887,315.0
8888,520.0
8889,619.0
8890,378.0
8891,678.0
8892,310.0
8893,345.0
8894,325.0
8895,309.0
8896,210.0
8897,340.0
8898,310.0
8899,238.0
8900,560.0
8901,230.0
8902,268.0
8903,330.0
8904,233.0
8905,370.0
8906,315.0
8907,305.0
8908,220.0
8909,230.0
8910,215.0
8911,400.0
8912,285.0
8913,360.0
8914,420.0
8915,600.0
8916,950.0
8917,320.0
8918,355.0
8919,375.0
8920,595.0
8921,550.0
8922,530.0
8923,390.0
8924,243.0
8925,230.0
8926,318.0
8927,570.0
8928,1100.0
8929,648.0
8930,385.0
8931,347.0
8932,244.0
8933,268.0
8934,239.0
8935,330.0
8936,380.0
8937,360.0
8938,235.0
8939,380.0
8940,230.0
8941,630.0
8942,160.0
8943,430.0
8944,300.0
8945,298.0
8946,225.0
8947,425.0
8948,520.0
8949,358.0
8950,420.0
8951,310.0
8952,240.0
8953,269.0
8954,570.0
8955,360.0
8956,550.0
8957,300.0
8958,391.0
8959,239.0
8960,470.0
8961,300.0
8962,302.0
8963,480.0
8964,260.0
8965,262.0
8966,330.0
8967,368.0
8968,282.0
8969,255.0
8970,335.0
8971,350.0
8972,550.0
8973,499.0
8974,356.0
8975,510.0
8976,340.0
8977,215.0
8978,508.0
8979,585.0
8980,320.0
8981,300.0
8982,335.0
8983,325.0
8984,375.0
8985,365.0
8986,379.0
8987,315.0
8988,319.0
8989,270.0
8990,530.0
8991,218.0
8992,350.0
8993,320.0
8994,519.0
8995,260.0
8996,260.0
8997,305.0
8998,245.0
8999,382.0
9000,430.0
9001,490.0
9002,280.0
9003,225.0
9004,315.0
9005,220.0
9006,243.0
9007,585.0
9008,215.0
9009,508.0
9010,198.0
9011,356.0
9012,290.0
9013,360.0
9014,365.0
9015,510.0
9016,275.0
9017,375.0
9018,380.0
9019,358.0
9020,270.0
9021,510.0
9022,348.0
9023,222.0
9024,390.0
9025,370.0
9026,520.0
9027,380.0
9028,398.0
9029,285.0
9030,220.0
9031,310.0
9032,280.0
9033,398.0
9034,390.0
9035,300.0
9036,255.0
9037,350.0
9038,650.0
9039,318.0
9040,369.0
9041,267.0
9042,385.0
9043,360.0
9044,210.0
9045,280.0
9046,520.0
9047,415.0
9048,678.0
9049,252.0
9050,319.0
9051,195.0
9052,188.0
9053,238.0
9054,400.0
9055,267.0
9056,235.0
9057,420.0
9058,360.0
9059,308.0
9060,350.0
9061,279.0
9062,345.0
9063,295.0
9064,290.0
9065,325.0
9066,358.0
9067,236.0
9068,335.0
9069,495.0
9070,490.0
9071,370.0
9072,325.0
9073,363.0
9074,218.0
9075,205.0
9076,520.0
9077,320.0
9078,470.0
9079,248.0
9080,438.0
9081,242.0
9082,243.0
9083,305.0
9084,343.0
9085,658.0
9086,405.0
9087,345.0
9088,195.0
9089,380.0
9090,299.0
9091,320.0
9092,265.0
9093,340.0
9094,213.0
9095,265.0
9096,330.0
9097,320.0
9098,208.0
9099,330.0
9100,315.0
9101,470.0
9102,230.0
9103,290.0
9104,520.0
9105,265.0
9106,290.0
9107,270.0
9108,300.0
9109,310.0
9110,360.0
9111,300.0
9112,315.0
9113,375.0
9114,310.0
9115,490.0
9116,395.0
9117,355.0
9118,630.0
9119,640.0
9120,303.0
9121,535.0
9122,353.0
9123,530.0
9124,390.0
9125,325.0
9126,590.0
9127,261.0
9128,368.0
9129,300.0
9130,225.0
9131,210.0
9132,270.0
9133,370.0
9134,600.0
9135,900.0
9136,350.0
9137,200.0
9138,460.0
9139,390.0
9140,330.0
9141,275.0
9142,499.0
9143,499.0
9144,312.0
9145,324.0
9146,320.0
9147,235.0
9148,305.0
9149,400.0
9150,520.0
9151,545.0
9152,230.0
9153,460.0
9154,324.0
9155,325.0
9156,210.0
9157,274.0
9158,441.0
9159,710.0
9160,323.0
9161,375.0
9162,275.0
9163,370.0
9164,265.0
9165,350.0
9166,490.0
9167,690.0
9168,190.0
9169,565.8
9170,735.0
9171,314.0
9172,360.0
9173,320.0
9174,350.0
9175,380.0
9176,285.0
9177,360.0
9178,280.0
9179,470.0
9180,272.0
9181,380.0
9182,230.0
9183,280.0
9184,354.0
9185,248.0
9186,235.0
9187,310.0
9188,495.0
9189,238.0
9190,360.0
9191,240.0
9192,730.0
9193,522.0
9194,520.0
9195,235.0
9196,560.0
9197,720.0
9198,355.0
9199,360.0
9200,355.0
9201,430.0
9202,480.0
9203,315.0
9204,426.0
9205,335.0
9206,328.0
9207,490.0
9208,315.0
9209,368.0
9210,310.0
9211,350.0
9212,350.0
9213,320.0
9214,560.0
9215,305.0
9216,279.0
9217,310.0
9218,259.0
9219,495.0
9220,260.0
9221,325.0
9222,360.0
9223,275.0
9224,390.0
9225,320.0
9226,348.0
9227,305.0
9228,320.0
9229,255.0
9230,405.0
9231,405.0
9232,260.0
9233,300.0
9234,520.0
9235,335.0
9236,315.0
9237,235.0
9238,370.0
9239,399.0
9240,285.0
9241,550.0
9242,310.0
9243,275.0
9244,260.0
9245,325.0
9246,485.0
9247,300.0
9248,289.0
9249,320.0
9250,340.0
9251,290.0
9252,380.0
9253,395.0
9254,398.0
9255,290.0
9256,294.0
9257,390.0
9258,448.0
9259,306.0
9260,307.0
9261,300.0
9262,295.0
9263,365.0
9264,290.0
9265,445.0
9266,510.0
9267,350.0
9268,310.0
9269,365.0
9270,480.0
9271,310.0
9272,295.0
9273,245.0
9274,535.0
9275,360.0
9276,269.0
9277,290.0
9278,330.0
9279,320.0
9280,455.0
9281,430.0
9282,410.0
9283,410.0
9284,385.0
9285,280.0
9286,292.0
9287,360.0
9288,305.0
9289,303.0
9290,228.0
9291,347.0
9292,455.0
9293,405.0
9294,390.0
9295,269.0
9296,255.0
9297,359.0
9298,235.0
9299,399.0
9300,439.0
9301,315.0
9302,439.0
9303,358.0
9304,290.0
9305,468.0
9306,568.0
9307,390.0
9308,280.0
9309,306.0
9310,459.0
9311,190.0
9312,210.0
9313,295.0
9314,270.0
9315,355.0
9316,299.0
9317,215.0
9318,355.0
9319,299.0
9320,700.0
9321,315.0
9322,516.0
9323,279.0
9324,305.0
9325,240.0
9326,235.0
9327,325.0
9328,328.0
9329,350.0
9330,430.0
9331,660.0
9332,400.0
9333,320.0
9334,378.0
9335,405.0
9336,300.0
9337,295.0
9338,369.0
9339,358.0
9340,260.0
9341,525.0
9342,275.0
9343,400.0
9344,500.0
9345,252.0
9346,398.0
9347,560.0
9348,439.0
9349,400.0
9350,535.0
9351,230.0
9352,300.0
9353,330.0
9354,380.0
9355,520.0
9356,405.0
9357,310.0
9358,330.0
9359,355.0
9360,370.0
9361,255.0
9362,220.0
9363,330.0
9364,350.0
9365,270.0
9366,265.0
9367,399.0
9368,485.0
9369,688.0
9370,510.0
9371,274.0
9372,298.0
9373,275.0
9374,548.0
9375,290.0
9376,310.0
9377,320.0
9378,318.0
9379,320.0
9380,396.0
9381,335.0
9382,460.0
9383,390.0
9384,375.0
9385,310.0
9386,350.0
9387,480.0
9388,249.0
9389,268.0
9390,230.0
9391,292.0
9392,310.0
9393,440.0
9394,170.0
9395,318.0
9396,330.0
9397,312.0
9398,390.0
9399,249.0
9400,325.0
9401,499.0
9402,305.0
9403,360.0
9404,220.0
9405,290.0
9406,246.0
9407,308.0
9408,428.0
9409,920.0
9410,475.0
9411,280.0
9412,430.0
9413,395.0
9414,320.0
9415,390.0
9416,426.0
9417,365.0
9418,335.0
9419,306.0
9420,345.0
9421,269.0
9422,310.0
9423,400.0
9424,298.0
9425,313.0
9426,206.0
9427,900.0
9428,320.0
9429,275.0
9430,200.0
9431,530.0
9432,380.0
9433,355.0
9434,530.0
9435,210.0
9436,450.0
9437,295.0
9438,235.0
9439,370.0
9440,310.0
9441,319.0
9442,499.0
9443,598.0
9444,390.0
9445,280.0
9446,300.0
9447,390.0
9448,410.0
9449,305.0
9450,306.0
9451,480.0
9452,410.0
9453,320.0
9454,535.0
9455,460.0
9456,310.0
9457,390.0
9458,470.0
9459,400.0
9460,370.0
9461,750.0
9462,390.0
9463,320.0
9464,455.0
9465,202.0
9466,578.0
9467,464.0
9468,395.0
9469,399.0
9470,330.0
9471,320.0
9472,315.0
9473,298.0
9474,380.0
9475,380.0
9476,315.0
9477,290.0
9478,360.0
9479,735.0
9480,370.0
9481,275.0
9482,430.0
9483,330.0
9484,260.0
9485,359.0
9486,399.0
9487,280.0
9488,370.0
9489,309.0
9490,306.0
9491,358.0
9492,289.0
9493,318.0
9494,200.0
9495,288.0
9496,252.0
9497,345.0
9498,300.0
9499,400.0
9500,310.0
9501,305.0
9502,185.0
9503,165.0
9504,230.0
9505,420.0
9506,380.0
9507,90.0
9508,69.0
9509,288.0
9510,1100.0
9511,168.0
9512,170.0
9513,200.0
9514,210.0
9515,540.0
9516,235.0
9517,350.0
9518,385.0
9519,105.0
9520,520.0
9521,120.0
9522,260.0
9523,710.0
9524,68.5
9525,300.0
9526,1000.0
9527,225.0
9528,468.0
9529,275.0
9530,82.0
9531,850.0
9532,230.0
9533,370.0
9534,135.0
9535,1750.0
9536,135.0
9537,270.0
9538,370.0
9539,581.0
9540,345.0
9541,260.0
9542,790.0
9543,860.0
9544,136.0
9545,128.0
9546,310.0
9547,395.0
9548,487.0
9549,285.0
9550,250.0
9551,181.0
9552,235.0
9553,115.0
9554,720.0
9555,1300.0
9556,900.0
9557,1050.0
9558,1150.0
9559,880.0
9560,700.0
9561,730.0
9562,290.0
9563,408.0
9564,580.0
9565,490.0
9566,900.0
9567,440.0
9568,380.0
9569,80.0
9570,245.0
9571,980.0
9572,350.0
9573,950.0
9574,570.0
9575,800.0
9576,700.0
9577,260.0
9578,325.0
9579,74.0
9580,360.0
9581,260.0
9582,850.0
9583,835.0
9584,290.0
9585,611.0
9586,300.0
9587,380.0
9588,750.0
9589,550.0
9590,320.0
9591,420.0
9592,295.0
9593,599.0
9594,390.0
9595,625.0
9596,395.0
9597,240.0
9598,268.0
9599,360.0
9600,235.0
9601,800.0
9602,800.0
9603,580.0
9604,425.0
9605,465.0
9606,429.0
9607,450.0
9608,285.0
9609,560.0
9610,190.0
9611,195.0
9612,260.0
9613,300.0
9614,475.0
9615,600.0
9616,265.0
9617,295.0
9618,500.0
9619,620.0
9620,660.0
9621,338.0
9622,368.0
9623,280.0
9624,565.0
9625,400.0
9626,850.0
9627,850.0
9628,398.0
9629,2400.0
9630,288.0
9631,400.0
9632,370.0
9633,420.0
9634,630.0
9635,280.0
9636,350.0
9637,255.0
9638,290.0
9639,560.0
9640,460.0
9641,270.0
9642,800.0
9643,330.0
9644,780.0
9645,1200.0
9646,195.0
9647,1100.0
9648,400.0
9649,630.0
9650,1380.0
9651,480.0
9652,259.0
9653,415.0
9654,1250.0
9655,470.0
9656,1200.0
9657,350.0
9658,850.0
9659,560.0
9660,330.0
9661,560.0
9662,454.0
9663,440.0
9664,188.0
9665,268.0
9666,320.0
9667,230.0
9668,192.0
9669,200.0
9670,680.0
9671,1180.0
9672,400.0
9673,580.0
9674,320.0
9675,265.0
9676,370.0
9677,910.0
9678,400.0
9679,280.0
9680,295.0
9681,310.0
9682,240.0
9683,780.0
9684,720.0
9685,550.0
9686,356.0
9687,1350.0
9688,380.0
9689,550.0
9690,598.0
9691,300.0
9692,370.0
9693,430.0
9694,299.0
9695,245.0
9696,359.0
9697,410.0
9698,465.0
9699,350.0
9700,365.0
9701,790.0
9702,550.0
9703,715.0
9704,550.0
9705,558.0
9706,375.0
9707,515.0
9708,495.0
9709,315.0
9710,430.0
9711,820.0
9712,400.0
9713,500.0
9714,793.0
9715,323.0
9716,550.0
9717,335.0
9718,320.0
9719,390.0
9720,505.0
9721,500.0
9722,588.0
9723,366.0
9724,229.0
9725,400.0
9726,210.0
9727,385.0
9728,1300.0
9729,390.0
9730,660.0
9731,530.0
9732,600.0
9733,460.0
9734,225.0
9735,368.0
9736,365.0
9737,540.0
9738,550.0
9739,550.0
9740,310.0
9741,399.0
9742,790.0
9743,950.0
9744,323.0
9745,320.0
9746,390.0
9747,335.0
9748,505.0
9749,410.0
9750,480.0
9751,550.0
9752,850.0
9753,900.0
9754,470.0
9755,395.0
9756,500.0
9757,710.0
9758,550.0
9759,380.0
9760,500.0
9761,645.0
9762,335.0
9763,270.0
9764,370.0
9765,499.0
9766,415.0
9767,393.0
9768,415.0
9769,430.0
9770,310.0
9771,230.0
9772,1250.0
9773,530.0
9774,275.0
9775,860.0
9776,450.0
9777,800.0
9778,300.0
9779,490.0
9780,296.0
9781,510.0
9782,761.0
9783,280.0
9784,640.0
9785,360.0
9786,230.0
9787,736.0
9788,518.0
9789,468.0
9790,518.0
9791,475.0
9792,550.0
9793,370.0
9794,511.0
9795,370.0
9796,360.0
9797,545.0
9798,300.0
9799,240.0
9800,1150.0
9801,430.0
9802,528.0
9803,620.0
9804,490.0
9805,310.0
9806,280.0
9807,290.0
9808,950.0
9809,780.0
9810,680.0
9811,320.0
9812,299.0
9813,410.0
9814,389.0
9815,950.0
9816,539.0
9817,530.0
9818,302.0
9819,345.0
9820,835.0
9821,460.0
9822,1000.0
9823,850.0
9824,950.0
9825,1270.0
9826,710.0
9827,705.0
9828,700.0
9829,480.0
9830,459.0
9831,460.0
9832,390.0
9833,950.0
9834,465.0
9835,750.0
9836,325.0
9837,760.0
9838,280.0
9839,480.0
9840,290.0
9841,385.0
9842,980.0
9843,459.0
9844,338.0
9845,525.0
9846,360.0
9847,515.0
9848,335.0
9849,520.0
9850,400.0
9851,1100.0
9852,390.0
9853,280.0
9854,230.0
9855,421.0
9856,530.0
9857,350.0
9858,269.0
9859,349.0
9860,420.0
9861,400.0
9862,375.0
9863,430.0
9864,320.0
9865,410.0
9866,300.0
9867,550.0
9868,360.0
9869,450.0
9870,420.0
9871,458.0
9872,350.0
9873,460.0
9874,350.0
9875,235.0
9876,450.0
9877,450.0
9878,470.0
9879,515.0
9880,396.0
9881,518.0
9882,480.0
9883,1100.0
9884,335.0
9885,410.0
9886,305.0
9887,270.0
9888,490.0
9889,435.0
9890,393.0
9891,680.0
9892,439.0
9893,400.0
9894,270.0
9895,268.0
9896,350.0
9897,350.0
9898,550.0
9899,432.5
9900,375.0
9901,365.0
9902,460.0
9903,1180.0
9904,392.0
9905,530.0
9906,515.0
9907,390.0
9908,330.0
9909,550.0
9910,390.0
9911,405.0
9912,630.0
9913,455.0
9914,510.0
9915,600.0
9916,380.0
9917,367.0
9918,350.0
9919,400.0
9920,382.0
9921,438.0
9922,300.0
9923,310.0
9924,350.0
9925,510.0
9926,600.0
9927,398.0
9928,400.0
9929,550.0
9930,355.0
9931,355.0
9932,505.0
9933,300.0
9934,335.0
9935,555.0
9936,540.0
9937,456.0
9938,355.0
9939,330.0
9940,571.0
9941,370.0
9942,695.0
9943,425.0
9944,348.0
9945,280.0
9946,265.0
9947,585.0
9948,304.0
9949,430.0
9950,578.0
9951,320.0
9952,263.0
9953,420.0
9954,265.0
9955,255.0
9956,505.0
9957,290.0
9958,450.0
9959,255.0
9960,380.0
9961,450.0
9962,388.0
9963,285.0
9964,464.0
9965,260.0
9966,578.0
9967,416.0
9968,320.0
9969,1160.0
9970,510.0
9971,571.0
9972,330.0
9973,650.0
9974,360.0
9975,290.0
9976,688.0
9977,510.0
9978,550.0
9979,318.0
9980,350.0
9981,285.0
9982,370.0
9983,870.0
9984,780.0
9985,175.0
9986,260.0
9987,269.0
