index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
12164,6,150,2385,8,5,42,44,49,3,340.0
12165,6,91,1295,8,15,33,43,46,3,460.0
12166,6,47,1150,8,18,52,85,46,3,510.0
12167,6,57,3064,8,16,59,75,63,4,447.0
12168,6,51,2642,16,19,52,126,49,3,956.0
12169,6,47,749,8,16,59,52,49,4,620.0
12170,6,165,413,14,4,25,41,49,4,452.0
12171,6,118,1121,8,22,57,77,63,4,970.0
12172,6,181,2909,15,11,33,65,46,3,570.0
12173,6,47,676,8,24,54,69,63,4,520.0
12174,6,56,346,8,21,47,76,63,4,590.0
12175,6,87,150,9,12,50,79,49,3,540.0
12176,6,87,1170,9,12,53,109,49,4,930.0
12177,6,47,1150,8,10,53,55,49,3,480.0
12178,6,11,1228,24,4,51,193,49,4,1280.0
12179,6,95,1320,8,5,44,74,49,3,378.0
12180,6,118,1904,15,21,47,133,49,4,1100.0
12181,6,155,2130,8,7,54,84,49,4,666.0
12182,6,118,2262,15,27,53,127,49,4,1050.0
12183,6,119,2024,16,29,50,161,54,4,1900.0
12184,6,118,1908,8,6,47,76,38,3,615.0
12185,6,109,2629,15,24,42,150,20,0,850.0
12186,6,47,1162,8,26,58,93,46,4,865.0
12187,6,30,367,16,21,46,141,54,3,1030.0
12188,6,30,367,16,21,46,144,63,3,1038.0
12189,6,25,368,16,20,55,123,54,3,860.0
12190,6,87,66,16,20,49,142,46,4,1150.0
12191,6,119,2133,23,17,55,240,49,4,2900.0
12192,6,188,1344,16,21,52,161,49,4,805.0
12193,6,118,2736,8,5,42,51,49,3,423.0
12194,6,163,1993,8,10,54,56,20,4,370.0
12195,6,86,548,16,25,60,104,49,4,1550.0
12196,6,47,2194,8,10,57,75,49,4,720.0
12197,6,49,502,8,17,35,60,25,3,440.0
12198,6,140,2248,8,5,31,42,49,3,320.0
12199,6,163,1992,8,10,49,52,58,0,397.0
12200,6,47,716,16,10,54,139,49,4,980.0
12201,6,155,3193,16,19,53,134,65,4,1050.0
12202,6,12,1560,15,37,55,237,44,4,3000.0
12203,6,140,205,8,5,26,42,49,3,330.0
12204,6,118,1121,8,22,57,77,63,4,970.0
12205,6,131,142,16,20,53,139,49,4,1050.0
12206,6,119,210,16,12,50,118,25,4,902.0
12207,6,123,1019,9,17,53,86,46,4,650.0
12208,6,47,681,8,25,52,85,63,4,545.0
12209,6,123,3246,8,8,57,103,49,4,910.0
12210,6,87,1155,16,17,51,123,49,4,1150.0
12211,6,69,3436,8,5,29,41,46,4,360.0
12212,6,11,1227,8,8,54,93,49,4,670.0
12213,6,163,1494,16,5,50,97,49,4,518.0
12214,6,118,1919,8,27,48,82,63,3,690.0
12215,6,47,3526,8,5,48,61,63,4,399.0
12216,6,103,76,16,15,57,136,49,4,902.0
12217,6,72,2006,9,11,56,95,49,4,730.0
12218,6,123,3336,8,5,47,58,49,3,408.0
12219,6,69,2002,8,17,38,55,52,4,528.0
12220,6,47,1400,8,6,51,84,49,4,750.0
12221,6,25,1282,15,24,37,71,25,4,650.0
12222,6,163,1994,15,21,51,144,54,4,756.0
12223,6,66,3088,8,27,48,61,20,3,445.0
12224,6,26,1432,8,19,45,58,25,3,730.0
12225,6,118,569,16,5,45,134,63,3,828.0
12226,6,118,1120,16,21,48,136,49,4,1440.0
12227,6,155,2130,9,7,54,83,49,4,690.0
12228,6,49,697,8,5,31,46,54,3,370.0
12229,6,30,711,9,31,47,138,25,4,1066.0
12230,6,118,788,8,19,47,60,63,4,550.0
12231,6,40,541,9,5,47,78,38,3,530.0
12232,6,119,2024,16,26,50,208,49,0,2150.0
12233,6,52,260,15,13,47,69,38,3,550.0
12234,6,26,987,16,14,53,142,49,3,1450.0
12235,6,194,2023,8,23,52,66,25,4,456.0
12236,6,57,3202,8,21,57,57,25,3,313.0
12237,6,47,2544,16,26,59,119,49,4,950.0
12238,6,86,1222,16,21,57,177,49,0,2599.0
12239,6,86,2590,16,24,58,147,49,4,2580.0
12240,6,131,142,16,20,53,139,49,4,1050.0
12241,6,47,2194,8,10,57,75,49,4,720.0
12242,6,119,210,16,12,50,118,25,4,902.0
12243,6,123,1019,9,17,53,86,46,4,650.0
12244,6,163,1994,15,7,51,114,49,0,759.0
12245,6,118,1899,15,25,45,93,29,4,710.0
12246,6,4,1880,8,3,33,39,49,3,376.0
12247,6,118,1325,22,22,50,153,49,3,1150.0
12248,6,181,2909,8,11,32,44,46,4,415.0
12249,6,103,73,9,5,51,77,49,4,630.0
12250,6,118,1906,15,5,34,52,27,3,429.0
12251,6,47,1150,16,19,53,116,25,4,765.0
12252,6,72,2669,8,27,56,110,49,4,490.0
12253,6,118,2262,9,27,53,83,63,4,710.0
12254,6,150,1480,8,5,42,57,38,4,395.0
12255,6,150,2385,15,5,41,58,38,3,369.0
12256,6,72,2669,8,6,50,93,49,3,530.0
12257,6,118,569,16,5,45,134,63,3,828.0
12258,6,26,989,16,27,47,108,60,4,1020.0
12259,6,118,3429,15,21,56,89,25,4,860.0
12260,6,48,924,8,5,52,52,46,3,300.0
12261,6,95,1318,8,20,53,84,63,4,429.0
12262,6,30,245,8,5,41,47,49,2,430.0
12263,6,163,614,8,27,51,63,24,4,389.0
12264,6,47,679,8,24,46,67,46,4,480.0
12265,6,47,681,8,25,52,85,63,4,545.0
12266,6,123,3246,8,8,57,103,49,4,910.0
12267,6,87,1155,16,17,51,123,49,4,1150.0
12268,6,69,3436,8,5,29,41,46,4,360.0
12269,6,163,1494,16,5,50,97,49,4,518.0
12270,6,118,1919,8,27,48,82,63,3,690.0
12271,6,69,2002,8,17,38,55,52,4,528.0
12272,6,47,1400,8,6,51,84,49,4,750.0
12273,6,25,1282,15,24,37,71,25,4,650.0
12274,6,26,986,15,27,51,116,65,4,960.0
12275,6,78,2351,16,14,55,109,25,4,1150.0
12276,6,140,752,16,19,45,104,60,3,610.0
12277,6,123,1938,16,23,53,111,49,4,820.0
12278,6,49,1060,8,25,42,104,60,4,600.0
12279,6,26,987,15,14,53,111,49,4,1250.0
12280,6,159,1799,16,20,46,110,46,3,710.0
12281,6,95,2647,16,13,51,125,49,3,680.0
12282,6,40,539,8,17,45,72,54,4,455.0
12283,6,118,3247,15,25,50,148,63,3,1120.0
12284,6,26,986,16,28,50,133,27,4,1160.0
12285,6,150,1480,8,5,42,57,38,4,395.0
12286,6,163,403,15,23,47,76,24,4,430.0
12287,6,150,3115,8,23,50,89,63,3,670.0
12288,6,181,2908,8,17,34,60,63,4,536.0
12289,6,118,1901,15,23,48,106,63,0,799.0
12290,6,194,3299,16,8,52,174,49,4,1900.0
12291,6,123,742,8,14,55,72,46,4,700.0
12292,6,118,1037,15,27,48,119,60,4,940.0
12293,6,87,387,15,20,51,101,49,4,1140.0
12294,6,47,1150,16,19,53,116,25,4,765.0
12295,6,118,1906,15,5,34,52,27,3,429.0
12296,6,95,1319,8,20,53,84,52,4,430.0
12297,6,49,191,16,26,53,125,25,4,950.0
12298,6,30,245,8,5,31,42,49,3,420.0
12299,6,72,2669,8,27,56,110,49,4,490.0
12300,6,47,679,15,24,47,93,54,3,530.0
12301,6,49,1060,8,25,42,92,63,3,620.0
12302,6,163,1995,1,20,55,52,46,4,410.0
12303,6,118,1902,9,23,47,66,63,3,620.0
12304,6,0,3298,15,29,49,131,25,3,1190.0
12305,6,119,312,8,22,56,106,25,3,936.0
12306,6,51,1557,16,32,50,220,25,4,1250.0
12307,6,25,1636,15,24,47,97,60,3,666.0
12308,6,165,934,8,21,44,70,60,3,589.0
12309,6,11,1929,15,5,52,108,49,3,550.0
12310,6,78,3394,9,21,51,124,63,4,1110.0
12311,6,123,3336,9,23,48,98,65,3,550.0
12312,6,188,1650,15,4,51,107,49,3,560.0
12313,6,68,1006,8,17,44,69,44,3,538.0
12314,6,118,725,9,20,55,89,60,4,910.0
12315,6,66,192,23,15,53,163,49,4,1590.0
12316,6,123,2356,16,16,52,159,49,4,1298.0
12317,6,118,2737,16,5,46,115,49,4,740.0
12318,6,120,1997,31,5,52,185,49,3,780.0
12319,6,78,2351,16,14,55,109,25,4,1150.0
12320,6,47,678,16,12,46,81,49,4,550.0
12321,6,163,403,15,17,50,94,24,3,470.0
12322,6,194,2023,0,9,53,44,46,4,398.0
12323,6,103,72,8,11,52,94,49,4,630.0
12324,6,163,614,1,19,56,57,65,4,406.0
12325,6,118,2738,15,5,44,76,60,4,580.0
12326,6,150,2385,1,5,41,29,38,4,275.0
12327,6,40,540,8,5,27,45,46,3,356.0
12328,6,168,2719,16,6,41,83,49,3,698.0
12329,6,11,1928,8,5,50,66,38,3,400.0
12330,6,103,427,8,9,53,76,52,4,495.0
12331,6,103,427,16,10,53,115,49,3,696.0
12332,6,188,70,15,4,51,112,49,4,660.0
12333,6,123,1020,16,26,54,128,49,4,880.0
12334,6,47,1771,15,13,53,108,49,3,830.0
12335,6,103,3198,1,27,57,33,20,4,230.0
12336,6,215,534,16,5,46,93,49,4,660.0
12337,6,40,744,16,27,47,104,55,4,826.0
12338,6,118,980,23,26,53,176,25,4,1525.0
12339,6,168,2719,1,23,45,45,44,4,430.0
12340,6,86,2077,23,13,53,197,49,4,2480.0
12341,6,66,435,23,13,53,196,49,3,1500.0
12342,6,87,2256,1,12,52,61,38,3,510.0
12343,6,194,2023,0,9,53,44,46,4,398.0
12344,6,215,2632,16,8,44,119,63,3,750.0
12345,6,118,1119,23,5,46,164,33,3,1250.0
12346,6,150,2385,1,5,41,28,63,3,266.0
12347,6,95,2649,23,5,49,145,49,4,799.0
12348,6,131,2558,1,5,48,57,46,4,408.0
12349,6,47,676,1,22,55,55,25,4,415.0
12350,6,163,1392,1,17,56,71,60,4,378.0
12351,6,168,1617,1,6,37,33,49,4,342.0
12352,6,109,1289,8,5,34,42,38,4,408.0
12353,6,30,711,36,31,47,305,63,4,2680.0
12354,6,168,2719,8,25,55,79,63,4,675.0
12355,6,87,1163,8,31,55,74,20,4,500.0
12356,6,25,1278,8,5,40,50,49,4,513.0
12357,6,47,673,8,5,31,36,49,0,355.0
12358,6,25,1632,1,23,45,51,58,3,405.0
12359,6,57,849,7,3,28,38,49,3,245.0
12360,6,50,1399,31,8,53,223,65,4,2150.0
12361,6,123,1019,16,26,53,124,49,3,900.0
12362,6,215,534,1,22,52,61,44,4,445.0
12363,6,118,787,16,6,46,107,49,3,859.1
12364,6,95,1233,8,6,42,49,46,3,330.0
12365,6,163,614,1,19,56,57,25,4,400.0
12366,6,123,1842,23,14,53,231,65,4,2200.0
12367,6,95,2733,8,17,47,49,60,3,340.0
12368,6,25,1636,15,24,47,90,55,3,750.0
12369,6,123,742,15,17,53,112,49,4,980.0
12370,6,91,2199,8,22,44,99,44,4,790.0
12371,6,155,2638,15,8,56,116,49,4,830.0
12372,6,143,2295,1,4,24,21,46,4,284.0
12373,6,87,2855,16,14,54,143,49,4,1509.0
12374,6,101,3420,1,26,54,87,46,4,860.0
12375,6,188,385,16,6,51,247,49,4,1200.0
12376,6,78,3173,22,17,52,247,49,4,2000.0
12377,6,118,1899,22,24,46,154,25,4,1090.0
12378,6,47,2194,16,10,57,72,38,4,890.0
12379,6,87,66,16,30,47,152,46,0,1270.0
12380,6,11,1226,24,3,50,169,54,4,1220.0
12381,6,11,1229,23,9,56,137,49,4,1140.0
12382,6,118,2262,15,22,52,111,25,4,1050.0
12383,6,155,2638,1,17,56,51,58,4,440.0
12384,6,87,2855,16,14,54,143,49,4,1500.0
12385,6,47,262,8,23,58,67,46,4,680.0
12386,6,57,2354,1,30,50,50,24,4,360.0
12387,6,68,1008,8,17,32,52,24,3,425.0
12388,6,66,845,8,17,45,56,63,4,420.0
12389,6,118,1843,16,29,51,124,25,4,960.0
12390,6,40,539,15,17,41,69,65,4,490.0
12391,6,118,1325,9,17,50,94,63,4,850.0
12392,6,72,1050,8,3,27,33,49,4,230.0
12393,6,11,1927,9,5,51,62,49,3,422.0
12394,6,68,1003,8,5,27,41,46,4,370.0
12395,6,47,680,8,24,52,83,63,4,515.0
12396,6,123,1019,16,26,53,127,49,4,900.0
12397,6,76,3243,23,24,49,155,25,4,860.0
12398,6,118,1899,9,19,44,98,63,4,720.0
12399,6,5,1478,8,19,50,116,58,4,1045.0
12400,6,194,2399,9,27,48,89,25,4,530.0
12401,6,119,2024,8,26,51,109,46,4,1180.0
12402,6,4,561,9,30,53,114,25,4,1490.0
12403,6,103,3198,8,27,57,55,60,4,280.0
12404,6,118,787,15,27,45,95,65,3,658.0
12405,6,194,115,16,19,51,127,60,4,690.0
12406,6,11,208,15,20,58,77,63,3,415.0
12407,6,57,851,15,5,43,62,49,3,330.0
12408,6,165,704,15,17,53,130,49,4,1200.0
12409,6,194,1876,8,19,53,84,25,4,700.0
12410,6,25,460,9,29,55,99,24,4,980.0
12411,6,109,1620,8,5,33,43,49,4,418.0
12412,6,47,676,16,13,53,115,49,4,860.0
12413,6,163,47,8,5,53,79,49,4,455.0
12414,6,87,77,16,22,55,296,49,0,2100.0
12415,6,118,1639,23,23,49,125,46,4,1050.0
12416,6,163,761,16,17,53,122,49,4,720.0
12417,6,181,3147,15,21,44,129,25,4,1060.0
12418,6,64,1258,9,17,46,68,63,3,660.0
12419,6,95,1233,15,15,41,63,24,4,395.0
12420,6,159,2473,8,5,42,44,49,4,378.0
12421,6,163,2546,8,4,36,41,20,4,290.0
12422,6,25,1636,15,24,47,97,27,3,670.0
12423,6,194,2023,8,21,53,77,63,4,565.0
12424,6,151,1491,15,5,26,50,49,4,405.0
12425,6,118,1899,9,29,45,93,29,4,660.0
12426,6,118,2262,15,27,52,118,49,3,1080.0
12427,6,123,1019,16,26,53,127,49,4,900.0
12428,6,57,1932,8,14,54,92,63,4,480.0
12429,6,109,698,15,24,49,121,54,4,1000.0
12430,6,194,2399,9,27,48,89,25,4,530.0
12431,6,119,2024,8,26,51,109,46,4,1180.0
12432,6,87,118,8,26,53,70,46,4,680.0
12433,6,47,1771,1,17,51,44,20,3,368.0
12434,6,118,2270,1,20,53,41,38,4,502.0
12435,6,47,1771,8,13,53,77,24,4,569.0
12436,6,69,1415,16,5,47,126,49,4,756.0
12437,6,47,1400,8,6,51,82,49,4,742.0
12438,6,118,790,8,5,47,54,49,4,475.0
12439,6,47,673,8,5,31,40,49,4,345.0
12440,6,78,3173,16,17,51,136,49,4,1330.0
12441,6,95,2648,8,13,50,77,49,3,450.0
12442,6,47,676,8,19,55,65,46,4,500.0
12443,6,47,679,8,24,46,62,65,4,400.0
12444,6,52,2525,8,5,44,47,49,4,540.0
12445,6,118,1903,9,5,44,78,49,3,598.0
12446,6,87,1155,8,17,51,112,49,3,1000.0
12447,6,69,1417,8,5,30,40,54,3,363.0
12448,6,188,385,16,6,54,160,49,4,900.0
12449,6,87,1013,23,8,55,216,65,4,2750.0
12450,6,40,595,8,5,26,43,49,3,347.0
12451,6,78,2350,8,25,51,114,25,3,960.0
12452,6,47,620,8,5,50,73,49,0,520.0
12453,6,155,3172,8,22,52,94,20,3,702.0
12454,6,151,2388,8,5,30,47,49,4,389.0
12455,6,109,1290,8,5,39,42,49,2,420.0
12456,6,47,680,15,24,52,125,25,4,700.0
12457,6,101,229,1,13,39,32,60,3,380.0
12458,6,118,787,9,6,46,88,49,4,675.0
12459,6,109,1625,8,5,31,44,49,0,450.0
12460,6,87,1156,15,30,52,148,63,4,850.0
12461,6,123,3246,16,6,57,128,49,2,1050.0
12462,6,47,681,1,25,51,51,63,4,385.0
12463,6,163,434,1,27,57,35,25,0,198.0
12464,6,91,1295,8,5,32,44,49,4,480.0
12465,6,123,2189,15,11,55,119,49,4,1150.0
12466,6,155,2638,1,21,56,54,49,4,430.0
12467,6,47,676,8,19,55,65,46,4,500.0
12468,6,118,1120,9,18,49,92,63,3,990.0
12469,6,118,669,1,28,56,56,46,3,570.0
12470,6,150,2386,8,4,30,36,60,3,290.0
12471,6,26,2045,15,25,48,137,25,3,1280.0
12472,6,66,192,16,20,53,122,49,4,1230.0
12473,6,140,2431,16,27,48,133,46,3,750.0
12474,6,118,980,8,25,53,72,25,4,770.0
12475,6,78,1834,8,27,51,103,46,4,850.0
12476,6,47,3526,15,17,51,118,33,3,630.0
12477,6,159,501,8,5,40,48,49,3,369.0
12478,6,87,470,31,2,49,232,49,2,2300.0
12479,6,47,262,8,27,58,66,25,4,705.0
12480,6,12,1709,16,31,50,208,33,0,2398.0
12481,6,25,2800,16,23,54,147,27,4,1300.0
12482,6,57,2083,23,19,55,198,49,4,1000.0
12483,6,118,3247,16,25,51,147,63,4,1100.0
12484,6,123,1201,8,15,54,62,20,4,900.0
12485,6,11,3417,16,8,56,137,49,4,950.0
12486,6,215,534,15,22,52,135,49,3,860.0
12487,6,194,3244,23,13,57,198,35,4,1500.0
12488,6,101,3254,23,18,46,214,63,4,1830.0
12489,6,118,1640,22,8,48,147,49,3,1250.0
12490,6,151,2389,1,5,41,39,46,3,365.0
12491,6,47,681,1,25,51,51,25,4,395.0
12492,6,56,894,9,17,55,85,49,3,900.0
12493,6,188,1345,16,21,54,108,25,4,630.0
12494,6,4,2879,23,22,55,275,27,4,2600.0
12495,6,91,2439,8,5,39,52,49,2,430.0
12496,6,56,1596,16,23,45,145,24,4,1050.0
12497,6,12,1815,8,32,52,95,58,4,540.0
12498,6,155,2130,8,23,54,79,24,4,608.0
12499,6,119,312,16,26,51,118,24,3,950.0
12500,6,118,1904,15,21,47,133,49,4,1050.0
12501,6,123,1020,8,27,54,82,49,3,650.0
12502,6,155,3171,23,12,52,182,49,4,1180.0
12503,6,140,2431,16,27,48,133,46,3,750.0
12504,6,78,1834,8,27,51,103,46,4,850.0
12505,6,25,1632,15,23,47,191,25,0,1080.0
12506,6,143,3078,8,26,52,116,58,4,1045.0
12507,6,163,403,1,5,43,41,49,3,290.0
12508,6,40,1960,8,5,39,48,49,4,385.0
12509,6,194,2023,8,23,55,76,27,4,540.0
12510,6,194,3300,16,4,52,240,49,4,3300.0
12511,6,87,1237,9,4,47,85,49,3,694.0
12512,6,87,151,23,26,54,249,49,4,2280.0
12513,6,26,147,23,21,43,137,25,3,980.0
12514,6,123,2356,16,20,52,148,46,4,1200.0
12515,6,26,565,16,17,54,150,25,4,1600.0
12516,6,78,333,1,11,55,67,24,4,618.0
12517,6,56,2430,1,27,52,43,44,3,350.0
12518,6,66,190,0,31,51,49,44,4,472.0
12519,6,47,2194,8,9,57,75,49,4,720.0
12520,6,155,1100,0,20,54,31,44,4,288.0
12521,6,87,1148,0,31,55,37,60,4,335.0
12522,6,194,2749,16,6,43,94,49,3,615.0
12523,6,150,1931,8,20,50,122,46,4,798.0
12524,6,86,2590,23,24,58,212,27,4,3380.0
12525,6,48,2288,15,5,52,106,49,3,482.0
12526,6,11,1928,9,5,51,91,49,3,490.0
12527,6,163,1994,8,21,51,63,44,4,405.0
12528,6,26,985,16,13,49,133,52,4,1350.0
12529,6,103,2781,15,11,54,98,49,4,685.0
12530,6,123,1020,8,26,54,75,25,4,600.0
12531,6,40,1960,8,5,39,48,49,4,385.0
12532,6,123,1020,8,26,54,81,49,4,650.0
12533,6,87,1126,22,10,51,121,49,4,1180.0
12534,6,78,2351,8,14,55,100,46,4,1050.0
12535,6,163,403,1,5,43,41,49,3,290.0
12536,6,25,3307,8,29,43,122,38,4,815.0
12537,6,155,3192,16,24,55,130,49,3,1120.0
12538,6,107,317,30,13,48,128,65,4,1300.0
12539,6,46,2516,16,19,57,178,27,3,1530.0
12540,6,11,1927,9,5,51,98,49,4,535.0
12541,6,188,70,16,4,50,121,49,4,670.0
12542,6,118,1641,8,10,50,70,46,4,760.0
12543,6,118,1901,15,23,48,116,25,3,970.0
12544,6,52,505,8,17,47,80,24,3,580.0
12545,6,47,676,1,13,53,50,46,4,470.0
12546,6,163,1995,1,10,55,53,58,4,400.0
12547,6,52,786,15,5,33,60,49,4,543.0
12548,6,215,534,1,22,52,61,60,3,460.0
12549,6,86,2077,16,22,52,142,64,4,1650.0
12550,6,118,789,8,6,46,56,49,4,555.0
12551,6,11,1928,9,5,51,91,49,3,490.0
12552,6,49,2387,8,13,47,61,24,3,385.0
12553,6,87,2258,15,23,48,105,27,4,880.0
12554,6,47,1150,15,19,52,95,54,4,630.0
12555,6,118,3199,8,25,50,64,24,4,635.0
12556,6,118,1083,8,20,50,98,49,4,835.0
12557,6,78,3394,8,17,52,95,46,4,876.0
12558,6,87,2403,8,6,47,74,46,4,630.0
12559,6,26,3255,15,19,47,78,24,3,660.0
12560,6,119,242,15,17,47,123,65,3,718.0
12561,6,87,2256,16,10,52,120,49,4,1100.0
12562,6,194,115,15,15,51,120,49,3,700.0
12563,6,122,899,16,3,47,132,38,4,1350.0
12564,6,119,312,8,22,55,103,25,4,930.0
12565,6,91,1253,15,20,37,61,38,4,587.0
12566,6,25,460,8,29,55,84,25,4,800.0
12567,6,87,1126,8,10,51,74,46,3,610.0
12568,6,87,150,9,13,50,80,52,3,580.0
12569,6,68,1006,8,5,26,39,49,4,373.0
12570,6,194,825,8,8,52,74,38,4,665.0
12571,6,181,2910,15,7,47,88,63,3,720.0
12572,6,155,3192,16,24,55,130,49,3,1120.0
12573,6,163,2795,8,5,43,54,49,3,335.0
12574,6,47,3383,1,15,52,46,24,0,370.0
12575,6,69,1417,8,5,27,38,49,3,380.0
12576,6,123,3350,8,12,55,78,25,4,690.0
12577,6,49,3113,8,29,48,106,46,4,720.0
12578,6,47,1150,15,19,52,95,54,4,630.0
12579,6,215,534,8,23,49,91,58,3,610.0
12580,6,163,614,15,27,54,106,63,4,680.0
12581,6,163,1994,8,10,51,86,38,3,510.0
12582,6,87,66,8,27,52,77,24,4,700.0
12583,6,118,1031,8,12,52,93,25,4,950.0
12584,6,49,2387,8,13,47,61,24,3,385.0
12585,6,87,2258,15,23,48,105,27,4,880.0
12586,6,25,1634,8,24,44,81,65,3,640.0
12587,6,26,3255,15,19,47,78,24,3,660.0
12588,6,78,3394,8,17,52,95,46,4,876.0
12589,6,87,2403,8,6,47,74,46,4,630.0
12590,6,118,3199,8,25,50,64,24,4,635.0
12591,6,118,1083,8,20,50,98,49,4,835.0
12592,6,47,676,1,17,55,64,46,4,460.0
12593,6,123,3094,15,8,53,139,49,4,1300.0
12594,6,47,681,16,25,51,123,25,4,800.0
12595,6,119,242,15,17,47,123,65,3,718.0
12596,6,123,1202,16,22,55,169,54,4,1450.0
12597,6,57,743,8,5,55,74,49,3,440.0
12598,6,143,1757,8,15,31,45,46,4,420.0
12599,6,188,70,16,8,52,120,49,4,700.0
12600,6,11,1927,9,5,53,92,49,3,525.0
12601,6,36,1923,8,5,40,44,49,3,420.0
12602,6,49,3113,16,19,48,136,25,3,950.0
12603,6,155,2994,9,5,54,77,49,3,430.0
12604,6,11,1929,8,5,52,65,38,3,369.0
12605,6,114,0,0,29,52,39,63,4,290.0
12606,6,159,2271,0,17,51,32,46,4,330.0
12607,6,155,2130,1,24,55,41,20,4,360.0
12608,6,155,1100,0,20,54,40,46,4,317.0
12609,6,47,679,1,24,46,58,20,3,380.0
12610,6,78,3173,0,10,53,31,58,4,340.0
12611,6,47,1771,1,17,51,43,20,3,365.0
12612,6,118,1236,1,21,54,56,44,4,560.0
12613,6,163,403,1,23,47,49,63,3,295.0
12614,6,159,1799,1,20,46,51,20,3,365.0
12615,6,163,614,1,19,56,57,27,3,370.0
12616,6,123,2189,9,11,55,92,49,4,860.0
12617,6,103,74,16,14,52,107,49,4,720.0
12618,6,151,3095,8,19,44,56,25,4,450.0
12619,6,86,2264,8,26,58,88,49,4,1250.0
12620,6,51,1784,8,21,45,75,25,4,510.0
12621,6,118,3114,1,18,50,57,25,4,538.0
12622,6,118,1902,8,23,47,66,46,4,628.0
12623,6,95,1317,15,11,57,85,49,4,465.0
12624,6,25,1279,8,25,47,70,25,4,590.0
12625,6,194,3299,9,8,53,133,60,4,1350.0
12626,6,13,1760,8,11,37,47,46,4,465.0
12627,6,57,2354,15,30,50,148,46,3,740.0
12628,6,25,1278,8,5,38,47,49,4,468.0
12629,6,103,2781,16,10,54,98,49,4,685.0
12630,6,64,949,8,5,45,52,49,3,560.0
12631,6,118,758,23,13,50,202,64,3,1600.0
12632,6,188,1345,16,21,55,149,49,4,830.0
12633,6,49,2293,16,17,55,156,49,4,1240.0
12634,6,123,742,8,17,53,94,46,4,810.0
12635,6,25,336,31,25,50,154,63,4,1050.0
12636,6,118,980,16,25,53,140,49,4,1080.0
12637,6,181,2908,15,23,34,64,49,4,555.0
12638,6,163,761,9,14,53,94,49,4,575.0
12639,6,47,677,16,24,49,113,63,4,680.0
12640,6,181,487,8,20,38,47,25,3,440.0
12641,6,13,1760,8,11,37,47,46,4,465.0
12642,6,57,2354,15,30,50,148,46,3,740.0
12643,6,51,1784,8,21,45,75,25,4,510.0
12644,6,86,2264,8,26,58,88,49,4,1250.0
12645,6,47,2544,8,27,59,59,49,4,520.0
12646,6,56,1350,16,25,52,124,46,4,1500.0
12647,6,103,72,8,11,52,94,49,4,620.0
12648,6,103,427,8,5,53,56,49,3,360.0
12649,6,49,3113,8,29,48,88,25,4,630.0
12650,6,140,1783,8,21,49,72,63,4,570.0
12651,6,118,212,15,27,56,176,49,4,1910.0
12652,6,118,1120,15,22,49,108,38,3,1150.0
12653,6,118,1030,9,13,52,106,49,4,960.0
12654,6,118,2621,15,11,48,138,49,4,1080.0
12655,6,46,2249,8,5,54,57,49,4,426.0
12656,6,11,3417,17,5,56,147,49,4,966.0
12657,6,131,610,23,18,53,185,54,4,1395.0
12658,6,47,681,8,25,51,75,63,4,521.0
12659,6,163,1994,8,21,52,80,63,4,510.0
12660,6,26,1332,15,11,52,131,49,4,1250.0
12661,6,25,336,31,25,50,154,63,4,1050.0
12662,6,118,980,16,25,53,140,49,4,1080.0
12663,6,181,2908,15,23,34,64,49,4,555.0
12664,6,118,1120,15,22,49,108,38,3,1150.0
12665,6,47,1400,16,5,51,141,49,4,1200.0
12666,6,103,72,8,11,52,94,49,4,620.0
12667,6,103,427,8,5,53,56,49,3,360.0
12668,6,49,696,7,11,34,38,46,4,310.0
12669,6,118,2859,16,16,56,170,49,4,1750.0
12670,6,103,452,8,28,57,75,25,4,450.0
12671,6,40,539,8,11,39,52,49,3,399.0
12672,6,118,212,15,27,56,176,49,4,1910.0
12673,6,140,1783,8,21,49,72,63,4,570.0
12674,6,155,2638,1,23,56,46,38,4,400.0
12675,6,163,614,8,27,55,82,46,2,520.0
12676,6,26,987,8,14,53,101,49,4,1200.0
12677,6,69,2001,1,13,34,30,49,3,335.0
12678,6,57,2713,15,14,52,100,49,3,530.0
12679,6,118,787,8,17,46,86,20,3,555.0
12680,6,57,2354,15,30,50,138,46,4,720.0
12681,6,155,2130,8,10,54,76,38,4,589.0
12682,6,119,2135,23,17,55,234,49,4,3200.0
12683,6,76,3243,23,24,49,261,67,3,1200.0
12684,6,0,2447,16,21,47,143,25,4,1150.0
12685,6,87,1237,16,4,47,123,49,3,985.0
12686,6,140,979,23,5,45,169,49,3,950.0
12687,6,194,115,1,15,51,65,46,3,440.0
12688,6,123,3336,22,23,48,118,25,3,630.0
12689,6,87,66,23,20,49,260,49,0,2200.0
12690,6,188,70,16,4,49,107,49,4,638.0
12691,6,194,319,8,19,52,107,46,4,1089.0
12692,6,159,705,9,13,55,76,38,4,730.0
12693,6,118,669,8,24,56,70,25,4,690.0
12694,6,66,3132,9,8,56,60,49,4,870.0
12695,6,118,2621,22,23,48,204,64,4,1200.0
12696,6,46,1959,8,17,40,59,58,4,404.0
12697,6,163,614,2,27,55,58,46,4,399.0
12698,6,163,1993,1,14,54,54,46,4,415.0
12699,6,49,1060,15,25,42,151,63,3,820.0
12700,6,40,539,8,17,41,49,58,3,383.0
12701,6,118,2262,16,27,53,77,24,4,760.0
12702,6,87,66,22,25,47,154,46,0,1200.0
