index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
6468,9,123,2378,7,17,36,40,20,2,460.0
6469,9,173,2366,15,19,50,89,34,2,827.0
6470,9,64,850,7,3,6,46,22,2,498.0
6471,9,124,473,15,30,46,152,6,3,1700.0
6472,9,24,1814,8,14,32,84,22,2,725.0
6473,9,46,632,15,14,47,100,13,2,650.0
6474,9,123,873,14,27,43,122,34,2,730.0
6475,9,168,572,7,27,50,71,20,3,528.0
6476,9,24,1890,15,17,46,160,34,3,1350.0
6477,9,113,2341,7,4,24,31,22,3,404.0
6478,9,186,2517,7,10,27,39,4,3,425.0
6479,9,127,1892,7,11,50,75,32,0,775.0
6480,9,123,1388,15,9,46,109,22,3,1200.0
6481,9,170,1381,2,13,25,18,20,2,263.0
6482,9,29,664,14,13,46,94,13,3,988.0
6483,9,168,375,7,23,42,77,4,3,460.0
6484,9,4,1599,7,5,25,28,4,3,360.0
6485,9,79,2942,7,10,46,87,20,0,900.0
6486,9,127,2899,7,13,49,59,20,3,635.0
6487,9,127,2899,7,17,50,70,34,3,690.0
6488,9,168,1698,15,7,46,106,22,3,772.0
6489,9,24,1113,3,24,31,28,30,2,395.0
6490,9,9,188,14,20,53,69,34,2,430.0
6491,9,127,909,8,26,48,69,30,3,600.0
6492,9,46,2784,2,5,44,32,30,3,380.0
6493,9,163,2633,14,20,42,93,2,3,620.0
6494,9,167,2191,7,14,50,77,13,1,517.0
6495,9,0,2455,15,15,45,181,22,3,1680.0
6496,9,88,2481,15,14,49,125,22,3,1600.0
6497,9,123,3040,8,20,48,88,20,0,850.0
6498,9,123,259,7,5,35,42,22,3,430.0
6499,9,159,2097,7,23,48,76,22,3,600.0
6500,9,66,943,1,8,50,38,20,2,442.0
6501,9,155,472,15,6,41,100,22,2,1030.0
6502,9,24,430,7,29,50,76,37,3,775.0
6503,9,29,666,7,5,32,40,13,2,465.0
6504,9,127,2802,7,8,52,87,22,3,800.0
6505,9,92,1119,14,4,27,47,22,2,530.0
6506,9,113,1376,7,5,32,36,22,2,450.0
6507,9,24,1100,7,23,38,80,4,3,700.0
6508,9,123,1627,7,20,43,71,6,3,580.0
6509,9,173,1373,7,11,37,53,22,2,610.0
6510,9,170,2704,7,6,38,38,22,2,365.0
6511,9,147,913,14,22,44,111,32,3,900.0
6512,9,96,1136,8,5,44,73,22,3,450.0
6513,9,127,909,15,26,48,93,4,3,735.0
6514,9,96,2053,15,20,42,124,34,3,750.0
6515,9,56,2418,7,22,47,72,32,2,810.0
6516,9,168,1696,2,10,44,43,0,3,380.0
6517,9,159,2589,2,5,48,27,20,3,248.0
6518,9,64,2813,8,13,49,100,4,3,950.0
6519,9,123,3040,29,21,49,219,22,3,1960.0
6520,9,96,2078,7,5,43,48,13,3,358.0
6521,9,199,966,14,5,31,47,10,3,410.0
6522,9,114,245,7,10,51,75,22,3,710.0
6523,9,127,910,7,26,49,65,34,3,585.0
6524,9,79,2942,8,17,47,107,20,3,998.0
6525,9,105,2764,14,27,52,67,34,3,388.0
6526,9,155,2673,7,19,36,46,24,3,400.0
6527,9,123,982,14,5,41,85,22,2,1060.0
6528,9,105,415,8,17,52,66,24,2,410.0
6529,9,88,66,15,20,45,126,6,3,1230.0
6530,9,66,943,1,8,50,38,20,2,442.0
6531,9,144,1672,22,5,37,101,22,3,590.0
6532,9,9,2239,7,4,24,37,22,2,290.0
6533,9,79,2942,2,21,46,40,32,2,495.0
6534,9,105,562,12,15,53,33,20,3,249.0
6535,9,57,2648,2,14,52,32,20,2,260.0
6536,9,88,104,2,26,48,54,26,2,599.0
6537,9,24,1385,7,15,34,47,32,2,553.0
6538,9,46,629,2,24,50,43,4,3,430.0
6539,9,10,1213,7,4,16,25,6,3,353.0
6540,9,9,2240,15,4,41,79,22,3,568.0
6541,9,88,2081,7,6,43,60,22,3,600.0
6542,9,29,1116,7,13,43,63,22,3,650.0
6543,9,88,1031,8,14,48,88,34,3,846.0
6544,9,79,2742,15,19,45,109,22,3,1100.0
6545,9,123,2381,14,17,37,62,36,2,480.0
6546,9,105,71,15,5,47,122,22,3,840.0
6547,9,173,2366,21,6,36,96,22,3,780.0
6548,9,173,2366,2,23,40,42,18,2,400.0
6549,9,126,1650,2,15,26,16,0,2,310.0
6550,9,56,777,14,4,26,49,22,2,475.0
6551,9,155,472,8,21,47,92,4,3,960.0
6552,9,127,909,7,26,48,55,30,2,490.0
6553,9,168,2511,8,5,48,79,22,3,450.0
6554,9,88,2386,14,5,38,56,22,2,530.0
6555,9,163,663,8,13,50,83,22,3,840.0
6556,9,199,2944,8,23,43,90,4,3,680.0
6557,9,4,531,8,30,49,88,20,3,1250.0
6558,9,123,1632,14,27,43,113,9,3,1100.0
6559,9,96,1134,7,17,48,68,22,2,426.0
6560,9,173,2364,7,17,40,59,4,3,610.0
6561,9,144,1950,7,5,36,39,13,3,350.0
6562,9,144,1308,7,27,51,60,2,3,400.0
6563,9,79,2942,14,21,46,96,4,3,900.0
6564,9,168,572,7,27,51,69,4,3,523.0
6565,9,64,1294,14,5,37,63,22,3,943.0
6566,9,0,1277,7,13,27,42,13,2,448.0
6567,9,96,2168,7,5,40,40,22,2,210.0
6568,9,123,692,15,19,47,188,22,3,1530.0
6569,9,193,70,8,8,44,75,22,3,500.0
6570,9,123,1514,8,22,47,71,30,3,725.0
6571,9,57,1926,7,13,46,61,20,3,347.0
6572,9,25,880,8,27,46,88,4,3,880.0
6573,9,46,1394,14,8,42,128,22,3,1000.0
6574,9,25,340,7,17,38,91,4,3,690.0
6575,9,127,2899,7,13,48,57,2,2,550.0
6576,9,113,1182,14,5,37,82,6,2,759.0
6577,9,35,395,2,17,38,73,4,2,710.0
6578,9,163,2133,7,5,36,35,13,1,335.0
6579,9,46,629,14,24,49,111,34,3,840.0
6580,9,9,2768,7,20,53,55,22,3,378.0
6581,9,123,1618,14,23,43,97,4,3,850.0
6582,9,68,893,7,5,21,38,22,3,405.0
6583,9,123,1960,15,23,48,115,22,2,1100.0
6584,9,123,2765,7,25,42,69,32,3,720.0
6585,9,39,685,14,27,44,109,36,3,780.0
6586,9,46,1897,7,10,52,62,13,3,630.0
6587,9,123,1617,15,25,40,75,5,3,720.0
6588,9,199,2077,7,27,43,80,20,2,545.0
6589,9,47,133,7,1,42,49,22,2,320.0
6590,9,46,1897,7,10,52,63,9,3,670.0
6591,9,127,2899,7,13,48,57,2,2,550.0
6592,9,113,1182,14,5,37,82,6,2,759.0
6593,9,4,1600,2,17,34,21,20,2,315.0
6594,9,56,1154,7,17,46,80,22,3,1070.0
6595,9,123,535,8,17,43,89,32,2,588.0
6596,9,168,2200,7,5,42,51,20,2,349.0
6597,9,52,2178,7,5,36,39,22,3,540.0
6598,9,168,1697,7,14,49,72,22,3,520.0
6599,9,39,515,2,23,40,29,20,2,312.0
6600,9,66,943,7,8,48,52,30,3,470.0
6601,9,199,3014,7,5,25,36,20,2,320.0
6602,9,154,2070,7,21,43,63,30,2,455.0
6603,9,173,2366,7,23,39,50,28,3,569.0
6604,9,52,724,14,5,26,46,22,3,465.0
6605,9,135,2209,7,7,44,67,22,3,570.0
6606,9,163,653,2,5,35,31,0,3,310.0
6607,9,168,375,8,23,40,46,0,2,270.0
6608,9,88,2386,7,5,39,40,22,3,437.0
6609,9,144,672,7,5,29,39,22,3,388.0
6610,9,68,896,7,5,23,39,22,2,415.0
6611,9,170,686,2,25,47,57,30,0,750.0
6612,9,4,532,22,30,47,237,6,3,2700.0
6613,9,9,2968,14,8,53,73,22,3,650.0
6614,9,88,1958,8,23,47,89,2,3,830.0
6615,9,163,1969,2,24,48,49,22,3,437.0
6616,9,92,1119,14,16,33,52,2,2,550.0
6617,9,4,531,15,30,49,172,22,3,2100.0
6618,9,193,1152,7,18,50,82,30,3,520.0
6619,9,52,611,7,17,40,51,20,3,546.0
6620,9,88,1024,2,31,50,63,2,0,450.0
6621,9,123,725,8,27,41,73,30,2,585.0
6622,9,46,1492,15,14,46,114,22,3,850.0
6623,9,52,724,14,5,26,46,22,3,465.0
6624,9,127,910,2,26,49,35,36,2,388.0
6625,9,56,1156,21,21,47,183,26,3,2250.0
6626,9,56,314,7,21,43,82,30,3,580.0
6627,9,39,555,15,17,40,161,34,3,1099.0
6628,9,46,1897,14,10,52,63,22,3,980.0
6629,9,9,1077,16,6,45,141,22,3,1180.0
6630,9,127,1058,15,24,51,198,22,3,1850.0
6631,9,168,572,15,27,50,127,22,3,750.0
6632,9,123,1617,14,25,39,75,34,3,700.0
6633,9,87,1072,7,24,53,63,20,3,1150.0
6634,9,46,687,7,16,54,29,0,3,457.0
6635,9,0,2856,15,32,44,149,4,2,1120.0
6636,9,123,873,15,29,43,109,20,3,850.0
6637,9,123,238,8,25,50,75,34,3,870.0
6638,9,123,2378,14,17,37,54,34,2,530.0
6639,9,168,2200,14,23,42,84,32,3,440.0
6640,9,48,1985,8,17,48,74,20,3,790.0
6641,9,4,531,3,30,49,56,13,0,900.0
6642,9,123,1387,29,14,46,220,22,3,1815.0
6643,9,173,2366,14,25,50,99,24,3,920.0
6644,9,163,1969,2,24,48,49,34,3,450.0
6645,9,24,1385,14,5,35,53,22,2,638.0
6646,9,155,1269,2,25,41,44,20,3,380.0
6647,9,88,2481,8,14,48,87,22,3,1050.0
6648,9,170,1381,7,13,25,33,20,3,355.0
6649,9,155,472,14,6,41,85,22,3,915.0
6650,9,173,2366,7,27,50,72,30,3,630.0
6651,9,155,2673,7,19,40,44,4,3,435.0
6652,9,135,565,15,11,51,99,22,3,882.0
6653,9,170,2704,2,5,22,16,20,3,264.0
6654,9,123,238,8,25,50,75,34,3,870.0
6655,9,105,416,7,10,52,66,6,3,440.0
6656,9,123,923,3,28,43,62,20,3,634.9
6657,9,168,2200,14,23,42,84,32,3,440.0
6658,9,168,572,7,27,51,69,20,3,504.0
6659,9,56,314,7,21,43,60,4,2,550.0
6660,9,119,0,8,29,47,108,22,3,750.0
6661,9,123,873,15,29,43,109,20,3,850.0
6662,9,39,556,7,5,20,36,22,3,349.0
6663,9,66,176,7,15,48,68,20,3,810.0
6664,9,24,1118,7,24,32,46,34,2,535.0
6665,9,39,1752,7,15,31,43,20,2,360.0
6666,9,69,1217,2,5,38,23,4,3,320.0
6667,9,123,1620,15,23,42,151,20,2,1050.0
6668,9,173,2365,7,5,29,37,22,2,475.0
6669,9,123,727,7,5,42,45,22,2,475.0
6670,9,25,2799,15,10,42,227,13,2,998.0
6671,9,56,1154,8,25,46,65,18,0,880.0
6672,9,57,2648,2,17,52,35,20,3,255.0
6673,9,154,1260,2,5,36,22,22,2,278.0
6674,9,113,1075,15,14,48,176,20,3,1780.0
6675,9,193,70,15,4,42,155,22,3,880.0
6676,9,135,125,7,20,48,81,34,2,660.0
6677,9,46,632,14,25,46,115,4,2,820.0
6678,9,168,2426,7,5,38,46,22,3,355.0
6679,9,57,2648,7,17,52,52,34,3,330.0
6680,9,173,2366,7,27,50,72,30,3,630.0
6681,9,123,1619,8,5,41,75,22,2,598.0
6682,9,173,3013,14,5,33,49,22,3,540.0
6683,9,123,1627,7,5,25,35,20,2,375.0
6684,9,193,1153,7,21,53,67,20,3,500.0
6685,9,168,1271,14,5,42,78,34,0,470.0
6686,9,186,451,15,20,50,128,22,3,1380.0
6687,9,144,1308,7,27,54,50,34,3,369.0
6688,9,52,2945,21,15,44,160,22,2,1640.0
6689,9,126,810,7,5,35,36,13,2,430.0
6690,9,35,395,7,17,38,90,32,3,680.0
6691,9,92,901,15,16,46,142,22,2,1480.0
6692,9,39,685,8,24,45,84,0,3,675.0
6693,9,123,1627,7,5,25,35,20,2,375.0
6694,9,123,1619,8,5,41,75,22,2,598.0
6695,9,173,3013,14,5,33,49,22,3,540.0
6696,9,155,472,15,21,46,134,22,3,1350.0
6697,9,57,2645,7,17,53,64,20,2,520.0
6698,9,113,1374,8,12,42,94,0,3,815.0
6699,9,114,247,2,10,54,55,30,3,510.0
6700,9,105,2764,2,27,52,25,0,3,220.0
6701,9,46,687,2,27,53,33,34,2,370.0
6702,9,0,2455,2,17,46,32,18,3,610.0
6703,9,87,1072,2,26,52,45,20,3,920.0
6704,9,155,477,2,5,22,21,20,3,279.9
6705,9,4,532,8,31,47,92,14,3,1299.0
6706,9,159,2096,2,18,48,40,18,3,380.0
6707,9,9,1079,7,9,51,65,36,3,597.0
6708,9,168,1699,7,14,50,72,22,3,529.0
6709,9,4,1600,14,17,34,47,11,2,500.0
6710,9,123,1636,8,26,50,89,22,3,850.0
6711,9,163,1521,7,20,44,78,24,3,510.0
6712,9,56,2955,8,27,52,66,20,3,838.0
6713,9,105,2416,7,10,49,55,20,3,500.0
6714,9,57,2647,7,14,52,65,22,3,525.0
6715,9,103,1235,7,5,24,31,22,2,420.0
6716,9,29,667,14,31,42,172,20,3,1480.0
6717,9,193,355,15,6,48,139,22,3,853.0
6718,9,25,879,15,11,43,135,22,3,1288.0
6719,9,66,2653,7,29,44,94,4,3,780.0
6720,9,163,1640,7,17,47,61,0,3,520.0
6721,9,163,1521,7,20,44,78,24,3,510.0
6722,9,56,2955,8,27,52,66,20,3,838.0
6723,9,57,2647,7,14,52,65,22,3,525.0
6724,9,105,2416,7,10,49,55,20,3,500.0
6725,9,123,1636,8,26,50,89,22,3,850.0
6726,9,123,983,15,4,41,109,35,3,1250.0
6727,9,163,172,15,20,50,111,22,3,860.0
6728,9,46,632,7,24,45,87,4,2,570.0
6729,9,173,2366,14,23,39,75,4,2,730.0
6730,9,79,824,8,26,49,68,32,3,660.0
6731,9,25,2331,7,5,36,35,22,2,437.5
6732,9,168,1699,7,14,50,72,22,3,529.0
6733,9,113,2341,7,5,23,34,22,3,408.0
6734,9,25,879,15,11,43,135,22,3,1288.0
6735,9,66,2653,7,29,44,94,4,3,780.0
6736,9,56,1156,14,25,47,100,4,3,1286.0
6737,9,46,632,7,24,45,87,4,2,570.0
6738,9,173,2366,14,23,39,75,4,2,730.0
6739,9,25,1195,7,6,41,51,20,2,445.0
6740,9,168,1698,3,21,47,59,2,3,410.0
6741,9,56,806,15,23,49,114,22,3,1292.0
6742,9,193,1152,8,21,50,60,32,3,415.0
6743,9,57,2646,8,17,54,65,20,3,438.9
6744,9,113,2340,7,5,26,42,22,3,460.0
6745,9,199,2077,7,24,43,54,0,1,420.0
6746,9,96,2296,15,13,46,118,22,2,610.0
6747,9,155,1780,7,5,35,42,22,3,425.0
6748,9,24,1385,14,5,34,55,22,2,645.0
6749,9,46,232,7,11,53,65,22,3,760.0
6750,9,88,74,15,22,50,283,22,3,2100.0
6751,9,9,1077,8,3,45,75,22,3,750.0
6752,9,155,478,7,5,26,43,22,2,415.0
6753,9,45,2172,7,19,50,80,20,3,839.0
6754,9,56,2417,7,32,49,80,0,3,630.0
6755,9,79,824,2,27,49,46,30,3,489.0
6756,9,105,2978,2,28,52,28,20,3,209.0
6757,9,56,2955,15,27,53,118,26,3,1420.0
6758,9,87,49,1,17,47,50,33,3,680.0
6759,9,159,2288,15,5,51,115,22,3,880.0
6760,9,144,673,8,21,32,57,4,2,478.0
6761,9,105,2764,7,21,52,50,20,2,268.0
6762,9,168,572,7,26,52,69,20,2,490.0
6763,9,163,466,14,5,34,52,13,2,390.0
6764,9,24,994,7,18,43,94,4,2,750.0
6765,9,193,1153,7,21,51,69,22,3,530.0
6766,9,113,1183,8,4,27,35,22,0,430.0
6767,9,155,2673,2,17,35,20,20,3,299.0
6768,9,168,572,2,27,51,44,2,3,369.0
6769,9,69,2907,15,6,31,103,6,3,860.0
6770,9,87,1072,14,21,52,99,22,3,1880.0
6771,9,126,164,7,4,12,30,31,1,445.0
6772,9,24,1385,2,5,34,23,4,0,385.0
6773,9,168,1698,3,21,47,59,2,3,410.0
6774,9,193,1151,15,9,46,110,22,3,680.0
6775,9,154,2068,7,17,43,76,34,2,538.0
6776,9,163,471,8,34,56,194,9,3,1580.0
6777,9,24,1384,7,8,39,47,22,2,470.0
6778,9,113,2340,7,4,22,34,22,2,405.0
6779,9,29,214,14,5,28,56,22,3,595.0
6780,9,123,122,7,23,42,65,0,3,529.0
6781,9,50,1506,15,21,42,102,32,1,620.0
6782,9,168,1696,15,7,44,132,22,2,800.0
6783,9,88,104,2,26,48,55,6,3,588.0
6784,9,123,726,2,13,40,32,0,2,358.0
6785,9,163,471,7,21,52,129,24,3,1280.0
6786,9,88,1013,2,31,50,66,30,3,518.0
6787,9,144,1672,7,17,30,41,4,3,390.0
6788,9,123,2381,7,17,37,42,4,3,430.0
6789,9,113,1375,7,17,28,43,4,3,494.0
6790,9,69,1218,14,5,25,50,13,2,500.0
6791,9,50,719,2,23,39,27,20,3,326.0
6792,9,64,848,14,21,40,78,32,3,810.0
6793,9,214,173,7,10,28,44,4,2,252.0
6794,9,123,727,7,6,42,47,22,3,495.0
6795,9,199,3010,7,3,23,28,20,2,292.0
6796,9,123,727,7,5,42,45,22,2,490.0
6797,9,124,287,15,28,42,135,6,3,1100.0
6798,9,96,2296,8,13,46,74,20,2,509.0
6799,9,163,172,7,20,49,78,20,2,680.0
6800,9,10,1443,2,32,45,65,2,3,960.0
6801,9,50,783,7,11,36,51,20,2,360.0
6802,9,64,847,7,13,28,42,22,0,470.0
6803,9,123,1960,7,27,47,66,20,2,730.0
6804,9,193,1153,7,21,51,69,20,3,480.0
6805,9,46,629,14,24,49,111,34,3,850.0
6806,9,144,1672,7,17,30,41,4,3,390.0
6807,9,163,471,7,21,52,129,24,3,1280.0
6808,9,88,1013,2,31,50,66,30,3,518.0
6809,9,167,2191,8,14,50,77,13,2,517.0
6810,9,124,473,8,15,48,152,2,3,1380.0
6811,9,50,2291,15,8,44,93,22,2,800.0
6812,9,9,1079,22,9,51,133,22,3,1000.0
6813,9,88,2081,7,6,43,53,22,2,556.0
6814,9,113,2341,7,13,30,30,30,2,375.0
6815,9,135,2756,14,10,49,95,4,3,640.0
6816,9,135,125,15,20,48,133,22,2,1050.0
6817,9,88,131,15,25,48,131,22,3,1304.0
6818,9,113,2283,15,18,37,161,22,1,1100.0
6819,9,57,767,7,5,46,52,22,3,340.0
6820,9,69,1702,14,5,29,48,22,2,505.0
6821,9,217,2495,7,17,30,48,22,3,600.0
6822,9,103,1233,7,5,25,39,20,0,465.0
6823,9,96,1136,7,4,25,34,22,2,280.0
6824,9,127,909,15,17,48,97,4,3,720.0
6825,9,113,1374,8,13,41,106,22,2,840.0
6826,9,123,1617,15,19,39,107,14,2,738.0
6827,9,113,1374,7,12,42,91,0,2,760.0
6828,9,123,1620,7,27,42,79,34,2,724.1
6829,9,170,2233,7,5,24,27,4,2,310.0
6830,9,193,1153,8,17,51,67,22,3,480.0
6831,9,56,1156,14,12,48,138,22,3,1700.0
6832,9,57,767,7,5,46,52,22,3,340.0
6833,9,217,2495,7,17,30,48,22,3,600.0
6834,9,113,2341,7,13,30,30,30,2,375.0
6835,9,135,2756,14,10,49,95,4,3,640.0
6836,9,193,1633,8,17,51,51,34,2,350.0
6837,9,168,1698,1,20,47,27,18,3,280.0
6838,9,168,1698,2,10,46,42,13,3,369.0
6839,9,79,824,8,27,47,64,30,2,625.0
6840,9,4,1600,8,11,33,62,20,2,580.0
6841,9,35,2162,8,7,40,111,32,0,790.0
6842,9,50,719,2,23,39,23,0,2,285.0
6843,9,46,632,2,25,46,43,4,2,395.0
6844,9,68,895,7,5,21,35,22,2,365.0
6845,9,199,292,7,19,47,119,22,3,1250.0
6846,9,127,2899,14,13,49,96,22,3,830.0
6847,9,159,1839,7,23,49,69,4,3,550.0
6848,9,24,1890,22,23,46,218,22,3,1900.0
6849,9,88,2081,7,6,43,41,22,2,470.0
6850,9,123,1617,15,19,39,107,14,2,738.0
6851,9,50,719,7,23,39,58,4,2,430.0
6852,9,96,2743,7,17,42,55,34,3,365.0
6853,9,123,1960,8,22,47,70,20,3,760.0
6854,9,214,715,7,5,36,45,22,2,269.0
6855,9,144,1308,7,27,51,49,34,2,333.0
6856,9,168,572,7,27,49,78,20,3,539.0
6857,9,123,103,22,16,49,175,26,1,1700.0
6858,9,46,1394,22,23,46,157,22,2,1180.0
6859,9,56,806,8,17,49,82,20,3,980.0
6860,9,35,746,7,27,42,103,30,3,1000.0
6861,9,96,2377,7,17,42,42,4,3,350.0
6862,9,79,2942,7,15,46,79,13,0,800.0
6863,9,25,2649,22,17,51,236,26,3,2850.0
6864,9,168,572,7,26,51,67,32,3,507.0
6865,9,159,2741,7,22,47,88,0,3,710.0
6866,9,173,2367,15,19,39,86,2,3,720.0
6867,9,123,1387,2,14,43,28,30,2,382.0
6868,9,163,1968,1,27,46,22,18,3,285.0
6869,9,127,2042,15,21,50,143,20,3,1128.0
6870,9,92,1098,7,20,31,28,4,0,403.0
6871,9,56,1528,1,18,48,12,18,0,290.0
6872,9,105,416,7,28,52,66,22,3,450.0
6873,9,168,375,7,17,42,57,4,3,375.0
6874,9,9,2967,14,8,51,72,22,3,620.0
6875,9,173,2877,2,14,50,51,30,3,580.0
6876,9,186,2519,7,21,30,37,34,2,400.0
6877,9,0,1281,15,30,47,112,32,2,741.0
6878,9,57,1645,7,5,48,78,22,3,500.0
6879,9,56,1156,22,16,48,248,22,3,2980.0
6880,9,64,852,14,17,38,105,24,2,969.0
6881,9,56,314,14,13,40,108,22,0,836.0
6882,9,35,395,7,17,38,102,4,2,968.0
6883,9,64,2152,7,21,27,38,0,1,450.0
6884,9,127,909,7,26,48,74,20,3,660.0
6885,9,46,687,15,26,52,123,22,2,1200.0
6886,9,25,276,1,21,49,35,18,3,460.0
6887,9,155,478,7,5,28,36,20,2,390.0
6888,9,113,2341,7,5,28,38,22,2,420.0
6889,9,173,808,7,23,42,97,30,2,750.0
6890,9,123,414,15,22,54,112,22,3,1584.0
6891,9,64,161,7,15,38,56,30,3,525.0
6892,9,68,894,7,11,24,36,4,3,411.6
6893,9,105,72,15,16,50,143,22,3,900.0
6894,9,92,1119,7,5,26,32,22,3,425.0
6895,9,127,1892,14,11,50,161,4,3,1350.0
6896,9,79,2038,22,16,47,155,22,3,1650.0
6897,9,159,2288,2,21,51,46,22,3,410.0
6898,9,0,2117,15,21,42,125,6,2,950.0
6899,9,127,2672,7,8,48,65,4,3,820.0
6900,9,25,2220,2,23,51,65,30,3,780.0
6901,9,155,472,23,6,41,123,22,3,1000.0
6902,9,69,1217,2,21,39,20,4,1,310.0
6903,9,24,1113,14,5,31,46,22,2,530.0
6904,9,123,1620,7,21,42,80,34,2,720.0
6905,9,46,630,15,24,43,118,4,3,750.0
6906,9,113,1117,14,5,32,50,22,2,560.0
6907,9,147,2892,7,5,33,33,22,3,388.0
6908,9,123,1620,2,21,42,60,4,3,560.0
6909,9,57,766,7,3,35,38,22,3,268.0
6910,9,46,630,8,24,43,75,34,2,538.0
6911,9,9,2969,14,5,55,66,22,3,620.0
6912,9,79,305,2,11,50,59,4,3,600.0
6913,9,68,891,7,5,29,32,22,3,390.0
6914,9,77,625,7,5,28,34,22,2,290.0
6915,9,69,1217,7,20,39,42,4,2,438.0
6916,9,173,2361,7,17,33,39,20,2,478.0
6917,9,45,1230,2,5,36,24,20,3,280.0
6918,9,168,1697,2,10,49,45,0,3,405.0
6919,9,123,1617,2,29,40,50,34,2,438.0
6920,9,199,2391,7,5,24,31,22,2,309.0
6921,9,127,1892,15,11,50,155,22,3,1390.0
6922,9,144,1308,7,17,54,57,22,2,440.0
6923,9,79,2038,7,25,46,102,4,3,1050.0
6924,9,56,2101,15,27,47,117,4,3,740.0
6925,9,114,246,8,19,51,85,30,3,620.0
6926,9,127,1815,8,20,49,73,30,3,650.0
6927,9,126,1537,7,25,47,130,20,3,1000.0
6928,9,114,246,8,17,51,75,0,3,600.0
6929,9,113,1372,14,23,41,120,26,3,835.0
6930,9,29,666,8,5,39,60,22,2,629.0
6931,9,173,808,7,23,42,97,30,2,750.0
6932,9,56,123,15,21,45,134,20,2,1250.0
6933,9,123,2767,15,30,46,165,26,3,1000.0
6934,9,127,1058,15,17,49,183,20,3,1500.0
6935,9,123,2485,8,24,48,83,20,2,1080.0
6936,9,57,2041,8,30,49,95,34,3,560.0
6937,9,35,746,21,27,42,203,34,3,1950.0
6938,9,0,17,7,27,42,71,2,3,596.0
6939,9,0,1930,7,29,47,135,20,3,1570.0
6940,9,170,1381,7,21,34,43,2,2,360.0
6941,9,186,450,8,21,48,70,34,3,846.0
6942,9,126,1635,1,10,47,48,20,2,461.0
6943,9,46,687,7,26,56,64,22,3,678.0
6944,9,56,1154,7,25,46,65,18,3,855.0
6945,9,79,824,7,27,48,52,0,3,495.0
6946,9,52,724,7,5,26,24,20,3,330.0
6947,9,123,2277,22,23,43,196,22,3,1180.0
6948,9,144,2298,29,27,44,193,22,2,900.0
6949,9,123,726,14,5,39,49,22,3,520.0
6950,9,127,910,7,25,49,75,22,3,645.0
6951,9,64,849,2,17,37,25,20,2,345.0
6952,9,199,2694,7,4,21,30,20,2,320.0
6953,9,147,20,15,30,49,174,4,3,1400.0
6954,9,163,471,14,31,53,158,4,3,1499.0
6955,9,105,2764,7,27,52,47,4,3,310.0
6956,9,56,2101,7,27,47,89,32,2,620.0
6957,9,29,338,2,11,46,61,18,2,640.0
6958,9,127,2043,2,10,47,33,18,3,445.0
6959,9,87,1072,14,21,52,105,6,3,1820.0
6960,9,50,1309,7,5,39,58,9,3,440.0
6961,9,127,684,21,11,48,157,6,3,1450.0
6962,9,173,2362,14,5,32,59,22,3,645.0
6963,9,147,87,7,5,21,33,20,0,390.0
6964,9,123,727,7,19,42,49,36,2,452.0
6965,9,46,632,7,25,46,76,34,3,543.0
6966,9,50,719,7,5,37,41,22,2,380.0
6967,9,48,654,14,4,23,46,22,2,405.0
6968,9,46,630,8,24,44,68,32,2,495.0
6969,9,167,2191,14,14,46,107,13,2,658.0
6970,9,56,304,14,15,48,125,22,3,1428.0
6971,9,46,629,8,24,49,76,36,3,529.0
6972,9,105,416,7,28,52,66,4,3,380.0
6973,9,66,2652,7,15,46,109,20,3,880.0
6974,9,25,1000,7,12,40,47,4,2,480.0
6975,9,77,2800,14,24,44,157,38,2,820.0
6976,9,168,1698,2,20,47,49,32,2,362.0
6977,9,144,1949,7,5,38,36,22,3,360.0
6978,9,57,1786,14,18,50,128,22,3,730.0
6979,9,127,1057,7,25,49,64,32,3,708.0
6980,9,123,536,14,6,41,67,22,3,650.0
6981,9,56,2418,2,20,47,49,18,3,600.0
6982,9,113,1376,14,19,33,49,34,2,555.0
6983,9,168,375,14,17,42,72,2,2,415.0
6984,9,46,1896,7,23,55,65,20,3,700.0
6985,9,29,666,7,17,36,40,34,2,465.0
6986,9,56,2955,7,27,52,66,20,3,810.0
6987,9,123,627,8,28,51,80,22,3,858.0
6988,9,214,2985,7,4,22,37,13,0,228.0
6989,9,123,1139,7,22,45,84,4,3,830.0
6990,9,87,1072,7,26,53,67,20,3,1190.0
6991,9,123,2379,7,5,36,35,22,3,372.0
6992,9,126,1025,7,5,36,37,0,2,520.0
6993,9,96,1133,15,15,52,97,22,3,570.0
6994,9,29,667,14,31,42,171,4,3,1448.0
6995,9,123,1388,7,10,45,62,20,2,735.0
6996,9,48,652,14,11,29,40,22,2,350.0
6997,9,92,1099,7,5,28,36,13,2,399.0
6998,9,46,3053,7,5,43,62,13,3,448.0
6999,9,39,513,7,5,26,36,22,3,340.0
7000,9,173,2363,7,5,33,35,22,2,415.0
7001,9,110,179,7,25,46,113,0,3,865.0
7002,9,127,1058,7,24,51,73,34,3,800.0
7003,9,25,533,8,22,46,86,4,3,1050.0
7004,9,48,1986,15,17,50,148,10,3,1350.0
7005,9,154,2069,14,4,26,49,22,3,390.0
7006,9,105,416,7,10,52,47,20,3,355.0
7007,9,127,909,7,24,48,71,20,3,645.0
7008,9,135,2209,7,11,44,65,22,2,525.0
