,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price,Elevator
5971,10.0,156.0,275.0,8.0,11.0,51.0,66.0,22.0,3.0,730.0,1
5972,10.0,149.0,683.0,7.0,23.0,43.0,81.0,2.0,2.0,790.0,1
5973,10.0,180.0,1825.0,7.0,5.0,42.0,55.0,22.0,2.0,464.0,0
5974,10.0,149.0,1991.0,14.0,17.0,39.0,77.0,32.0,2.0,860.0,1
5975,10.0,95.0,1367.0,7.0,6.0,36.0,60.0,22.0,3.0,650.0,0
5976,10.0,188.0,753.0,14.0,15.0,32.0,60.0,34.0,2.0,820.0,1
5977,10.0,65.0,2686.0,8.0,11.0,44.0,88.0,22.0,2.0,996.0,1
5978,10.0,142.0,1983.0,7.0,27.0,47.0,98.0,22.0,3.0,695.0,1
5979,10.0,175.0,1187.0,7.0,4.0,34.0,36.0,13.0,3.0,540.0,0
5980,10.0,13.0,152.0,14.0,5.0,26.0,58.0,22.0,2.0,942.0,0
5981,10.0,142.0,2076.0,14.0,5.0,28.0,63.0,22.0,0.0,460.0,0
5982,10.0,175.0,976.0,1.0,17.0,46.0,26.0,20.0,3.0,480.0,1
5983,10.0,89.0,1093.0,7.0,5.0,24.0,31.0,20.0,2.0,465.0,0
5984,10.0,65.0,2027.0,15.0,10.0,47.0,130.0,22.0,3.0,1720.0,1
5985,10.0,95.0,1132.0,7.0,15.0,33.0,37.0,32.0,2.0,425.0,1
5986,10.0,131.0,1295.0,7.0,5.0,46.0,62.0,22.0,3.0,540.0,0
5987,10.0,142.0,2584.0,2.0,4.0,47.0,54.0,22.0,2.0,525.0,0
5988,10.0,160.0,2102.0,7.0,5.0,36.0,35.0,22.0,3.0,520.0,0
5989,10.0,181.0,2935.0,15.0,4.0,50.0,102.0,9.0,3.0,950.0,0
5990,10.0,65.0,2940.0,15.0,5.0,47.0,105.0,22.0,3.0,1310.0,1
5991,10.0,142.0,1778.0,7.0,25.0,47.0,81.0,13.0,2.0,638.0,1
5992,10.0,188.0,1596.0,7.0,21.0,47.0,76.0,2.0,0.0,680.0,1
5993,10.0,100.0,383.0,2.0,24.0,44.0,33.0,30.0,2.0,500.0,1
5994,10.0,6.0,1580.0,7.0,16.0,49.0,72.0,4.0,3.0,898.0,1
5995,10.0,142.0,1757.0,7.0,5.0,22.0,29.0,20.0,2.0,335.0,0
5996,10.0,142.0,470.0,7.0,5.0,24.0,45.0,22.0,2.0,475.0,0
5997,10.0,142.0,2584.0,7.0,4.0,47.0,70.0,22.0,3.0,660.0,0
5998,10.0,32.0,675.0,8.0,25.0,49.0,69.0,20.0,3.0,750.0,1
5999,10.0,157.0,970.0,7.0,14.0,28.0,41.0,20.0,2.0,595.0,1
6000,10.0,180.0,1287.0,15.0,4.0,44.0,78.0,22.0,2.0,630.0,0
6001,10.0,142.0,1142.0,8.0,5.0,46.0,64.0,22.0,3.0,580.0,0
6002,10.0,153.0,900.0,15.0,23.0,42.0,127.0,4.0,3.0,1350.0,1
6003,10.0,44.0,3045.0,7.0,5.0,27.0,35.0,22.0,2.0,499.0,0
6004,10.0,217.0,3004.0,2.0,5.0,24.0,24.0,20.0,3.0,369.0,0
6005,10.0,180.0,1160.0,7.0,20.0,51.0,68.0,20.0,3.0,560.0,1
6006,10.0,21.0,476.0,14.0,5.0,22.0,52.0,22.0,2.0,650.0,0
6007,10.0,3.0,446.0,14.0,16.0,42.0,114.0,26.0,3.0,1460.0,1
6008,10.0,6.0,929.0,8.0,17.0,46.0,100.0,4.0,3.0,1320.0,1
6009,10.0,218.0,748.0,15.0,6.0,46.0,134.0,22.0,3.0,1330.0,0
6010,10.0,6.0,2642.0,8.0,11.0,43.0,115.0,22.0,3.0,1660.0,1
6011,10.0,156.0,1803.0,7.0,5.0,42.0,48.0,22.0,2.0,500.0,0
6012,10.0,181.0,2935.0,14.0,4.0,50.0,97.0,22.0,3.0,970.0,0
6013,10.0,142.0,1805.0,7.0,5.0,44.0,63.0,22.0,2.0,540.0,0
6014,10.0,218.0,488.0,7.0,5.0,38.0,38.0,22.0,3.0,435.0,0
6015,10.0,3.0,56.0,21.0,3.0,41.0,183.0,26.0,3.0,2700.0,0
6016,10.0,181.0,2934.0,22.0,4.0,52.0,125.0,22.0,2.0,1200.0,0
6017,10.0,169.0,2627.0,7.0,20.0,32.0,36.0,0.0,2.0,496.0,1
6018,10.0,20.0,1344.0,14.0,5.0,25.0,42.0,6.0,3.0,550.0,0
6019,10.0,181.0,2935.0,7.0,4.0,50.0,58.0,22.0,3.0,660.0,0
6020,10.0,142.0,1194.0,7.0,3.0,22.0,26.0,22.0,2.0,345.0,0
6021,10.0,65.0,517.0,7.0,5.0,44.0,59.0,22.0,2.0,720.0,0
6022,10.0,5.0,1355.0,8.0,17.0,43.0,65.0,22.0,3.0,643.0,1
6023,10.0,142.0,1805.0,7.0,5.0,41.0,53.0,22.0,2.0,528.0,0
6024,10.0,100.0,342.0,14.0,15.0,36.0,61.0,20.0,2.0,780.0,1
6025,10.0,157.0,552.0,7.0,5.0,30.0,35.0,22.0,2.0,490.0,0
6026,10.0,31.0,2301.0,14.0,17.0,30.0,59.0,26.0,2.0,725.0,1
6027,10.0,31.0,39.0,7.0,5.0,27.0,32.0,22.0,2.0,480.0,0
6028,10.0,188.0,753.0,7.0,5.0,31.0,42.0,22.0,3.0,630.0,0
6029,10.0,153.0,2957.0,7.0,5.0,41.0,27.0,34.0,3.0,458.0,0
6030,10.0,183.0,2099.0,7.0,5.0,46.0,54.0,22.0,2.0,580.0,0
6031,10.0,142.0,1804.0,7.0,5.0,40.0,37.0,22.0,3.0,420.0,0
6032,10.0,218.0,2098.0,7.0,8.0,45.0,93.0,22.0,3.0,895.0,1
6033,10.0,180.0,2129.0,1.0,17.0,46.0,23.0,18.0,3.0,318.0,1
6034,10.0,31.0,2941.0,8.0,27.0,43.0,106.0,30.0,2.0,1180.0,1
6035,10.0,34.0,637.0,7.0,2.0,14.0,31.0,14.0,2.0,400.0,0
6036,10.0,175.0,1187.0,2.0,5.0,37.0,24.0,0.0,2.0,480.0,0
6037,9.0,170.0,1270.0,7.0,5.0,27.0,32.0,22.0,3.0,350.0,0
6038,9.0,123.0,986.0,15.0,26.0,54.0,119.0,13.0,3.0,1360.0,1
6039,9.0,113.0,2283.0,7.0,18.0,37.0,122.0,34.0,0.0,865.0,1
6040,9.0,66.0,2653.0,7.0,25.0,45.0,90.0,20.0,3.0,790.0,1
6041,9.0,173.0,2366.0,14.0,19.0,50.0,73.0,13.0,3.0,680.0,1
6042,9.0,69.0,2908.0,7.0,5.0,23.0,31.0,20.0,2.0,355.0,0
6043,9.0,127.0,2802.0,15.0,5.0,52.0,123.0,22.0,3.0,1150.0,1
6044,9.0,48.0,654.0,7.0,5.0,27.0,28.0,2.0,2.0,316.0,0
6045,9.0,126.0,1635.0,7.0,10.0,47.0,106.0,22.0,3.0,770.0,1
6046,9.0,168.0,2200.0,7.0,4.0,42.0,40.0,22.0,2.0,320.0,0
6047,9.0,48.0,654.0,7.0,5.0,31.0,42.0,22.0,3.0,380.0,0
6048,9.0,113.0,2341.0,7.0,4.0,21.0,34.0,22.0,2.0,423.0,0
6049,9.0,56.0,1154.0,7.0,17.0,46.0,79.0,22.0,0.0,1030.0,1
6050,9.0,127.0,2883.0,7.0,5.0,42.0,49.0,13.0,3.0,436.0,0
6051,9.0,124.0,1842.0,15.0,17.0,51.0,209.0,22.0,3.0,3100.0,1
6052,9.0,56.0,10.0,7.0,15.0,46.0,54.0,20.0,3.0,700.0,1
6053,9.0,163.0,653.0,7.0,5.0,25.0,35.0,22.0,2.0,350.0,0
6054,9.0,123.0,536.0,14.0,6.0,41.0,66.0,22.0,3.0,640.0,0
6055,9.0,14.0,1853.0,22.0,6.0,56.0,135.0,26.0,3.0,1600.0,1
6056,9.0,14.0,1853.0,23.0,6.0,56.0,158.0,22.0,3.0,1860.0,1
6057,9.0,14.0,1853.0,22.0,6.0,56.0,160.0,22.0,3.0,2100.0,1
6058,9.0,88.0,357.0,15.0,20.0,46.0,93.0,22.0,3.0,1150.0,1
6059,9.0,29.0,682.0,7.0,22.0,43.0,57.0,4.0,3.0,598.0,1
6060,9.0,66.0,2653.0,15.0,29.0,44.0,116.0,34.0,3.0,1000.0,1
6061,9.0,66.0,2653.0,7.0,25.0,45.0,90.0,20.0,3.0,790.0,1
6062,9.0,113.0,2341.0,7.0,4.0,21.0,34.0,22.0,2.0,423.0,0
6063,9.0,173.0,2366.0,14.0,19.0,50.0,73.0,13.0,3.0,680.0,1
6064,9.0,56.0,9.0,7.0,8.0,46.0,94.0,22.0,2.0,1100.0,1
6065,9.0,88.0,1024.0,8.0,31.0,50.0,104.0,20.0,0.0,770.0,1
6066,9.0,154.0,2068.0,7.0,17.0,43.0,76.0,32.0,2.0,550.0,1
6067,9.0,4.0,1600.0,7.0,11.0,40.0,42.0,22.0,2.0,450.0,1
6068,9.0,69.0,2908.0,7.0,5.0,25.0,33.0,22.0,2.0,390.0,0
6069,9.0,173.0,2363.0,7.0,5.0,33.0,35.0,22.0,2.0,425.0,0
6070,9.0,144.0,1308.0,7.0,17.0,54.0,57.0,22.0,3.0,475.0,1
6071,9.0,144.0,1672.0,2.0,5.0,38.0,23.0,20.0,2.0,289.0,0
6072,9.0,103.0,202.0,7.0,16.0,28.0,41.0,18.0,2.0,470.0,1
6073,9.0,49.0,1206.0,22.0,10.0,56.0,235.0,22.0,1.0,2599.0,1
6074,9.0,123.0,2689.0,2.0,18.0,45.0,45.0,2.0,3.0,470.0,1
6075,9.0,48.0,654.0,7.0,13.0,28.0,39.0,20.0,2.0,370.0,1
6076,9.0,221.0,507.0,1.0,23.0,46.0,26.0,32.0,2.0,330.0,1
6077,9.0,88.0,1013.0,1.0,31.0,50.0,37.0,30.0,3.0,389.0,1
6078,9.0,159.0,2288.0,7.0,6.0,52.0,76.0,22.0,3.0,700.0,1
6079,9.0,147.0,89.0,14.0,5.0,22.0,39.0,22.0,3.0,450.0,0
6080,9.0,68.0,2084.0,7.0,5.0,23.0,41.0,13.0,2.0,433.0,0
6081,9.0,154.0,2068.0,7.0,5.0,35.0,41.0,13.0,3.0,360.0,0
6082,9.0,126.0,809.0,7.0,20.0,40.0,57.0,34.0,2.0,712.0,1
6083,9.0,88.0,131.0,22.0,26.0,49.0,240.0,22.0,3.0,2280.0,1
6084,9.0,25.0,878.0,7.0,5.0,41.0,54.0,22.0,3.0,750.0,0
6085,9.0,199.0,1984.0,2.0,17.0,46.0,47.0,6.0,3.0,505.0,1
6086,9.0,9.0,2239.0,7.0,3.0,6.0,29.0,22.0,2.0,255.0,0
6087,9.0,92.0,1149.0,7.0,13.0,46.0,52.0,18.0,3.0,565.0,1
6088,9.0,221.0,507.0,1.0,23.0,46.0,26.0,32.0,2.0,330.0,1
6089,9.0,88.0,1013.0,1.0,31.0,50.0,37.0,30.0,3.0,389.0,1
6090,9.0,48.0,654.0,7.0,13.0,28.0,39.0,20.0,2.0,370.0,1
6091,9.0,10.0,490.0,14.0,14.0,26.0,45.0,2.0,2.0,495.0,1
6092,9.0,25.0,2220.0,2.0,23.0,51.0,44.0,18.0,3.0,590.0,1
6093,9.0,163.0,1970.0,2.0,27.0,46.0,36.0,34.0,3.0,420.0,1
6094,9.0,72.0,2309.0,7.0,27.0,51.0,71.0,6.0,3.0,430.0,1
6095,9.0,154.0,1644.0,2.0,13.0,46.0,38.0,4.0,3.0,425.0,0
6096,9.0,123.0,985.0,2.0,22.0,52.0,45.0,32.0,3.0,730.0,1
6097,9.0,79.0,305.0,2.0,14.0,50.0,46.0,0.0,3.0,527.0,1
6098,9.0,168.0,2200.0,2.0,23.0,46.0,43.0,30.0,2.0,295.0,1
6099,9.0,159.0,2288.0,2.0,7.0,50.0,47.0,13.0,3.0,440.0,1
6100,9.0,48.0,652.0,7.0,4.0,29.0,31.0,22.0,3.0,335.0,0
6101,9.0,168.0,1698.0,1.0,23.0,49.0,38.0,4.0,3.0,335.0,1
6102,9.0,57.0,764.0,7.0,5.0,46.0,53.0,20.0,3.0,365.0,0
6103,9.0,79.0,2038.0,14.0,17.0,46.0,169.0,22.0,3.0,1600.0,1
6104,9.0,96.0,1083.0,2.0,6.0,37.0,18.0,20.0,2.0,235.0,0
6105,9.0,69.0,1220.0,2.0,5.0,23.0,14.0,0.0,3.0,290.0,0
6106,9.0,127.0,2899.0,2.0,19.0,48.0,36.0,30.0,3.0,450.0,1
6107,9.0,199.0,293.0,7.0,22.0,33.0,45.0,32.0,3.0,415.0,1
6108,9.0,9.0,1078.0,15.0,8.0,46.0,107.0,22.0,3.0,1050.0,1
6109,9.0,135.0,565.0,2.0,29.0,50.0,65.0,6.0,3.0,620.0,1
6110,9.0,25.0,1110.0,2.0,8.0,36.0,23.0,20.0,3.0,342.0,1
6111,9.0,173.0,2363.0,7.0,5.0,27.0,31.0,22.0,2.0,415.0,0
6112,9.0,127.0,684.0,2.0,14.0,48.0,33.0,18.0,2.0,438.0,1
6113,9.0,25.0,339.0,15.0,6.0,48.0,150.0,22.0,3.0,1960.0,1
6114,9.0,163.0,2633.0,7.0,20.0,41.0,63.0,4.0,3.0,510.0,1
6115,9.0,46.0,687.0,14.0,16.0,54.0,44.0,34.0,3.0,670.0,1
6116,9.0,66.0,943.0,7.0,5.0,50.0,67.0,22.0,3.0,590.0,0
6117,9.0,56.0,1154.0,14.0,25.0,46.0,106.0,4.0,3.0,1310.0,1
6118,9.0,4.0,1535.0,2.0,12.0,47.0,56.0,20.0,3.0,723.0,0
6119,9.0,168.0,1697.0,2.0,10.0,49.0,44.0,0.0,3.0,390.0,1
6120,9.0,127.0,2904.0,14.0,5.0,39.0,48.0,22.0,2.0,450.0,0
6121,9.0,193.0,355.0,21.0,3.0,47.0,271.0,22.0,2.0,1400.0,3
6122,9.0,113.0,1376.0,8.0,5.0,33.0,55.0,34.0,3.0,525.0,0
6123,9.0,4.0,1600.0,8.0,5.0,40.0,56.0,20.0,2.0,525.0,0
6124,9.0,144.0,690.0,7.0,18.0,40.0,71.0,34.0,3.0,540.0,1
6125,9.0,173.0,2363.0,7.0,4.0,33.0,38.0,22.0,3.0,472.0,0
6126,9.0,87.0,1487.0,22.0,5.0,44.0,150.0,22.0,3.0,1313.0,0
6127,9.0,144.0,690.0,14.0,18.0,40.0,102.0,2.0,3.0,665.0,1
6128,9.0,127.0,1567.0,22.0,11.0,48.0,222.0,36.0,3.0,2349.0,1
6129,9.0,113.0,1736.0,14.0,15.0,30.0,52.0,2.0,3.0,515.0,1
6130,9.0,127.0,2904.0,14.0,5.0,39.0,48.0,22.0,2.0,450.0,0
6131,9.0,173.0,808.0,14.0,23.0,42.0,118.0,34.0,3.0,950.0,1
6132,9.0,87.0,1487.0,22.0,5.0,44.0,150.0,22.0,3.0,1313.0,0
6133,9.0,144.0,690.0,14.0,18.0,40.0,102.0,2.0,3.0,665.0,1
6134,9.0,173.0,2363.0,7.0,4.0,33.0,38.0,22.0,3.0,472.0,0
6135,9.0,173.0,808.0,14.0,23.0,42.0,118.0,34.0,3.0,950.0,1
6136,9.0,35.0,512.0,7.0,5.0,36.0,33.0,22.0,2.0,299.0,0
6137,9.0,9.0,1641.0,7.0,5.0,46.0,83.0,22.0,2.0,480.0,0
6138,9.0,186.0,2520.0,7.0,17.0,28.0,39.0,20.0,3.0,430.0,1
6139,9.0,173.0,177.0,15.0,13.0,42.0,113.0,13.0,0.0,972.0,1
6140,9.0,69.0,1221.0,7.0,6.0,33.0,32.0,30.0,2.0,360.0,0
6141,9.0,79.0,1560.0,7.0,13.0,46.0,64.0,20.0,3.0,660.0,1
6142,9.0,113.0,1182.0,7.0,5.0,37.0,58.0,22.0,3.0,540.0,0
6143,9.0,49.0,837.0,7.0,4.0,45.0,58.0,22.0,3.0,520.0,0
6144,9.0,9.0,1641.0,15.0,5.0,47.0,100.0,22.0,3.0,560.0,0
6145,9.0,168.0,2826.0,22.0,17.0,55.0,166.0,22.0,3.0,1290.0,1
6146,9.0,135.0,564.0,22.0,18.0,54.0,166.0,22.0,3.0,1400.0,1
6147,9.0,124.0,473.0,15.0,30.0,47.0,170.0,22.0,3.0,1850.0,1
6148,9.0,167.0,2191.0,15.0,5.0,50.0,123.0,22.0,0.0,749.0,0
6149,9.0,124.0,473.0,7.0,30.0,48.0,131.0,2.0,3.0,1510.0,1
6150,9.0,24.0,1384.0,2.0,5.0,39.0,38.0,22.0,3.0,418.0,0
6151,9.0,29.0,665.0,7.0,27.0,41.0,68.0,36.0,3.0,710.0,1
6152,9.0,163.0,1970.0,2.0,27.0,46.0,36.0,0.0,3.0,385.0,1
6153,9.0,25.0,2220.0,1.0,9.0,51.0,37.0,30.0,3.0,486.0,1
6154,9.0,4.0,530.0,15.0,33.0,44.0,161.0,34.0,3.0,1600.0,1
6155,9.0,72.0,2309.0,14.0,27.0,51.0,91.0,24.0,0.0,580.0,1
6156,9.0,127.0,1057.0,7.0,15.0,49.0,54.0,0.0,3.0,960.0,1
6157,9.0,114.0,247.0,8.0,17.0,52.0,80.0,30.0,3.0,638.0,1
6158,9.0,79.0,1560.0,7.0,13.0,46.0,64.0,20.0,3.0,660.0,1
6159,9.0,24.0,1111.0,7.0,25.0,42.0,62.0,34.0,3.0,630.0,1
6160,9.0,4.0,1600.0,7.0,5.0,28.0,35.0,4.0,2.0,365.0,0
6161,9.0,9.0,188.0,7.0,20.0,53.0,53.0,20.0,2.0,390.0,1
6162,9.0,49.0,837.0,7.0,4.0,45.0,58.0,22.0,3.0,520.0,0
6163,9.0,113.0,1182.0,7.0,5.0,37.0,58.0,22.0,3.0,540.0,0
6164,9.0,163.0,1521.0,7.0,20.0,41.0,81.0,30.0,3.0,575.0,1
6165,9.0,72.0,2309.0,7.0,27.0,51.0,71.0,36.0,3.0,450.0,1
6166,9.0,46.0,1637.0,8.0,22.0,46.0,128.0,4.0,3.0,893.0,1
6167,9.0,170.0,2233.0,7.0,4.0,19.0,29.0,20.0,2.0,330.0,0
6168,9.0,25.0,1110.0,7.0,6.0,36.0,36.0,22.0,3.0,418.0,0
6169,9.0,25.0,1110.0,7.0,6.0,36.0,35.0,22.0,3.0,390.0,0
6170,9.0,96.0,1136.0,6.0,4.0,19.0,30.0,22.0,2.0,260.0,0
6171,9.0,105.0,1164.0,15.0,26.0,52.0,66.0,34.0,3.0,496.0,1
6172,9.0,123.0,122.0,8.0,21.0,46.0,113.0,6.0,3.0,780.0,1
6173,9.0,124.0,2582.0,15.0,27.0,48.0,122.0,4.0,3.0,1450.0,1
6174,9.0,69.0,1218.0,7.0,5.0,30.0,35.0,22.0,2.0,400.0,0
6175,9.0,57.0,1020.0,7.0,5.0,51.0,66.0,22.0,1.0,399.0,0
6176,9.0,123.0,2803.0,2.0,25.0,46.0,57.0,18.0,2.0,540.0,1
6177,9.0,56.0,2418.0,7.0,21.0,47.0,74.0,20.0,0.0,808.0,1
6178,9.0,4.0,1599.0,7.0,5.0,25.0,32.0,38.0,0.0,368.0,0
6179,9.0,69.0,1702.0,7.0,13.0,29.0,45.0,20.0,2.0,530.0,1
6180,9.0,24.0,2429.0,15.0,23.0,47.0,133.0,32.0,3.0,1200.0,1
6181,9.0,35.0,3044.0,7.0,17.0,33.0,44.0,4.0,2.0,463.0,1
6182,9.0,66.0,468.0,7.0,5.0,23.0,37.0,22.0,2.0,340.0,0
6183,9.0,87.0,49.0,2.0,19.0,47.0,49.0,34.0,3.0,650.0,1
6184,9.0,127.0,2883.0,7.0,23.0,43.0,69.0,2.0,3.0,520.0,1
6185,9.0,25.0,2330.0,7.0,15.0,38.0,62.0,4.0,3.0,510.0,1
6186,9.0,79.0,2742.0,7.0,9.0,47.0,90.0,13.0,3.0,955.0,1
6187,9.0,163.0,172.0,7.0,13.0,48.0,77.0,34.0,2.0,670.0,1
6188,9.0,144.0,870.0,7.0,24.0,44.0,95.0,34.0,2.0,698.0,1
6189,9.0,72.0,2309.0,7.0,27.0,51.0,71.0,4.0,2.0,435.0,1
6190,9.0,46.0,232.0,7.0,27.0,53.0,54.0,20.0,3.0,660.0,1
6191,9.0,92.0,1119.0,2.0,5.0,27.0,20.0,20.0,2.0,340.0,0
6192,9.0,123.0,1620.0,2.0,21.0,42.0,60.0,20.0,3.0,560.0,1
6193,9.0,123.0,1972.0,1.0,13.0,46.0,22.0,32.0,3.0,288.0,0
6194,9.0,127.0,684.0,2.0,17.0,48.0,36.0,18.0,3.0,450.0,1
6195,9.0,114.0,247.0,15.0,17.0,52.0,116.0,13.0,3.0,850.0,1
6196,9.0,123.0,2697.0,15.0,16.0,49.0,130.0,22.0,3.0,1020.0,1
6197,9.0,96.0,1136.0,6.0,4.0,19.0,30.0,22.0,2.0,260.0,0
6198,9.0,105.0,1164.0,15.0,26.0,52.0,66.0,34.0,3.0,496.0,1
6199,9.0,46.0,629.0,7.0,24.0,49.0,72.0,34.0,3.0,570.0,1
6200,9.0,52.0,611.0,7.0,17.0,40.0,56.0,0.0,3.0,500.0,1
6201,9.0,29.0,1116.0,7.0,13.0,43.0,65.0,22.0,2.0,630.0,1
6202,9.0,92.0,1098.0,2.0,5.0,27.0,18.0,20.0,2.0,300.0,0
6203,9.0,92.0,1119.0,2.0,5.0,27.0,20.0,20.0,2.0,340.0,0
6204,9.0,46.0,633.0,7.0,24.0,46.0,89.0,6.0,2.0,570.0,1
6205,9.0,88.0,1080.0,7.0,3.0,35.0,37.0,22.0,3.0,338.0,0
6206,9.0,64.0,853.0,7.0,5.0,35.0,36.0,22.0,0.0,435.0,0
6207,9.0,199.0,1723.0,7.0,23.0,47.0,58.0,34.0,2.0,445.0,1
6208,9.0,87.0,1963.0,7.0,26.0,52.0,72.0,20.0,3.0,1300.0,1
6209,9.0,56.0,6.0,7.0,8.0,49.0,69.0,22.0,3.0,1050.0,1
6210,9.0,168.0,2199.0,7.0,5.0,40.0,42.0,22.0,3.0,308.0,0
6211,9.0,170.0,378.0,2.0,15.0,32.0,27.0,18.0,0.0,360.0,1
6212,9.0,123.0,916.0,7.0,26.0,51.0,73.0,20.0,3.0,930.0,1
6213,9.0,25.0,2331.0,8.0,5.0,33.0,55.0,26.0,3.0,580.0,0
6214,9.0,87.0,1072.0,7.0,26.0,52.0,65.0,6.0,3.0,1200.0,1
6215,9.0,173.0,2366.0,14.0,27.0,50.0,94.0,22.0,3.0,840.0,1
6216,9.0,88.0,1013.0,15.0,31.0,50.0,111.0,0.0,3.0,809.0,1
6217,9.0,72.0,2309.0,7.0,10.0,49.0,67.0,22.0,3.0,490.0,1
6218,9.0,113.0,2342.0,7.0,13.0,41.0,51.0,4.0,2.0,627.0,1
6219,9.0,168.0,572.0,7.0,27.0,49.0,55.0,32.0,3.0,400.0,1
6220,9.0,123.0,2979.0,8.0,20.0,50.0,106.0,22.0,0.0,1160.0,1
6221,9.0,199.0,2857.0,15.0,8.0,50.0,163.0,14.0,3.0,1400.0,1
6222,9.0,123.0,1619.0,2.0,17.0,43.0,38.0,18.0,3.0,420.0,1
6223,9.0,123.0,923.0,15.0,27.0,43.0,112.0,32.0,3.0,880.0,1
6224,9.0,46.0,629.0,7.0,17.0,50.0,73.0,20.0,3.0,630.0,1
6225,9.0,88.0,1956.0,2.0,12.0,48.0,54.0,13.0,3.0,530.0,1
6226,9.0,123.0,2689.0,8.0,10.0,45.0,101.0,22.0,2.0,799.0,1
6227,9.0,123.0,923.0,14.0,27.0,43.0,127.0,34.0,3.0,960.0,1
6228,9.0,159.0,2737.0,7.0,17.0,49.0,61.0,2.0,2.0,620.0,1
6229,9.0,124.0,2582.0,15.0,26.0,48.0,161.0,22.0,3.0,1899.0,1
6230,9.0,25.0,1746.0,15.0,25.0,42.0,129.0,2.0,2.0,980.0,1
6231,9.0,123.0,2765.0,8.0,25.0,42.0,84.0,4.0,3.0,780.0,1
6232,9.0,123.0,1617.0,15.0,29.0,39.0,104.0,4.0,2.0,790.0,1
6233,9.0,52.0,2179.0,2.0,20.0,41.0,28.0,34.0,3.0,400.0,1
6234,9.0,199.0,1592.0,7.0,19.0,48.0,86.0,32.0,3.0,700.0,1
6235,9.0,39.0,513.0,14.0,17.0,36.0,61.0,36.0,2.0,480.0,1
6236,9.0,123.0,1617.0,15.0,29.0,39.0,104.0,4.0,2.0,790.0,1
6237,9.0,11.0,1484.0,7.0,21.0,31.0,36.0,2.0,2.0,435.0,1
6238,9.0,159.0,2736.0,15.0,17.0,50.0,116.0,6.0,2.0,1006.0,1
6239,9.0,144.0,1948.0,14.0,17.0,37.0,62.0,32.0,2.0,455.0,1
6240,9.0,144.0,1308.0,14.0,15.0,51.0,72.0,2.0,3.0,460.0,1
6241,9.0,214.0,2985.0,7.0,4.0,22.0,34.0,22.0,2.0,220.0,0
6242,9.0,110.0,73.0,14.0,22.0,43.0,178.0,20.0,3.0,1599.0,1
6243,9.0,168.0,1699.0,7.0,14.0,50.0,72.0,22.0,2.0,499.0,1
6244,9.0,173.0,2864.0,7.0,13.0,44.0,96.0,22.0,3.0,820.0,1
6245,9.0,57.0,1645.0,7.0,5.0,48.0,80.0,22.0,3.0,500.0,0
6246,9.0,96.0,1136.0,15.0,5.0,44.0,92.0,22.0,3.0,515.0,0
6247,9.0,135.0,125.0,2.0,20.0,48.0,39.0,30.0,3.0,410.0,1
6248,9.0,124.0,190.0,15.0,17.0,42.0,118.0,34.0,3.0,888.0,1
6249,9.0,119.0,0.0,2.0,29.0,47.0,31.0,18.0,3.0,346.0,1
6250,9.0,123.0,535.0,8.0,17.0,43.0,101.0,30.0,3.0,630.0,1
6251,9.0,199.0,2124.0,21.0,26.0,48.0,141.0,20.0,3.0,1100.0,1
6252,9.0,127.0,2043.0,15.0,20.0,46.0,127.0,22.0,2.0,1100.0,1
6253,9.0,186.0,2520.0,7.0,15.0,29.0,39.0,34.0,2.0,430.0,1
6254,9.0,48.0,652.0,2.0,5.0,33.0,23.0,4.0,3.0,280.0,0
6255,9.0,88.0,990.0,14.0,9.0,46.0,114.0,20.0,3.0,1250.0,1
6256,9.0,144.0,1672.0,7.0,17.0,27.0,36.0,20.0,2.0,364.0,1
6257,9.0,4.0,2727.0,22.0,26.0,47.0,152.0,35.0,3.0,1600.0,1
6258,9.0,173.0,1373.0,7.0,5.0,32.0,37.0,22.0,2.0,460.0,0
6259,9.0,168.0,1698.0,15.0,20.0,47.0,147.0,20.0,3.0,1020.0,1
6260,9.0,123.0,747.0,1.0,25.0,47.0,27.0,20.0,3.0,325.0,1
6261,9.0,123.0,984.0,14.0,27.0,42.0,64.0,34.0,3.0,715.0,1
6262,9.0,56.0,1154.0,7.0,27.0,46.0,74.0,2.0,3.0,960.0,1
6263,9.0,163.0,466.0,7.0,11.0,39.0,43.0,22.0,2.0,370.0,1
6264,9.0,56.0,1154.0,15.0,25.0,46.0,119.0,4.0,3.0,1350.0,1
6265,9.0,168.0,2426.0,7.0,5.0,40.0,47.0,22.0,0.0,325.0,0
6266,9.0,35.0,1639.0,7.0,17.0,40.0,50.0,4.0,2.0,480.0,1
6267,9.0,77.0,625.0,14.0,5.0,30.0,53.0,22.0,3.0,380.0,0
6268,9.0,48.0,654.0,7.0,5.0,31.0,42.0,22.0,2.0,390.0,0
6269,9.0,39.0,2207.0,7.0,21.0,43.0,89.0,4.0,2.0,660.0,1
6270,9.0,163.0,663.0,7.0,13.0,50.0,69.0,13.0,3.0,735.0,1
6271,9.0,168.0,2426.0,7.0,5.0,38.0,46.0,22.0,0.0,345.0,0
6272,9.0,56.0,1154.0,7.0,27.0,46.0,74.0,2.0,3.0,960.0,1
6273,9.0,88.0,1013.0,2.0,31.0,50.0,52.0,30.0,3.0,485.0,1
6274,9.0,163.0,1969.0,2.0,17.0,48.0,46.0,20.0,3.0,440.0,1
