District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price,Elevator
世纪城,晨月园,1室1厅,17,2007,61.0,西南,其他,620.0,1
五道口,科源小区,2室1厅,6,1992,60.0,南北,毛坯,710.0,0
北太平庄,北影小区,2室1厅,6,1990,60.0,东西,精装,520.0,0
苏州桥,小南庄社区,4室2厅,18,1997,168.0,南西北,简装,1200.0,1
清河,永泰西里,2室1厅,6,1998,61.0,东西,简装,375.0,0
学院路,文成杰座,1室1厅,20,2006,58.0,北,精装,420.0,1
清河,清缘里中区,2室2厅,10,1998,84.0,南北,精装,546.0,1
定慧寺,瑞新里小区,3室2厅,15,2007,117.0,东南,简装,1025.0,1
上地,上地南路6号院,2室1厅,7,1998,84.0,南北,简装,780.0,0
马连洼,菊园,2室1厅,6,1995,58.0,南西北,精装,460.0,0
紫竹桥,北无宿舍,2室1厅,6,1995,61.0,南北,简装,580.0,0
西直门,明光村小区,2室1厅,18,1990,68.0,东北,精装,578.0,1
玉泉路,玉海园三里,2室1厅,6,2000,72.0,南北,简装,540.0,0
军博,会城门小区,2室1厅,16,1991,66.0,西,简装,520.0,1
甘家口,甘家口小区,2室1厅,6,1985,60.0,东西,简装,498.0,0
清河,强佑清河新城,2室1厅,22,2009,62.0,北,精装,438.0,1
西直门,时代之光名苑,2室1厅,16,2002,98.0,南西北,精装,888.0,1
甘家口,国兴家园,3室1厅,24,2000,151.0,西,精装,1516.0,1
清河,宝盛里,2室1厅,5,2000,73.0,东北,简装,489.0,0
马连洼,七彩华园,2室1厅,6,2004,115.0,南北,精装,895.0,1
万柳,碧水云天,2室2厅,16,2004,97.0,西,精装,1450.0,1
五道口,东升园,2室1厅,6,1996,68.0,东西,精装,740.0,0
万柳,阳春光华家园,3室2厅,16,2000,142.0,西南,精装,1720.0,1
中关村,科熙小区,2室1厅,6,1992,62.0,东南,简装,798.0,0
马连洼,兰园,2室1厅,6,1994,66.0,南北,精装,478.0,0
西三旗,建材城东一里,3室1厅,7,1996,88.0,南北,精装,490.0,0
六里桥,莲花小区,2室2厅,28,1999,112.0,东南,简装,700.0,1
苏州桥,海淀南路,2室1厅,16,1984,61.0,东南,精装,598.0,1
清河,永泰园,2室1厅,6,2000,76.0,南北,其他,535.0,0
六里桥,华尔街观典,2室1厅,26,2006,92.0,南北,简装,705.0,1
五棵松,金沟河17号院,2室1厅,6,1988,61.0,南北,简装,429.0,0
厂洼,厂洼小区,3室1厅,6,1987,95.0,南北,简装,890.0,0
知春路,太阳园,2室1厅,27,2001,81.0,西南,精装,820.0,1
定慧寺,定慧北里,3室1厅,6,1996,79.0,南北,精装,590.0,0
安宁庄,安宁佳园,2室1厅,18,2007,85.0,东南,精装,565.0,1
马连洼,七彩华园,2室1厅,7,2005,118.0,南,精装,780.0,1
清河,宝盛里,1室1厅,6,2000,52.0,南,简装,379.0,0
清河,清缘里中区,2室2厅,10,1998,84.0,南北,精装,546.0,1
魏公村,韦伯豪家园,2室2厅,15,2001,120.0,东南,精装,1250.0,1
安宁庄,安宁里南区,2室1厅,7,2000,69.0,东西,毛坯,430.0,0
世纪城,远大园四区,2室1厅,16,2000,85.0,东南,简装,819.0,1
安宁庄,安宁里南区,2室1厅,18,1999,82.0,东,精装,460.0,1
学院路,学院路14号院,2室1厅,6,2000,75.0,南北,精装,630.0,0
马连洼,兰园,2室1厅,6,1997,73.0,东西,简装,460.0,0
世纪城,观山园,3室2厅,11,2004,165.0,南北,简装,2150.0,1
北太平庄,北影小区,2室2厅,11,2000,100.0,西,精装,880.0,1
清河,宝盛里,4室2厅,6,2001,153.0,东南北,精装,780.0,0
苏州桥,苏州街77号院,1室1厅,6,1989,39.0,南西,精装,440.0,0
五道口,展春园,2室1厅,6,1984,57.0,南北,其他,465.0,0
紫竹桥,昌运宫9号院,2室1厅,6,1984,56.0,南北,简装,455.0,0
清河,毛纺厂南小区,2室1厅,6,1980,59.0,东南北,精装,370.0,0
清河,永泰东里,1室1厅,6,2000,52.0,南,其他,355.0,0
海淀北部新区,保利西山林语,3室2厅,8,2011,88.0,南北,精装,600.0,1
紫竹桥,中海雅园,2室1厅,19,2002,123.0,西南,精装,1173.0,1
玉泉路,玉海园一里,3室2厅,6,1997,102.0,西南北,简装,699.0,0
苏州桥,三义庙北,3室1厅,6,1982,58.0,南西北,其他,530.0,0
西三旗,建材城西二里,2室1厅,6,1998,57.0,南北,简装,342.0,0
公主坟,羊坊店路3号院,2室1厅,12,1989,57.0,东南,简装,510.0,1
公主坟,翠微南里,2室1厅,5,1984,54.0,南北,精装,510.0,0
田村,碧森里,2室1厅,9,2004,90.0,南北,简装,720.0,1
六里桥,莲花小区,2室2厅,28,1999,112.0,东南,简装,700.0,1
清河,莱圳家园,2室1厅,19,2007,91.0,南北,精装,635.0,1
西三旗,建材城东一里,3室1厅,7,1996,88.0,南北,精装,490.0,0
西直门,天兆家园,3室1厅,22,2002,169.0,南北,精装,1900.0,1
马连洼,天秀花园安和园,2室2厅,6,2000,104.0,东南,简装,802.0,0
知春路,太阳园,2室2厅,26,2002,109.0,东南北,精装,1100.0,1
公主坟,翠微东里,2室1厅,6,1988,64.0,南北,简装,575.0,0
马连洼,水利局小区,2室1厅,5,1987,65.0,南北,精装,460.0,0
军博,乔建里,3室1厅,6,1980,80.0,东西,简装,595.0,0
中关村,中关村,3室1厅,6,1994,72.0,东西,简装,770.0,0
四季青,五棵松26号院,1室1厅,6,1998,66.0,东北,简装,445.0,0
颐和园,邮局宿舍,2室2厅,6,1997,85.0,南北,精装,645.0,0
清河,燕清源,2室1厅,28,2005,120.0,南北,其他,768.0,1
杨庄,建西苑南里,2室2厅,6,1998,108.0,东西,简装,542.0,0
新街口,城建小区,3室1厅,16,1996,111.0,西南,简装,1080.0,1
圆明园,芙蓉里,2室1厅,6,1985,60.0,南北,精装,570.0,0
海淀北部新区,保利西山林语,2室1厅,8,2009,95.0,西南,精装,570.0,1
皂君庙,皂君东里,2室1厅,16,1988,69.0,南,简装,550.0,1
清河,怡清园,2室2厅,6,2003,93.0,东北,精装,590.0,0
五棵松,泽丰苑二期,2室1厅,6,2005,118.0,南北,精装,1000.0,0
清河,强佑清河新城,2室1厅,27,2009,92.0,东北,精装,638.0,1
西三旗,华鸿家园,1室2厅,6,2007,74.0,南北,精装,500.0,1
马连洼,西山华府,4室2厅,8,2009,290.0,南北,精装,2599.0,1
清河,宝盛里,3室2厅,6,2000,115.0,南北,简装,650.0,0
西三旗,建材城西二里,2室0厅,6,1983,60.0,南北,精装,375.0,0
西直门,交大嘉园,3室2厅,19,2003,136.0,西南,精装,1400.0,1
田村,乐府江南,2室1厅,9,2005,96.0,东,精装,830.0,1
西北旺,润千秋佳苑,1室1厅,9,2005,55.0,东,简装,455.0,1
军博,乔建里,2室1厅,6,1980,60.0,东西,简装,410.0,0
小西天,枫蓝国际,1室2厅,21,2004,70.0,东北,简装,610.0,1
新街口,索家坟,2室1厅,6,1981,54.0,南北,简装,461.0,0
马连洼,博雅西园,3室2厅,10,2003,153.0,南北,简装,1330.0,1
田村,雅世合金公寓,2室1厅,8,2011,88.0,南北,精装,850.0,1
小西天,学院南路32号院,3室1厅,4,1959,97.0,南北,简装,745.0,0
西三旗,建材城西一里,2室1厅,6,1984,60.0,南北,其他,370.0,0
学院路,逸成东苑,3室1厅,22,2003,88.0,西南,简装,810.0,1
六里桥,莲花小区,3室2厅,28,1999,150.0,南北,简装,900.0,1
二里庄,健翔园,2室1厅,24,1999,86.0,南西北,精装,725.0,1
西北旺,西山壹号院,3室2厅,6,2011,202.0,南北,精装,2398.0,1
西直门,海云轩,3室2厅,22,2000,210.0,东西,简装,1330.0,1
紫竹桥,嘉慧苑,3室1厅,19,2000,275.0,东西,简装,1100.0,1
清河,宝盛里,1室1厅,6,2000,53.0,南,精装,378.0,0
甘家口,阜南小区,3室1厅,5,1978,70.0,东西,简装,620.0,0
安宁庄,安宁里,2室1厅,6,1994,58.0,东西,精装,410.0,0
田村,兰德华庭,3室2厅,13,2005,131.0,南北,精装,986.0,1
西三旗,悦秀园,2室2厅,6,2000,75.0,南北,简装,415.0,0
定慧寺,恩济里小区,2室2厅,6,1996,67.0,东南西,简装,520.0,0
西三旗,知本时代,2室1厅,15,2003,67.0,南北,其他,490.0,1
清河,宝盛里,3室2厅,6,1998,110.0,南西北,精装,698.0,0
世纪城,晨月园,3室1厅,17,2007,117.0,西南,精装,1100.0,1
学院路,逸成东苑,3室1厅,22,2003,88.0,西南,简装,810.0,1
紫竹桥,北洼西里,3室2厅,18,1996,102.0,东北,简装,850.0,1
苏州桥,紫金庄园,3室2厅,22,1999,127.0,东南,精装,980.0,1
学院路,学知园,3室1厅,18,1998,106.0,西南,其他,820.0,1
清河,水木天成,2室1厅,28,2005,88.0,西北,精装,535.0,1
小西天,今典花园,2室1厅,25,2004,76.0,东北,精装,700.0,1
西三旗,育新花园,3室2厅,6,1996,88.0,南北,简装,707.0,0
五道口,东王庄,3室1厅,6,1996,80.0,南北,精装,695.0,0
西直门,远洋风景,3室1厅,14,2002,139.0,南北,简装,1390.0,1
定慧寺,西三环北路105号院,3室1厅,18,1996,91.0,西南,精装,1010.0,1
玉泉路,玉海园二里,2室1厅,6,2000,82.0,南北,精装,580.0,0
二里庄,志新村,3室1厅,18,1993,85.0,东南北,简装,730.0,1
马甸,钟表北园,3室1厅,5,1988,57.0,南北,简装,502.0,0
二里庄,二里庄小区,2室1厅,6,1993,62.0,东西,其他,510.0,0
公主坟,翠微嘉园,2室1厅,20,2002,60.0,东,精装,590.0,1
西三旗,育新花园,2室1厅,20,1999,86.0,东南,简装,580.0,1
牡丹园,龙翔路小区,2室1厅,16,1994,61.0,西南,简装,530.0,1
清河,宝盛里,3室1厅,6,2000,91.0,南西北,精装,606.0,0
紫竹桥,紫竹院南路20号院,2室1厅,10,1992,60.0,东西,简装,518.0,1
五棵松,今日家园,3室2厅,18,2000,125.0,西南,简装,800.0,1
牡丹园,塔院小区,3室1厅,18,1988,79.0,南北,精装,716.0,1
紫竹桥,豪柏国际公寓,3室2厅,14,2002,168.0,南北,精装,1430.0,1
北太平庄,北影小区,2室1厅,18,2000,87.0,西南,简装,775.0,1
二里庄,志新村,2室1厅,18,1993,61.0,东南,简装,540.0,1
四季青,望河园,3室1厅,17,2000,106.0,西南,其他,960.0,1
苏州桥,稻香园,3室1厅,16,1992,89.0,南北,精装,836.0,1
四季青,美丽西园,4室2厅,9,1999,115.0,南西,简装,805.0,1
世纪城,世纪金源国际公寓,4室2厅,16,2002,205.0,南北,精装,1845.0,1
清河,加气混凝土厂宿舍,2室1厅,6,1993,59.0,南北,毛坯,420.0,0
西三旗,枫丹丽舍,3室2厅,5,2003,130.0,南北,精装,925.0,0
清河,强佑清河新城,1室1厅,27,2009,60.0,东,简装,425.0,1
甘家口,国兴家园,2室1厅,24,2000,108.0,东,简装,1150.0,1
新街口,志强南园,2室1厅,16,1990,60.0,南,简装,530.0,1
定慧寺,定慧西里,3室1厅,16,1991,81.0,东南北,简装,610.0,1
双榆树,双榆树北里,2室1厅,16,1986,55.0,东北,简装,500.0,1
二里庄,二里庄小区,2室1厅,18,1995,65.0,东南,简装,550.0,1
新街口,索家坟,2室1厅,6,1987,50.0,西,其他,395.0,0
军博,北蜂窝路5号院,2室1厅,18,2009,77.0,南,精装,898.0,1
五道口,东王庄,2室1厅,6,1999,64.0,东南北,简装,500.0,0
学院路,富润家园,4室2厅,18,2001,166.0,南,精装,1500.0,1
知春路,罗庄西里,2室1厅,18,1998,81.0,东南,精装,660.0,1
清河,莱圳家园,2室2厅,19,2007,91.0,南北,精装,630.0,1
五棵松,六建,3室1厅,6,1979,58.0,南北,简装,540.0,0
学院路,逸成东苑,3室2厅,15,2006,154.0,南北,精装,1550.0,1
公主坟,翠微中里,2室2厅,21,1992,79.0,西南东北,其他,645.0,1
安宁庄,阳光北里,3室1厅,18,1998,76.0,西南,简装,460.0,1
万柳,阳春光华家园,4室1厅,12,2001,158.0,南北,精装,2300.0,1
牡丹园,金尚嘉园,2室2厅,18,2007,110.0,西,精装,1150.0,1
学院路,静淑东里,2室1厅,6,1998,78.0,南北,简装,668.0,0
清河,永泰西里,2室1厅,6,1998,77.0,南北,简装,540.0,0
军博,玉渊潭南路9号院,3室1厅,6,2000,149.0,南北,精装,2080.0,0
五道口,科源小区,3室1厅,6,1997,79.0,南北,毛坯,880.0,0
紫竹桥,车道沟东里,2室1厅,16,1986,62.0,南,简装,580.0,1
四季青,颐慧佳园,2室2厅,6,2005,107.0,南北,精装,1110.0,1
世纪城,观山园,4室1厅,11,2004,203.0,南北,精装,2650.0,1
万寿路,万寿路西街9号,2室1厅,6,1999,90.0,南北,精装,949.0,0
上地,上第MOMA,3室2厅,9,2008,144.0,南北,精装,950.0,1
清河,清缘东里,2室1厅,19,2004,80.0,西南,简装,560.0,1
清河,清缘东里,2室1厅,13,2003,87.0,南,精装,615.0,1
五棵松,今日家园,2室1厅,24,2001,102.0,东,精装,667.0,1
甘家口,中纺宿舍,3室1厅,6,1992,77.0,南北,精装,730.0,0
海淀北部新区,冠城大通百旺府,2室1厅,11,2009,98.0,南,精装,630.0,1
清河,橡树湾,2室1厅,18,2007,88.0,西南,精装,830.0,1
二里庄,二里庄小区,3室1厅,6,1992,76.0,南北,精装,608.0,0
田村,雅世合金公寓,3室1厅,8,2011,90.0,南北,精装,830.0,1
西北旺,百旺新城,2室1厅,6,2004,76.0,南北,简装,580.0,0
六里桥,橙色年代,1室1厅,24,2004,75.0,南,精装,550.0,1
海淀其它,前沙涧路7号院,2室1厅,6,2009,86.0,南北,精装,330.0,0
西三旗,动街区,2室1厅,12,2008,95.0,南,精装,500.0,1
万柳,阳春光华家园,3室2厅,16,2000,131.0,西北,精装,1580.0,1
公主坟,颐源居三期,2室1厅,27,2003,108.0,西北,精装,1150.0,1
万柳,碧水云天,3室2厅,14,2004,156.0,东西,精装,1980.0,1
魏公村,韦伯豪家园,3室2厅,16,2001,168.0,南北,精装,1630.0,1
清河,清景园,2室1厅,22,2006,99.0,南,简装,650.0,1
学院路,林大北路9号院,2室1厅,6,1998,63.0,东西,精装,475.0,0
五道口,华清嘉园,3室1厅,18,2000,90.0,东北,精装,990.0,1
双榆树,榆苑公寓,2室1厅,10,1998,70.0,南北,简装,630.0,1
上地,上地东里,2室1厅,6,1993,87.0,南,简装,770.0,0
万柳,万泉新新家园,3室2厅,6,1999,144.0,南北,精装,2080.0,1
知春路,太阳园,2室1厅,30,2001,103.0,东南,精装,1040.0,1
小西天,志强北园,2室1厅,6,1994,69.0,南北,简装,580.0,0
紫竹桥,世纪新景,3室2厅,25,2004,154.0,南北,简装,1500.0,1
皂君庙,农科院,2室1厅,18,1999,80.0,西南,精装,990.0,1
万柳,碧水云天,4室2厅,14,2004,178.0,南北,简装,2400.0,1
知春路,太阳园,2室2厅,26,2002,103.0,西南,精装,1030.0,1
公主坟,静源居,2室1厅,23,2002,84.0,北,精装,740.0,1
公主坟,翠微路2号院,2室1厅,6,1988,60.0,南北,简装,570.0,0
四季青,曙光花园,2室1厅,17,2000,104.0,西南,简装,860.0,1
中关村,黄庄小区,3室1厅,16,1982,102.0,南,精装,1335.0,1
知春路,罗庄西里,2室1厅,6,1996,60.0,南北,精装,536.0,0
海淀北部新区,保利西山林语,2室1厅,8,2010,87.0,南西,精装,580.0,1
西三旗,建材城西二里,2室1厅,6,1998,59.0,南北,精装,365.0,0
苏州桥,紫金庄园,2室1厅,22,1998,66.0,西南,简装,535.0,1
定慧寺,八里庄北里,2室1厅,6,1995,54.0,南北,精装,448.0,0
海淀北部新区,保利西山林语,1室1厅,8,2011,48.0,西北,简装,325.0,1
西三旗,知本时代,1室0厅,18,2004,40.0,北,毛坯,310.0,1
西直门,明光村小区,3室1厅,18,1984,88.0,西南,精装,750.0,1
五道口,王庄路15号院,2室1厅,6,1993,59.0,南北,简装,465.0,0
学院路,中铁翰庭,2室1厅,10,2008,90.0,南北,其他,970.0,1
玉泉路,玉海园一里,1室1厅,11,1998,66.0,南西北,精装,470.0,1
四季青,颐慧佳园,3室2厅,9,2007,136.0,东南西,精装,1400.0,1
马连洼,圆明园花园别墅,4室2厅,6,1997,142.0,南北,简装,998.0,0
公主坟,普惠北里,2室1厅,5,1986,51.0,南,精装,498.0,0
定慧寺,八里庄北里,2室1厅,6,1995,54.0,南北,精装,448.0,0
公主坟,翠微路甲9号院,1室1厅,6,1987,44.0,东,精装,410.0,0
知春路,首体家属院,2室1厅,6,1993,54.0,南北,精装,525.0,0
清河,清缘里中区,2室2厅,10,1999,85.0,南北,简装,525.0,1
紫竹桥,紫竹院小区,2室1厅,16,1983,61.0,西南,简装,492.0,1
西北旺,中海枫涟山庄,3室1厅,9,2004,121.0,南北,简装,1100.0,1
海淀北部新区,保利西山林语,3室2厅,8,2009,147.0,南北,精装,930.0,1
苏州桥,友谊社区,1室1厅,6,1997,49.0,南,简装,440.0,0
四季青,颐慧佳园,2室2厅,8,2005,111.0,南北,精装,1100.0,1
公主坟,柳林馆,3室1厅,24,1989,86.0,南西北,精装,830.0,1
甘家口,甘家口小区,2室1厅,11,1996,65.0,东南,精装,608.0,1
知春路,金谷园,3室2厅,7,1999,129.0,南北,精装,1198.0,0
甘家口,甘家口小区,2室1厅,5,1980,69.0,南北,简装,570.0,0
五道口,华清嘉园,3室1厅,6,1996,73.0,南北,精装,810.0,0
五棵松,今日家园,4室1厅,9,2000,176.0,南北,简装,1000.0,1
清河,海清园,2室1厅,18,2001,95.0,西南,精装,490.0,1
清河,清缘里中区,3室2厅,13,2003,117.0,西南,简装,635.0,1
十里堡,东恒时代三期,2室1厅,12,2006,114.0,南北,精装,730.0,1
惠新西街,惠新北里,2室1厅,16,1994,73.0,西南,简装,580.0,1
高碑店,富华家园,2室1厅,24,2000,77.0,南,简装,420.0,1
安贞,安贞西里,3室1厅,6,1986,79.0,南北,精装,640.0,0
双井,合生国际花园,2室1厅,18,2008,102.0,西北,精装,970.0,1
东大桥,向军北里,2室1厅,14,1985,57.0,南,精装,430.0,1
定福庄,定福庄西街,2室1厅,5,1992,53.0,南北,简装,260.0,0
定福庄,定福庄西街,2室1厅,6,1997,67.0,南北,其他,335.0,0
北苑,华贸城,2室2厅,27,2010,96.0,东南,精装,780.0,1
团结湖,团结湖北口,2室1厅,16,1982,52.0,东,其他,365.0,1
望京,慧谷阳光,1室1厅,15,2003,60.0,西,其他,555.0,1
朝阳其它,绿丰家园,3室2厅,6,2004,120.0,南北,简装,480.0,0
双井,苹果社区南区,5室2厅,26,2005,256.0,南北,简装,1950.0,1
亚运村小营,育慧里一区,1室0厅,7,2001,52.0,西,精装,343.0,1
望京,大西洋新城A区,2室2厅,10,1999,86.0,南北,精装,835.0,1
望京,南湖东园二区,2室1厅,14,1998,85.0,东西,简装,580.0,1
北苑,润泽悦溪,2室2厅,11,2010,85.0,南北,精装,990.0,1
奥林匹克公园,上元君庭,3室2厅,31,2007,159.0,东南西,简装,1099.0,1
望京,大西洋新城E区,2室1厅,27,2009,90.0,西,精装,920.0,1
常营,苹果派,3室0厅,10,2007,95.0,南北,简装,980.0,1
团结湖,团结湖东里,2室1厅,16,1984,55.0,西,简装,385.0,1
大望路,后现代城,1室1厅,28,2005,71.0,北,精装,523.0,1
酒仙桥,和乔丽晶一期,3室2厅,10,2000,168.0,东南西北,精装,1280.0,1
燕莎,三源里街,2室1厅,6,1982,61.0,南,精装,460.0,0
北苑,润泽公馆,2室2厅,24,2013,105.0,南,精装,870.0,1
双桥,温泉东里,2室1厅,14,2004,90.0,南北,精装,330.0,1
管庄,管庄西里,2室1厅,6,1988,57.0,南北,简装,283.0,0
惠新西街,惠新北里,2室1厅,16,1994,73.0,西南,简装,580.0,1
安贞,安贞西里,3室1厅,6,1986,79.0,南北,精装,640.0,0
北苑,华贸城,2室2厅,27,2010,96.0,东南,精装,780.0,1
高碑店,富华家园,2室1厅,24,2000,77.0,南,简装,420.0,1
亚运村,安慧北里小区,2室1厅,13,1988,56.0,南西南西,简装,450.0,1
双井,双井北里,3室1厅,18,1991,88.0,东南,精装,660.0,1
朝青,国美第一城3号院,3室2厅,27,2007,143.0,南北,精装,910.0,1
望京,望馨花园,2室1厅,28,2001,97.0,东南,其他,730.0,1
甘露园,朝阳无限,3室2厅,21,2004,148.0,东南北,简装,820.0,1
奥林匹克公园,汽修一厂宿舍,2室1厅,6,1992,67.0,南北,简装,500.0,0
石佛营,晨光家园,2室1厅,30,1999,78.0,西南,其他,510.0,1
国展,左家庄北里,2室1厅,6,1982,54.0,南北,精装,400.0,0
和平里,和平街十五区2号院,2室1厅,18,1997,76.0,西,其他,555.0,1
潘家园,弘善家园,2室1厅,19,2009,80.0,西北,精装,415.0,1
百子湾,百子湾家园二区,2室1厅,24,2006,98.0,南北,精装,600.0,1
燕莎,牛王庙,2室1厅,5,1977,47.0,南北,精装,370.0,0
高碑店,兴隆家园,2室1厅,6,2000,71.0,南北,精装,470.0,0
甜水园,道家园,2室1厅,7,1991,52.0,南北,精装,310.0,0
东坝,东泽园,2室1厅,21,2011,75.0,南,简装,385.0,1
望京,南湖中园二区,2室1厅,20,1997,70.0,西南北,简装,485.0,1
亚运村小营,干杨树,2室1厅,20,1998,74.0,南,精装,699.0,1
西坝河,光熙家园一期,2室2厅,24,2006,92.0,东西北,精装,860.0,1
劲松,农光里,2室1厅,6,1982,63.0,东,毛坯,370.0,0
豆各庄,京城雅居,3室2厅,5,2005,129.0,南北,精装,620.0,1
望京,望京花园东区,3室1厅,22,2001,146.0,南,精装,1070.0,1
团结湖,团结湖北二条,2室1厅,6,1981,54.0,南,其他,384.0,0
双井,富力城E区,1室1厅,18,2007,95.0,北,精装,865.0,1
安贞,安贞里,1室1厅,6,1985,42.0,南,精装,337.0,0
亚运村,安慧里四区,2室1厅,6,1989,54.0,东西,精装,410.0,0
常营,金隅丽景园,1室1厅,28,2010,45.0,南,简装,216.0,1
南沙滩,名苑雅居,1室0厅,14,2005,49.0,北,精装,360.0,1
朝阳门外,吉祥里,2室1厅,6,1993,57.0,西南西北,简装,492.0,0
大望路,后现代城,1室1厅,18,2004,62.0,南,精装,455.0,1
四惠,通惠家园,3室2厅,7,2002,153.0,南北,精装,799.0,0
望京,望京西园一区,1室1厅,6,1997,58.0,东,精装,435.0,0
双井,九龙花园,2室1厅,22,2001,107.0,东,简装,650.0,1
亚运村,保利金泉,1室1厅,30,2008,89.0,东,精装,730.0,1
管庄,建东苑,2室1厅,6,2000,73.0,东西,其他,335.0,0
亚运村,安慧北里逸园,2室1厅,26,1997,108.0,西南北,简装,700.0,1
甜水园,甜水园东里,2室1厅,6,2000,89.0,东西,精装,627.0,0
惠新西街,惠新西街33号院,3室1厅,6,1987,79.0,东西,简装,555.0,0
四惠,东恒时代一期,2室2厅,30,2003,94.0,西北,精装,720.0,1
四惠,通惠家园,3室2厅,6,2002,154.0,南北,简装,800.0,0
望京,都市心海岸,1室1厅,19,2003,66.0,东南,简装,500.0,1
甘露园,朝阳无限,3室2厅,21,2004,148.0,东南北,简装,820.0,1
奥林匹克公园,汽修一厂宿舍,2室1厅,6,1992,67.0,南北,简装,500.0,0
