Direction,District,Elevator,Floor,Garden,Room,Hall,Price,Region,Renovation,Size,Year
西北,安宁庄,,19,清上园,2,1,480.0,海淀,精装,74,2003
东西,双榆树,,6,知春里,2,1,565.0,海淀,其他,61,1985
东南,世纪城,,16,远大园五区,3,2,1580.0,海淀,简装,151,2001
南北,新街口,,6,德胜门西大街甲5号,3,1,620.0,海淀,精装,71,1983
西南,西二旗,,24,智学苑,3,2,640.0,海淀,精装,128,2002
南北,西直门,,6,交大东路48号院,3,1,570.0,海淀,毛坯,65,1984
东南,四季青,,14,水云居,2,2,830.0,海淀,精装,93,2011
南北,皂君庙,,6,中关村南大街甲8号,2,2,1200.0,海淀,简装,105,1998
南,双榆树,,18,知春里,1,1,478.0,海淀,精装,51,1988
南西北,西三旗,,6,轮胎厂宿舍,2,1,370.0,海淀,精装,54,1998
西,定慧寺,,18,定慧福里,1,1,438.0,海淀,精装,65,2010
南北,西三旗,,18,富力桃园C区,2,1,549.0,海淀,精装,89,2008
西南,万柳,,16,阳春光华家园,2,1,1160.0,海淀,简装,87,2000
南,公主坟,,5,翠微路2号院,2,1,440.0,海淀,简装,48,1980
南北,四季青,,6,五棵松26号院,2,1,675.0,海淀,精装,82,1998
南北,中关村,,5,黄庄小区,3,1,920.0,海淀,简装,70,1980
南北,马连洼,,6,圆明园花园别墅,4,2,910.0,海淀,精装,140,2000
南,学院路,,6,林大北路9号院,2,1,485.0,海淀,简装,60,1988
南西北,皂君庙,,7,中关村南大街甲8号,3,2,1330.0,海淀,简装,126,1998
南北,双榆树,,6,青云北区,2,1,600.0,海淀,简装,59,1984
南,西直门,,22,天兆家园,2,2,1300.0,海淀,精装,118,2003
东,小西天,,26,今典花园,1,1,490.0,海淀,简装,59,1999
北,西直门,,16,长河湾,1,1,600.0,海淀,其他,69,2005
西南北,西三旗,,22,育新花园,3,2,719.0,海淀,精装,102,1995
东西北,紫竹桥,,18,北洼西里,2,2,625.0,海淀,精装,76,1996
南北,中关村,,6,软件园小区,3,1,940.0,海淀,精装,80,1993
南北,二里庄,,6,太极小区,2,1,475.0,海淀,毛坯,59,1987
东西,双榆树,,6,知春里,2,1,565.0,海淀,其他,61,1985
东南,世纪城,,16,远大园五区,3,2,1580.0,海淀,简装,151,2001
南北,甘家口,,6,新苑街15号院,3,2,1100.0,海淀,精装,108,1985
西南,五道口,,18,华清嘉园,2,2,850.0,海淀,精装,74,2000
南北,四季青,,12,郦城二区,3,2,1390.0,海淀,精装,136,2002
东南,公主坟,,20,普惠南里,3,1,760.0,海淀,简装,80,1989
南北,海淀北部新区,,6,冠城大通百旺府,3,2,900.0,海淀,精装,123,2009
东,田村,,9,雅世合金公寓,2,1,647.0,海淀,精装,71,2011
南北,万寿路,,6,万寿路西街12号院,3,1,718.0,海淀,精装,71,1985
南北,西山,,5,京泉馨苑,3,2,780.0,海淀,简装,154,2005
东南,四季青,,17,望塔园,2,1,699.0,海淀,精装,76,2000
南北,海淀北部新区,,7,冠城大通百旺府,3,2,1000.0,海淀,精装,145,2009
东,清河,,13,莱圳家园,1,1,485.0,海淀,简装,68,2006
西南,公主坟,,20,普惠南里,2,1,670.0,海淀,简装,68,1987
东西,马连洼,,6,天秀花园安和园,2,1,600.0,海淀,精装,77,2000
西南,海淀北部新区,,8,保利西山林语,1,1,340.0,海淀,精装,43,2011
东北,紫竹桥,,25,美林花园,3,2,1580.0,海淀,精装,188,2000
南,五棵松,,18,今日家园,3,2,694.0,海淀,其他,106,2000
东南,学院路,,22,逸成东苑,2,1,600.0,海淀,精装,75,2003
南北,五道口,,6,圆明园东里,2,2,635.0,海淀,精装,71,1995
西南北,紫竹桥,,10,水岸名居,2,2,1120.0,海淀,精装,131,2006
南北,中关村,,6,黄庄小区,3,1,850.0,海淀,其他,69,1984
东,新街口,,12,五月华庭,1,0,310.0,海淀,精装,37,2003
南,紫竹桥,,18,北洼西里,1,1,425.0,海淀,简装,58,1990
南,田村,,9,景宜里,2,1,698.0,海淀,精装,97,2004
南北,清河,,6,永泰东里,2,1,460.0,海淀,简装,64,1996
南北,定慧寺,,6,阜成路95号院,3,1,838.0,海淀,精装,107,1998
南北,玉泉路,,6,北太平路甲18号,4,1,925.0,海淀,简装,102,2006
南西北,万柳,,16,汇新家园,2,1,930.0,海淀,精装,98,2004
南北,西三旗,,5,枫丹丽舍,3,1,910.0,海淀,简装,130,2001
东南,西二旗,,24,智学苑,4,2,780.0,海淀,其他,161,2001
南北,四季青,,6,美丽园,4,2,1850.0,海淀,精装,188,2001
南北,上地,,9,怡美家园,4,2,850.0,海淀,简装,146,2001
东,六里桥,,24,橙色年代,2,1,645.0,海淀,其他,95,2004
南,公主坟,,18,普惠南里,2,1,630.0,海淀,精装,70,1994
南,圆明园,,6,海淀路小区,2,1,420.0,海淀,简装,50,1990
南,新街口,,6,红联南村,1,1,330.0,海淀,其他,37,1983
南北,西直门,,14,远洋风景,3,1,1430.0,海淀,简装,137,2002
南北,马连洼,,6,天秀花园澄秀园,2,2,690.0,海淀,简装,91,2007
东西,牡丹园,,6,小关街,2,1,440.0,海淀,其他,54,1985
南北,新街口,,6,索家坟,2,1,445.0,海淀,精装,52,1985
南北,西三旗,,6,华鸿家园,2,2,570.0,海淀,其他,97,2008
南西北,皂君庙,,6,大钟寺甲133号院,3,1,610.0,海淀,毛坯,68,1985
南北,军博,,6,复兴路乙4号院,4,1,1700.0,海淀,简装,139,2008
南北,海淀北部新区,,8,保利西山林语,3,1,570.0,海淀,精装,89,2011
南北,双榆树,,5,青云北区,2,1,550.0,海淀,其他,51,1979
东北,甘家口,,24,建设部大院,4,1,1520.0,海淀,其他,144,2000
东北,紫竹桥,,6,北洼西里,2,1,475.0,海淀,其他,54,1980
南,学院路,,27,城华园,1,0,396.0,海淀,精装,50,2002
东南,清河,,20,橡树湾,2,2,840.0,海淀,精装,99,2011
南,西直门,,18,明光村小区,1,1,370.0,海淀,简装,42,1994
南北,五道口,,6,东升园,2,1,790.0,海淀,精装,83,1996
西北,皂君庙,,6,皂君庙乙2号院,2,1,450.0,海淀,毛坯,58,1988
南北,新街口,,6,红联村,2,1,460.0,海淀,简装,54,1987
南北,公主坟,,6,翠微南里,2,1,530.0,海淀,精装,58,1990
东西,公主坟,,5,翠微路4号,2,1,485.0,海淀,精装,56,1986
南北,西北旺,,6,景和园,2,1,605.0,海淀,精装,77,2011
东,清河,,16,永泰园,2,1,600.0,海淀,简装,100,2003
南北,学院路,,6,清华东路27号院,1,1,420.0,海淀,简装,53,1990
南西北,皂君庙,,6,皂君庙14号院,2,1,800.0,海淀,精装,79,1997
南北,马连洼,,6,天秀花园古月园,2,2,1249.0,海淀,精装,137,2003
南北,田村,,9,乐府江南,2,2,978.0,海淀,精装,106,2005
东北,牡丹园,,23,中鑫嘉园,2,1,806.0,海淀,精装,96,2001
西南,甘家口,,9,甘家口小区,1,1,389.0,海淀,简装,51,1996
南北,上地,,6,上地东里,3,1,920.0,海淀,精装,73,1997
南北,紫竹桥,,5,车道沟10号院,2,1,568.0,海淀,简装,52,1986
东北,六里桥,,24,橙色年代,2,1,595.0,海淀,其他,89,2004
南北,圆明园,,6,芙蓉里,4,1,766.0,海淀,精装,94,1994
南北,西北旺,,6,百旺新城,2,1,599.0,海淀,精装,85,2004
南,苏州桥,,22,紫金庄园,2,1,550.0,海淀,精装,67,1998
南北,清河,,6,芳清园,3,2,998.0,海淀,精装,132,2007
南北,四季青,,6,京投银泰琨御府,4,2,3200.0,海淀,精装,246,2015
东南,万柳,,17,光大花园,3,2,1568.0,海淀,简装,113,2000
东南,海淀北部新区,,8,保利西山林语,2,1,520.0,海淀,简装,89,2011
东,公主坟,,6,翠微路甲9号院,1,1,430.0,海淀,精装,44,1988
南,甘家口,,22,中海馥园,2,1,1300.0,海淀,精装,121,2003
南北,五道口,,6,西郊宾馆,3,1,520.0,海淀,精装,58,1985
南北,五棵松,,6,五一教工楼,3,1,580.0,海淀,精装,53,1976
东北,苏州桥,,16,海淀南路,3,1,680.0,海淀,简装,74,1984
东北,皂君庙,,21,学院派,2,1,800.0,海淀,精装,97,2009
东南,西三旗,,22,建材城东二里,2,1,375.0,海淀,精装,64,2000
东西,紫竹桥,,5,三虎桥南路12号院,2,1,450.0,海淀,精装,59,1980
南,四季青,,14,绿波漫板,2,1,1160.0,海淀,简装,116,2004
南北,马甸,,14,北三环中路43号院,1,1,380.0,海淀,简装,46,1987
东西,西直门,,13,远洋风景,2,1,900.0,海淀,其他,88,2002
东西,清河,,6,永泰庄6号院,2,1,385.0,海淀,精装,54,1991
南北,清河,,5,毛纺厂南小区,2,1,310.0,海淀,其他,47,1975
南北,安宁庄,,7,安宁里南区,2,1,465.0,海淀,精装,66,2000
南,清河,,6,宝盛里,1,1,370.0,海淀,简装,55,1998
南北,清河,,19,莱圳家园,2,1,660.0,海淀,精装,97,2007
南,马甸,,21,月季园,2,1,500.0,海淀,精装,57,1997
南北,紫竹桥,,16,世纪新景,3,2,1650.0,海淀,简装,178,2003
东南北,知春路,,6,蓟门北里,3,1,660.0,海淀,精装,77,1986
南北,五棵松,,16,紫金长安,2,2,1420.0,海淀,精装,118,2008
东南西北,皂君庙,,18,双榆树南里二区,3,1,730.0,海淀,简装,80,1995
南北,知春路,,6,蓟门北里,2,1,470.0,海淀,精装,57,1985
南北,马连洼,,6,菊园,3,1,530.0,海淀,简装,80,1995
东,紫竹桥,,16,财智公馆,1,1,364.0,海淀,精装,48,2004
南北,学院路,,7,清华东路27号院,2,1,490.0,海淀,简装,63,1990
西,五棵松,,18,今日家园,2,1,598.0,海淀,精装,100,2000
北,西三旗,,15,知本时代,1,0,310.0,海淀,精装,42,2004
南北,四季青,,4,农林科学院宿舍,2,1,510.0,海淀,简装,56,1980
南北,安宁庄,,7,安宁里南区,2,1,440.0,海淀,毛坯,66,2000
南北,苏州桥,,6,小南庄社区,2,1,615.0,海淀,精装,61,1990
西北,甘家口,,22,中海馥园,2,1,1030.0,海淀,简装,102,2003
南,清河,,6,永泰东里,1,1,310.0,海淀,其他,46,1996
南北,新街口,,6,红联南村,2,1,448.0,海淀,精装,57,1984
西南,五棵松,,15,嘉德公寓,2,1,665.0,海淀,简装,112,1999
南北,四季青,,12,郦城三区,2,1,1050.0,海淀,精装,98,2005
南北,马连洼,,5,百旺家苑,3,2,1130.0,海淀,简装,164,2003
东南北,牡丹园,,18,塔院小区,3,1,790.0,海淀,简装,87,1988
南,西三旗,,18,富力桃园C区,2,2,556.0,海淀,精装,89,2008
西南,五棵松,,18,今日家园,5,3,1600.0,海淀,简装,349,2000
南西北,牡丹园,,16,牡丹园东里,2,1,580.0,海淀,简装,66,1994
东南北,世纪城,,13,翠叠园,4,2,2400.0,海淀,精装,222,2004
南北,清河,,16,莱圳家园,2,2,670.0,海淀,精装,93,2012
南北,马甸,,6,电信宿舍,2,1,450.0,海淀,精装,51,1981
西南,西三旗,,22,育新花园,2,1,496.0,海淀,精装,63,1996
南西,苏州桥,,18,小南庄怡秀园,3,1,1180.0,海淀,简装,148,1999
东,公主坟,,23,静源居,2,1,760.0,海淀,精装,81,2002
东南北,世纪城,,11,远大园一区,4,2,1880.0,海淀,精装,212,2001
东,六里桥,,26,澐澐国际,2,1,800.0,海淀,精装,129,2008
南北,马连洼,,5,圆明园西路2号院,2,1,420.0,海淀,简装,59,1990
南北,马连洼,,6,菊园,3,1,596.0,海淀,简装,85,1996
南北,五棵松,,6,五一教工楼,3,1,580.0,海淀,精装,53,1976
西南,学院路,,17,逸成东苑,2,1,640.0,海淀,精装,75,2003
南北,五道口,,6,王庄路27号院,2,1,464.0,海淀,简装,61,1989
南北,马连洼,,7,博雅西园,3,2,1310.0,海淀,简装,156,2003
南,五道口,,6,展春园,2,0,396.0,海淀,精装,44,1985
南北,牡丹园,,6,花园北路乙28号院,2,1,490.0,海淀,简装,55,1987
东南西,西三旗,,6,悦秀园,3,1,555.0,海淀,精装,100,2000
南北,知春路,,6,蓟门南里,2,1,495.0,海淀,精装,61,1983
南北,西直门,,12,明光村小区,2,1,500.0,海淀,简装,59,1981
东南,西二旗,,6,智学苑,3,1,490.0,海淀,简装,85,2000
南北,皂君庙,,7,中关村南大街甲8号,3,2,1265.0,海淀,精装,126,1998
东北,马连洼,,6,竹园,2,1,450.0,海淀,精装,65,1995
东西,马连洼,,6,竹园,3,1,530.0,海淀,简装,78,1994
南北,牡丹园,,6,塔院小区,3,1,700.0,海淀,简装,79,1989
南北,西山,,6,御墅临枫锦园一区,2,2,1020.0,海淀,精装,115,2006
南北,新街口,,6,文慧园10号院,2,1,535.0,海淀,简装,64,1980
南北,西北旺,,5,百旺茉莉园,3,2,1200.0,海淀,精装,142,2005
南北,清河,,6,宝盛里,3,2,660.0,海淀,简装,110,2001
南北,五棵松,,12,永定路西里,2,1,715.0,海淀,简装,72,1998
南北,万寿路,,7,万寿路西街9号,2,1,1036.0,海淀,其他,102,1999
南北,海淀北部新区,,11,冠城大通百旺府,2,1,555.0,海淀,简装,93,2009
西南,西三旗,,22,育新花园,2,1,499.0,海淀,简装,63,1996
南北,白石桥,,12,大慧寺12号院,3,1,768.0,海淀,精装,75,1986
西北,牡丹园,,24,都景苑,2,1,760.0,海淀,简装,106,2001
南北,清河,,6,宝盛里,2,1,490.0,海淀,简装,73,2000
南,小西天,,16,红联北村,2,1,530.0,海淀,其他,73,1993
东南,世纪城,,18,垂虹园,2,2,1320.0,海淀,精装,122,2004
东南南,军博,,17,北蜂窝路5号院,2,1,880.0,海淀,精装,79,2009
西北,万柳,,16,阳春光华家园,3,1,1500.0,海淀,精装,127,2000
南北,清河,,6,观林园,2,1,760.0,海淀,精装,98,2011
东南,清河,,19,清缘东里,3,1,700.0,海淀,简装,104,2004
南,清河,,22,清景园,2,1,619.0,海淀,精装,99,2006
东,四季青,,9,颐慧佳园,2,1,780.0,海淀,精装,82,2005
南北,五棵松,,18,新兴年代,2,1,823.0,海淀,精装,98,2008
南北,马连洼,,6,天秀花园安和园,2,2,666.0,海淀,简装,84,2000
东,清河,,17,橡树湾,2,1,830.0,海淀,精装,90,2014
南北,世纪城,,11,观山园,4,2,2400.0,海淀,精装,211,2004
东西,田村,,5,半壁店61号院,2,1,474.0,海淀,简装,69,1998
南,军博,,6,北蜂窝103号院,1,1,320.0,海淀,毛坯,40,1981
南北,田村,,12,丹青府,2,2,730.0,海淀,精装,88,2009
东北,牡丹园,,24,华盛家园,2,1,790.0,海淀,简装,103,2001
南北,西三旗,,6,沁春家园,2,1,464.0,海淀,简装,77,2000
西北,牡丹园,,18,牡丹园北里,3,1,860.0,海淀,简装,99,1997
南北,定慧寺,,7,恩济里小区,2,1,650.0,海淀,精装,82,1994
西南,西直门,,16,卫生部小区,3,1,820.0,海淀,简装,82,1990
南北,四季青,,12,郦城二区,2,2,996.0,海淀,简装,110,2002
南北,清河,,28,燕清源,2,1,695.0,海淀,精装,120,2005
东西,苏州桥,,5,小南庄社区,2,1,540.0,海淀,精装,58,1992
南北,中关村,,6,东南小区,3,1,942.0,海淀,简装,80,1984
南北,清河,,6,电力宿舍,3,1,460.0,海淀,其他,85,1986
南,苏州桥,,18,大河庄苑,1,0,480.0,海淀,精装,48,2004
南,学院路,,6,学院路14号院,2,1,465.0,海淀,简装,53,1982
南北,四季青,,11,玫瑰御园,3,2,1720.0,海淀,精装,152,2005
西北,定慧寺,,16,定慧西里,2,1,425.0,海淀,简装,59,1991
南北,杨庄,,6,建西苑北里,2,1,540.0,海淀,精装,84,2004
南北,清河,,5,观澳园,1,1,525.0,海淀,简装,76,2005
南北,皂君庙,,6,皂君东里,2,1,520.0,海淀,精装,57,1994
东南西,西二旗,,5,领秀新硅谷2号院,3,2,950.0,海淀,精装,124,2008
南北,四季青,,6,颐慧佳园,3,2,1310.0,海淀,精装,127,2005
东西,清河,,26,水木天成,2,1,638.0,海淀,简装,103,2005
东北,西直门,,22,智慧大厦,2,1,680.0,海淀,其他,98,2005
西,小西天,,25,今典花园,1,1,500.0,海淀,简装,55,2002
东南,世纪城,,17,晨月园,2,1,898.0,海淀,精装,94,2007
南,清河,,6,毛纺厂南小区,2,1,335.0,海淀,简装,51,1980
南北,清河,,6,公交党校宿舍,2,1,475.0,海淀,简装,67,1982
南北,清河,,5,观澳园,2,1,660.0,海淀,精装,92,2005
南,六里桥,,26,华尔街观典,2,2,750.0,海淀,精装,91,2007
南,白石桥,,15,大慧寺6号院,2,1,595.0,海淀,简装,63,1986
南北,西三旗,,5,建材城东二里,3,2,630.0,海淀,简装,100,2002
南北,清河,,6,宝盛北里,2,2,580.0,海淀,精装,86,2004
东南,甘家口,,24,国兴家园,3,2,1350.0,海淀,精装,149,2000
南北,北太平庄,,6,黄亭子小区,2,1,499.0,海淀,简装,57,1985
南,马甸,,6,马甸西路,1,1,369.0,海淀,精装,46,1982
南,西三旗,,21,富力桃园C区,2,1,560.0,海淀,精装,90,2009
南北,五棵松,,6,六建,3,1,650.0,海淀,简装,74,1980
南西北,万柳,,17,光大花园,3,1,1460.0,海淀,精装,136,2000
东南,世纪城,,18,垂虹园,2,2,1320.0,海淀,精装,122,2004
南北,马连洼,,7,博雅西园,3,2,1330.0,海淀,精装,156,2004
南北,世纪城,,12,远大园五区,2,2,1660.0,海淀,精装,137,2001
南北,田村,,6,永景园,2,1,500.0,海淀,简装,70,2000
南北,西二旗,,5,领秀新硅谷2号院,3,1,970.0,海淀,精装,119,2008
南北,清河,,6,永泰园,2,1,540.0,海淀,简装,85,2002
南北,马连洼,,6,兰园,2,1,435.0,海淀,精装,60,1996
南西北,万柳,,4,万泉新新家园,4,1,2700.0,海淀,精装,205,1999
南北,西二旗,,5,领秀新硅谷1号院,4,2,1200.0,海淀,简装,147,2010
东,紫竹桥,,21,车道沟南里,2,1,496.0,海淀,简装,58,1990
东南北,二里庄,,6,志新北里,3,1,550.0,海淀,精装,64,1983
南北,西二旗,,5,领秀新硅谷2号院,2,1,660.0,海淀,精装,80,2008
南北,清河,,4,小营东路5号院,2,1,345.0,海淀,简装,48,1980
南北,四季青,,6,农林科学院宿舍,2,1,720.0,海淀,简装,81,2002
南北,上地,,18,怡美家园,2,2,643.0,海淀,精装,87,2001
南北,清河,,6,永泰园,2,1,528.0,海淀,简装,75,1999
南,小西天,,16,交科院,3,1,780.0,海淀,简装,83,1994
南北,白石桥,,6,动物园宿舍,2,1,490.0,海淀,简装,57,1988
南西北,公主坟,,18,翠微东里,3,1,725.0,海淀,简装,81,1988
南北,公主坟,,6,万寿路24号院,2,1,480.0,海淀,简装,54,1985
南北,西直门,,6,卫生部小区,2,1,630.0,海淀,精装,64,1989
西南,甘家口,,6,首师大东校区,2,1,458.0,海淀,精装,49,1999
南北,西北旺,,6,百旺新城,2,1,580.0,海淀,简装,76,2004
南北,清河,,6,永泰东里,2,1,420.0,海淀,精装,59,1998
南北,马连洼,,9,百旺家苑,2,1,895.0,海淀,精装,115,2003
北,西三旗,,18,知本时代,1,0,318.0,海淀,精装,45,2004
西,公主坟,,28,颐源居二期,2,2,1180.0,海淀,简装,128,2001
东西北,军博,,3,北蜂窝30号院,2,1,400.0,海淀,简装,53,1970
东,苏州桥,,6,小南庄社区,1,1,480.0,海淀,简装,46,1995
南北,红庙,,6,延静西里,2,1,350.0,朝阳,精装,54,1985
东西,望京,,27,大西洋新城G区,3,2,1360.0,朝阳,精装,141,2012
西南,惠新西街,,19,罗马花园,2,1,865.0,朝阳,其他,144,1995
南,四惠,,26,远洋天地二期,2,1,790.0,朝阳,精装,112,2003
东西,芍药居,,20,芍药居北里,3,1,680.0,朝阳,精装,95,2008
南,国展,,6,静安里,2,1,355.0,朝阳,简装,53,1981
南北,朝青,,6,银谷美泉家园,3,2,1150.0,朝阳,精装,145,2010
东北,十里堡,,6,十里堡北里,2,1,316.0,朝阳,简装,50,1985
南北,朝阳门外,,11,朝外MEN,2,1,770.0,朝阳,精装,128,2005
南北,管庄,,5,管庄西里,2,1,320.0,朝阳,简装,62,2000
南北,十里堡,,6,十里堡北里,2,1,380.0,朝阳,精装,64,1989
南北,惠新西街,,5,胜古南里,2,1,423.0,朝阳,简装,56,1979
南北,双井,,18,富力城A区,2,1,1030.0,朝阳,其他,101,2004
东西,朝青,,6,雅成一里,2,1,436.0,朝阳,精装,71,2000
南北,朝阳公园,,18,泛海国际澜海园,3,2,3100.0,朝阳,精装,231,2009
南,双井,,16,CBD总部公寓二期,2,1,700.0,朝阳,精装,76,2004
南北,石佛营,,6,十里堡北区,2,1,350.0,朝阳,简装,57,1983
南北,望京,,7,利泽西园,3,1,640.0,朝阳,精装,88,1999
南西北,中央别墅区,,7,泰禾北京院子,4,2,1600.0,朝阳,精装,157,2014
南北,中央别墅区,,7,泰禾北京院子,4,3,1860.0,朝阳,精装,180,2014
南北,中央别墅区,,7,泰禾北京院子,4,2,2100.0,朝阳,精装,182,2014
南北,奥林匹克公园,,21,京师园,3,2,1150.0,朝阳,精装,115,2004
东南,健翔桥,,23,华盛乐章,2,1,598.0,朝阳,精装,79,2001
西南,四惠,,30,远洋天地二期,3,2,1000.0,朝阳,精装,138,2002
南,四惠,,26,远洋天地二期,2,1,790.0,朝阳,精装,112,2003
南北,惠新西街,,5,胜古南里,2,1,423.0,朝阳,简装,56,1979
东西,芍药居,,20,芍药居北里,3,1,680.0,朝阳,精装,95,2008
南北,双井,,9,CBD总部公寓一期,2,1,1100.0,朝阳,简装,116,2004
南,奥林匹克公园,,32,天畅园,2,2,770.0,朝阳,其他,126,2008
西北,甘露园,,18,甘露园南里,2,1,550.0,朝阳,简装,98,2001
南北,三元桥,,12,曙光里,2,1,450.0,朝阳,简装,64,1998
南北,国展,,6,静安里,2,1,390.0,朝阳,简装,55,1983
南北,芍药居,,6,芍药居2号院,2,1,425.0,朝阳,简装,57,1991
南北,潘家园,,18,弘善家园,2,1,475.0,朝阳,精装,79,2012
南,潘家园,,6,松榆西里,1,1,289.0,朝阳,简装,45,1996
北,工体,,17,东直门外大街,2,1,470.0,朝阳,简装,63,1986
南北,十里河,,11,山水文园五期,4,2,2599.0,朝阳,毛坯,259,2014
东北,望京,,19,都市心海岸,1,1,470.0,朝阳,精装,67,2003
南,十里堡,,14,十里堡北里,2,1,370.0,朝阳,简装,61,1986
西北,高碑店,,24,兴隆家园,1,0,330.0,朝阳,简装,48,2004
西,奥林匹克公园,,32,天居园,1,0,389.0,朝阳,精装,59,2008
南北,百子湾,,7,美利山,2,1,700.0,朝阳,精装,98,2010
南北,燕莎,,6,三源里街,3,1,450.0,朝阳,精装,61,1980
东西,团结湖,,6,白家庄东里,2,1,433.0,朝阳,简装,63,1981
东西,甘露园,,6,甘露园南里,2,1,360.0,朝阳,精装,63,1993
西南,朝阳门外,,21,吉庆里小区,2,1,712.0,朝阳,简装,79,1998
南北,奥林匹克公园,,27,世茂奥临花园,4,2,2280.0,朝阳,精装,264,2007
南北,亚运村小营,,6,嘉铭园,2,1,750.0,朝阳,精装,76,1999
东南北,酒仙桥,,18,燕莎后,1,1,505.0,朝阳,精装,69,2004
南北,东坝,,4,红松园1号内,2,1,255.0,朝阳,简装,51,1960
北,安贞,,14,富仁名苑,2,1,565.0,朝阳,精装,74,2004
西北,高碑店,,24,兴隆家园,1,0,330.0,朝阳,简装,48,2004
西,奥林匹克公园,,32,天居园,1,0,389.0,朝阳,精装,59,2008
南,十里堡,,14,十里堡北里,2,1,370.0,朝阳,简装,61,1986
东北,东大桥,,15,关东店北街,3,1,495.0,朝阳,简装,67,1984
北,亚运村小营,,24,紫薇天悦,1,1,590.0,朝阳,精装,66,2009
西南,石佛营,,28,炫特嘉园二期,1,1,420.0,朝阳,精装,58,2004
东南北,垡头,,28,翠成馨园,2,1,430.0,朝阳,精装,93,2009
东南,甘露园,,14,朝阳无限,1,1,425.0,朝阳,精装,60,2004
西北,望京,,23,大西洋新城E区,1,1,730.0,朝阳,精装,67,2010
东,大望路,,15,乐成豪丽,1,1,527.0,朝阳,精装,68,2008
西,管庄,,24,管庄西里,1,1,295.0,朝阳,简装,65,2004
东西,百子湾,,8,美利山,1,1,440.0,朝阳,精装,69,2008
南北,十里堡,,5,十里堡东里,2,1,335.0,朝阳,精装,53,1987
东南,管庄,,24,柏林爱乐二期,1,0,335.0,朝阳,精装,60,2007
南,双桥,,6,双惠小区,2,1,365.0,朝阳,精装,75,2004
南北,大望路,,18,珠江帝景,3,1,1600.0,朝阳,精装,191,2004
南,定福庄,,7,妇联小区,1,1,235.0,朝阳,简装,40,1995
东,国展,,6,左家庄甲12号院,1,1,290.0,朝阳,精装,36,1981
西,朝青,,20,青年汇佳园,1,1,450.0,朝阳,精装,58,2006
西北,酒仙桥,,23,丽都职工宿舍,2,1,415.0,朝阳,精装,67,1991
南北,东坝,,9,奥林匹克花园二期,3,2,1050.0,朝阳,精装,129,2004
东南北,欢乐谷,,30,北京华侨城2号院,1,1,620.0,朝阳,精装,87,2008
南,亚运村小营,,9,安慧东里,1,1,342.0,朝阳,精装,45,1994
南北,芍药居,,6,芍药居2号院,2,1,415.0,朝阳,简装,53,1985
北,朝青,,15,华纺易城,1,1,438.0,朝阳,简装,55,2006
南北,亚运村小营,,7,亚运新新家园林澜园,3,2,1960.0,朝阳,精装,172,2006
东南,石佛营,,21,迎曦园,2,1,510.0,朝阳,精装,85,1999
西南,北苑,,17,华贸城,3,1,670.0,朝阳,精装,66,2012
南北,四惠,,6,壹线国际,2,1,590.0,朝阳,精装,89,2008
东南,双井,,26,富力城A区,3,1,1310.0,朝阳,精装,128,2004
南,三元桥,,13,时间国际,1,1,723.0,朝阳,精装,78,2005
东,管庄,,11,柏林爱乐三期,1,1,390.0,朝阳,精装,66,2007
南北,朝青,,6,青年路小区,3,1,450.0,朝阳,简装,70,1997
南北,豆各庄,,4,京城雅居,4,1,1400.0,朝阳,简装,304,2005
西南,惠新西街,,6,惠新里小区,2,2,525.0,朝阳,精装,77,1991
南,三元桥,,6,曙光里,2,2,525.0,朝阳,简装,78,1998
西南,潘家园,,19,华阳公寓,2,1,540.0,朝阳,精装,93,1998
南北,芍药居,,5,芍药居2号院,2,1,472.0,朝阳,精装,60,1991
南北,太阳宫,,6,新纪家园,4,2,1313.0,朝阳,精装,172,2002
东北,潘家园,,19,华阳公寓,3,1,665.0,朝阳,精装,124,1998
西南北,朝青,,12,星河湾,4,2,2349.0,朝阳,精装,245,2006
东北,惠新西街,,16,樱花园,3,1,515.0,朝阳,精装,74,1988
南北,朝青,,6,青年路小区,3,1,450.0,朝阳,简装,70,1997
西南,芍药居,,24,吉利家园,3,1,950.0,朝阳,精装,140,2000
南北,太阳宫,,6,新纪家园,4,2,1313.0,朝阳,精装,172,2002
东北,潘家园,,19,华阳公寓,3,1,665.0,朝阳,精装,124,1998
南北,芍药居,,5,芍药居2号院,2,1,472.0,朝阳,精装,60,1991
西南,芍药居,,24,吉利家园,3,1,950.0,朝阳,精装,140,2000
南北,农展馆,,6,农业部宿舍,2,1,299.0,朝阳,简装,55,1994
南北,东坝,,6,朝阳新城三区,2,1,480.0,朝阳,简装,105,2004
南,西坝河,,18,西坝河西里,2,1,430.0,朝阳,精装,61,1986
东西,芍药居,,14,东方城,3,2,972.0,朝阳,其他,135,2000
西,国展,,7,左家庄西街,2,1,360.0,朝阳,简装,54,1991
南,大望路,,14,易构空间,2,1,660.0,朝阳,精装,86,2004
南北,惠新西街,,6,小关东街,2,1,540.0,朝阳,精装,80,1995
南北,十里河,,5,周庄嘉园东里,2,1,520.0,朝阳,精装,80,2003
南北,东坝,,6,朝阳新城三区,3,2,560.0,朝阳,精装,122,2005
南北,管庄,,18,长楹天街,4,2,1290.0,朝阳,精装,188,2013
南北,欢乐谷,,19,北京华侨城1号院,4,2,1400.0,朝阳,精装,188,2012
