,District,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall,ElevatorNum
22386,东花市,5,东花市北里中区,6.823286122355687,4.663439094112067,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
22387,广渠门,10,自由季,5.5053315359323625,4.02535169073515,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,3.0,0.0,1.0
22388,广渠门,22,京禧阁,7.170888478512505,5.049856007249537,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,4.0,1.0,1.0
22389,建国门外,23,恒基中心,6.447305862541213,4.430816798843313,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22390,安贞,8,华世隆国际公寓,6.55250788703459,5.049856007249537,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
22391,广渠门,23,水上华城,7.855932199718614,5.58724865840025,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
22392,广渠门,23,水上华城,7.62608275807238,5.365976015021851,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
22393,广渠门,21,领行国际,6.186208623900494,4.143134726391533,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22394,东直门,27,万国城MOMA,6.55250788703459,4.0943445622221,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
22395,安定门,6,灵光胡同,6.329720905522696,4.02535169073515,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0,0.0
22396,灯市口,5,东厂胡同,6.68586094706836,4.127134385045092,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0,0.0
22397,灯市口,6,东皇城根南街,6.493753839851686,3.970291913552122,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0,0.0
22398,建国门外,14,建国门南大街,6.660575149839686,4.2626798770413155,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0
22399,崇文门,15,新景家园东区,5.993961427306569,3.4339872044851463,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
22400,工体,5,十字坡东里,6.320768294250582,4.07753744390572,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.0,1.0,0.0
22401,东直门,5,新中西里,6.329720905522696,4.127134385045092,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22402,东直门,31,万国城MOMA,6.993932975223189,4.605170185988092,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
22403,广渠门,12,绿景苑,6.186208623900494,3.8501476017100584,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22404,崇文门,16,新景家园西区,6.3473892096560105,4.0943445622221,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
22405,左安门,5,龙潭北里七条,6.274762021241939,4.143134726391533,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22406,灯市口,6,东厂胡同,6.329720905522696,3.8066624897703196,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22407,安定门,6,灵光胡同,5.981414211254481,3.6109179126442243,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22408,崇文门,9,新世界家园,7.488852955733459,4.890349128221754,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
22409,陶然亭,22,中海紫御公馆,6.408528791059498,4.127134385045092,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,2.0,1.0
22410,东直门,27,万国城MOMA,6.698268054115413,4.2626798770413155,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
22411,建国门内,24,建国门北大街5号,6.398594934535208,4.465908118654584,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22412,和平里,5,民旺园,6.015425184552825,3.713572066704308,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22413,安定门,6,中绦胡同甲2号院,6.2166061010848646,3.9512437185814275,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22414,朝阳门外,16,朝阳门北大街,5.953243334287785,3.8918202981106265,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22415,和平里,19,和平新城一期,6.236369590203704,4.02535169073515,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22416,东直门,7,海运仓小区,6.311734809152915,3.8918202981106265,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22417,安定门,9,安外东河沿,6.329720905522696,3.9889840465642745,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
22418,安定门,10,六铺炕,6.523562306149512,4.110873864173311,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0,1.0
22419,崇文门,16,国瑞城西区,7.696667081526462,5.556828061699537,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,4.0,1.0,1.0
22420,安定门,7,永康胡同1号院,6.364750756851911,3.8501476017100584,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
22421,安定门,6,安外大街3号院,6.329720905522696,4.143134726391533,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22422,崇文门,6,南岗子,6.054439346269371,3.9512437185814275,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22423,建国门内,6,赵堂子胡同,6.066108090103747,3.8501476017100584,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22424,东花市,18,花市枣苑三期,6.274762021241939,3.912023005428146,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22425,灯市口,6,东皇城根南街,6.566672429803241,4.174387269895637,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
22426,交道口,12,交道口东大街,6.698268054115413,4.143134726391533,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0
22427,交道口,12,交道口东大街,7.10085190894405,4.543294782270004,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
22428,左安门,5,龙潭北里二条,6.133398042996649,4.04305126783455,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
22429,和平里,16,民旺园,6.424869023905388,4.127134385045092,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
22430,朝阳门内,6,南门仓胡同,6.8679744089702925,4.2626798770413155,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22431,建国门内,6,西总布胡同55号院,6.398594934535208,4.02535169073515,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22432,安定门,6,花园胡同,6.111467339502679,3.6635616461296463,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
22433,东花市,18,富贵园二区,6.398594934535208,4.406719247264253,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0,1.0
22434,朝阳门内,11,朝阳门南小街,6.508769136971682,4.189654742026425,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
22435,前门,13,东交民巷32号院,6.364750756851911,3.912023005428146,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
22436,崇文门,13,新怡家园,6.573680166960646,3.9889840465642745,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22437,东花市,9,东花市北里西区,7.333676395657684,5.25227342804663,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
22438,和平里,6,安外花园,5.993961427306569,3.7612001156935624,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22439,东花市,5,东花市北里中区,6.78105762593618,4.663439094112067,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
22440,崇文门,6,营房西街,6.329720905522696,4.1588830833596715,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
22441,东直门,10,元嘉国际公寓,7.523481312573497,5.442417710521793,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,4.0,2.0,1.0
22442,广渠门,21,领行国际,6.111467339502679,4.07753744390572,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22443,朝阳门内,6,朝阳门内大街,6.478509642208569,4.23410650459726,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
22444,东花市,18,花市枣苑三期,6.311734809152915,3.912023005428146,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22445,左安门,6,左安门内大街,6.111467339502679,4.07753744390572,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0,0.0
22446,东花市,19,花市枣苑二期,6.588926477533519,4.330733340286331,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22447,天坛,12,天坛东里南区,6.255750041753367,4.248495242049359,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
22448,崇文门,12,崇文门东大街,5.983936280687191,3.7376696182833684,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22449,交道口,12,交道口东大街,7.00397413672268,4.343805421853684,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
22450,灯市口,6,北河沿大街,6.594413459749778,4.174387269895637,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
22451,东直门,16,北官厅胡同,6.368187186350492,3.8066624897703196,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22452,广渠门,27,金桥国际,6.338594078203183,4.204692619390966,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22453,建国门内,6,阳照胡同,6.077642243349034,4.110873864173311,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22454,广渠门,15,北京上舍,6.320768294250582,4.110873864173311,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22455,崇文门,12,前门东大街,6.054439346269371,3.912023005428146,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0,1.0
22456,广渠门,21,领行国际,6.698268054115413,4.663439094112067,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
22457,左安门,18,左安浦园,6.336825731146441,4.356708826689592,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
22458,安定门,6,永康胡同18号院,6.660575149839686,4.174387269895637,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
22459,工体,11,东外公馆,6.2166061010848646,4.1588830833596715,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
22460,金宝街,6,东罗圈胡同,6.486160788944089,3.784189633918261,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22461,广渠门,16,天利园,6.423246963533519,4.204692619390966,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
22462,朝阳门内,6,大方家胡同,6.431331081933479,3.9512437185814275,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
22463,建国门内,6,大羊宜宾胡同35号院,6.111467339502679,4.0943445622221,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22464,广渠门,29,广渠家园,6.329720905522696,4.276666119016055,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0,1.0
22465,东直门,6,北新仓胡同,6.634633357861686,4.174387269895637,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22466,崇文门,7,兴隆都市馨园,5.786897381366708,3.4339872044851463,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22467,和平里,5,民旺园,6.015425184552825,3.713572066704308,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0
22468,东单,6,东华门大街,6.19644412779452,3.6888794541139363,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0
22469,东直门,16,北官厅胡同,6.621405651764134,4.174387269895637,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
22470,安定门,6,官书院,7.544861068658458,5.181783550292085,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,0.0
22471,广渠门,29,广渠家园,6.55250788703459,4.382026634673881,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3.0,1.0,1.0
22472,安定门,6,中绦胡同甲2号院,6.478509642208569,4.127134385045092,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22473,东直门,10,东直门内北小街16号,6.7226297948554485,4.51085950651685,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0
22474,东花市,6,东花市北里西区,6.398594934535208,4.189654742026425,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0,0.0
22475,西罗园,18,悠胜美苑,6.255750041753367,4.406719247264253,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22476,天坛,6,前门前,6.248042874508429,3.9889840465642745,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
22477,广渠门,16,安化南里,6.311734809152915,4.110873864173311,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
22478,朝阳门外,16,瑞士公寓,6.855408798609928,4.553876891600541,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0,1.0
22479,东直门,5,北新桥三条1号院,6.2166061010848646,3.6109179126442243,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22480,东直门,6,胡家园小区,6.066108090103747,3.8918202981106265,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22481,广渠门,22,远洋德邑,6.898714534329988,4.709530201312334,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
22482,朝阳门内,16,朝阳门南小街,6.8885724595653635,4.418840607796598,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
22483,朝阳门内,6,后芳嘉园胡同,6.431331081933479,3.9512437185814275,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
22484,朝阳门内,5,新鲜胡同,6.580639137284949,4.110873864173311,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22485,天坛,6,金鱼池东区,6.089044875446846,3.912023005428146,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22486,崇文门,15,新景家园东区,6.493753839851686,4.143134726391533,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
22487,崇文门,9,新景家园西区,6.740519359606223,4.3694478524670215,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22488,广渠门,21,金世纪嘉园,6.395261598115449,4.23410650459726,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22489,灯市口,6,东皇城根南街,6.398594934535208,4.204692619390966,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
22490,交道口,12,交道口东大街,7.208600337960199,4.61512051684126,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
22491,广渠门,13,广渠门内大街,6.364750756851911,4.1588830833596715,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
22492,东花市,6,东花市大街2号院,6.2166061010848646,4.007333185232471,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22493,建国门内,24,长安太和,7.346655163176539,5.0238805208462765,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
22494,朝阳门内,6,芳嘉园胡同,6.634633357861686,4.2626798770413155,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0,0.0
22495,和平里,5,和平里七区,6.302618975744905,4.04305126783455,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22496,广渠门,23,水上华城,7.848153086199526,5.58724865840025,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,4.0,2.0,1.0
22497,安定门,11,车辇店胡同,6.329720905522696,4.007333185232471,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
22498,崇文门,11,国瑞城中区,7.875119281040293,5.4116460518550396,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
22499,崇文门,6,营房西街,6.329720905522696,4.1588830833596715,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
22500,朝阳门内,14,朝阳门南小街,6.814542897259958,4.248495242049359,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
22501,和平里,6,和平里五区,6.85751406254539,4.532599493153256,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
22502,东直门,5,后永康胡同6号院,6.111467339502679,3.9512437185814275,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22503,建国门内,6,大羊宜宾胡同31号院,6.453624998892692,4.060443010546419,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22504,朝阳门内,16,朝阳门南小街,6.530877627725885,4.02535169073515,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
22505,安定门,19,凯景铭座,6.98100574072173,4.927253685157205,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
22506,朝阳门内,6,南门仓胡同,6.573680166960646,3.9512437185814275,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
22507,天坛,12,天坛东里南区,5.968707559985366,3.9318256327243257,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
22508,建国门内,6,北总布胡同,6.580639137284949,4.248495242049359,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
22509,灯市口,6,玉石胡同,6.3818160174060985,3.912023005428146,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
22510,东四,12,东四北大街,6.660575149839686,4.30406509320417,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
22511,交道口,6,香饵胡同,6.734591659972948,4.248495242049359,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0,0.0
22512,建国门内,6,东堂子胡同,6.53813982376767,4.356708826689592,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
22513,朝阳门内,16,朝阳门南小街,6.679599185844383,4.248495242049359,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,2.0,1.0,1.0
22514,建国门内,16,小羊宜宾胡同,6.7464121285733745,4.290459441148391,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,0.0,1.0
22515,东直门,14,民安小区东羊管胡同,6.647688373563329,4.343805421853684,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0
