,District,Elevator,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall
139,回龙观,,7,北回归线,235.0,66.0,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,2.0,
140,天通苑,,6,天通苑本六区,445.0,131.0,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
141,北七家,,3,远洋傲北,1250.0,333.0,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,5.0,2.0
142,西关环岛,无电梯,6,秋实家园,318.0,123.0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
143,旧宫,,17,东亚五环国际,104.0,34.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,
144,亦庄,,9,金融街漫香林第6区,350.0,86.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,4.0,
145,旧宫,有电梯,19,东亚五环国际,319.0,109.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,4.0,
146,枣园,有电梯,29,中建国际港,760.0,141.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
147,枣园,有电梯,29,中建国际港,760.0,136.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
148,旧宫,有电梯,19,东亚五环国际,230.0,93.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,3.0,
149,亦庄,,9,金融街漫香林第6区,330.0,93.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,
150,天宫院,有电梯,28,珺悦国际,350.0,140.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,4.0,
151,旧宫,有电梯,20,东亚五环国际,265.0,97.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,
152,天宫院,有电梯,28,珺悦国际,405.0,157.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,
153,旧宫,有电梯,19,东亚五环国际,370.0,123.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,4.0,
154,枣园,有电梯,33,中建国际港,875.0,153.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,4.0,2.0
155,枣园,有电梯,29,中建国际港,480.0,88.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
156,大兴其它,,15,首座御园二区二期,525.0,116.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
157,黄村火车站,有电梯,12,翰林庭院,530.0,155.0,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,2.0
158,天宫院,,26,龙湖时代天街,788.0,169.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,1.0
159,天宫院,有电梯,29,保利春天里,267.0,58.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0
160,旧宫,有电梯,19,东亚五环国际,295.0,123.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,4.0,
161,天宫院,,8,珺悦国际,240.0,101.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,3.0,
162,天宫院,,19,云立方,354.0,84.0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
163,亦庄,,9,金融街漫香林第6区,300.0,89.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,4.0,
164,天宫院,有电梯,14,鑫苑鑫都汇,160.0,43.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,3.0,
165,良乡,有电梯,14,旭辉E天地,160.0,35.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,
166,长阳,,8,怡和南路11号院,110.0,42.0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,
167,长阳,,8,怡和南路11号院,140.0,46.0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,
168,良乡,,15,辰光嘉园,658.0,234.0,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,5.0,2.0
169,长阳,,4,长阳半岛怡和路6号院,695.0,139.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
170,长阳,,8,怡和南路11号院,108.0,42.0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,
171,城关,,19,中国铁建原香漫谷,252.0,95.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0
172,窦店,,9,北京城建琨廷,255.0,85.0,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
173,城关,,16,中冶蓝城,255.0,89.0,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
174,长阳,,5,五和万科长阳天地,135.0,47.0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,
175,良乡,有电梯,13,旭辉E天地,99.0,35.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,2.0,
176,良乡,,18,首开熙悦睿府书香,119.0,50.0,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,
177,良乡,无电梯,5,伟业嘉园西里,200.0,39.0,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,2.0,1.0
178,良乡,无电梯,6,苏庄一里小区,310.0,88.0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,1.0
179,良乡,有电梯,14,旭辉E天地,150.0,38.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,
180,平谷其它,,18,首城汇景湾,210.0,87.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
181,平谷其它,,18,首城汇景湾,199.0,67.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0
182,平谷其它,,12,首城汇景湾,420.0,124.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
183,平谷其它,,17,新华联慧谷,285.0,102.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
184,平谷其它,,12,中昂邑上原著,320.0,76.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
185,平谷其它,,18,首城汇景湾,360.0,134.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
186,平谷其它,,18,首城汇景湾,230.0,88.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
187,平谷其它,,11,首城汇景湾,260.0,89.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
188,平谷其它,,18,首城汇景湾,190.0,74.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0
189,平谷其它,,18,首城汇景湾,270.0,116.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
190,平谷其它,,16,首城汇景湾,260.0,91.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
191,平谷其它,,13,首城汇景湾,480.0,194.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0
192,怀柔,,2,龙山新新小镇六期,1800.0,457.0,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,2.0
193,怀柔,,4,顶秀美泉小镇,430.0,89.0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
194,怀柔,,2,龙山新新小镇六期,850.0,163.0,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,6.0,4.0
195,怀柔,,1,融城园南区,330.0,87.0,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
196,怀柔,,2,龙山新新小镇六期,2100.0,585.0,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,3.0
197,怀柔,,2,欧郡香水城,1030.0,343.0,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,5.0,2.0
198,怀柔,,2,八龙桥雅苑,1150.0,307.0,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,5.0,2.0
199,怀柔,,2,龙山新新小镇六期,800.0,163.0,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,2.0
200,怀柔,,4,顶秀美泉小镇,530.0,133.0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
201,怀柔,,4,顶秀美泉家园,430.0,88.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
202,怀柔,,6,融城园北区,310.0,104.0,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
203,怀柔,,6,融城园南区,235.0,80.0,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
204,怀柔,,8,益田影人四季花园,413.0,103.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
205,怀柔,,2,欧郡香水城,1150.0,345.0,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,3.0
206,怀柔,,6,康馨家园,220.0,57.0,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0
207,密云其它,,16,首创澜茵山,250.0,123.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,1.0
208,密云其它,,2,君山别墅,1000.0,391.0,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
209,密云其它,,2,君山别墅,1400.0,468.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,5.0,3.0
210,密云其它,,6,京溪小区,210.0,102.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
211,密云其它,,6,檀州家园东区,308.0,141.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
212,密云其它,,6,保利花园,223.0,74.0,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0
213,密云其它,,6,保利花园,320.0,123.0,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
214,密云其它,,16,首创澜茵山,265.0,123.0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
215,密云其它,,6,石桥西区,240.0,102.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
216,密云其它,,6,果园新里南区,260.0,108.0,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
217,密云其它,,7,首创澜茵山,230.0,98.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
218,密云其它,,6,檀城西区,398.0,198.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,6.0,2.0
219,平谷其它,,2,峪上桃墅林,320.0,121.0,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
220,平谷其它,,12,首城汇景湾,230.0,85.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,2.0,1.0
221,平谷其它,,8,首城汇景湾,238.0,86.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
222,平谷其它,,18,首城汇景湾,253.0,87.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
223,平谷其它,,9,首城汇景湾,390.0,127.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,1.0
224,平谷其它,,18,首城汇景湾,260.0,87.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
225,平谷其它,,10,首城汇景湾,236.0,87.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
226,平谷其它,,10,首城汇景湾,238.0,87.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
227,平谷其它,,9,首城汇景湾,445.0,157.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
228,平谷其它,,18,腾飞园,295.0,134.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,3.0,2.0
229,平谷其它,,9,首城汇景湾,365.0,134.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
230,平谷其它,,9,首城汇景湾,380.0,152.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
231,平谷其它,,12,首城汇景湾,310.0,131.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
232,平谷其它,,9,首城汇景湾,370.0,139.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
233,平谷其它,,11,首城汇景湾,340.0,135.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
234,平谷其它,,18,新华联慧谷,245.0,87.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
235,平谷其它,,18,首城汇景湾,265.0,86.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
236,平谷其它,,18,首城汇景湾,295.0,118.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
237,平谷其它,,18,首城汇景湾,210.0,67.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0
238,平谷其它,,18,首城汇景湾,235.0,85.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
239,平谷其它,,17,新华联慧谷,275.0,101.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0
240,平谷其它,,17,新华联慧谷,285.0,102.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,2.0,2.0
241,平谷其它,,15,首城汇景湾,780.0,337.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
242,平谷其它,,18,首城汇景湾,330.0,117.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
243,平谷其它,,17,紫贵御园,305.0,107.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
244,平谷其它,,18,首城汇景湾,338.0,136.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
245,平谷其它,,9,首城汇景湾,350.0,151.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,1.0
246,平谷其它,,18,新华联慧谷,328.0,125.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0
247,平谷其它,,11,首城汇景湾,260.0,88.0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
248,门头沟其它,无电梯,4,潭墅苑,596.0,170.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
249,大峪,无电梯,6,新桥路小区,252.0,65.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
250,滨河西区,有电梯,16,皓月园,534.6,118.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
251,门头沟其它,,25,中国铁建梧桐汇,260.0,86.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,
252,城子,无电梯,6,向东楼小区,340.0,88.0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0,2.0,1.0
253,大峪,,15,惠民家园,228.0,53.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0
254,大峪,有电梯,7,西山环路3号院,776.0,141.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
255,滨河西区,无电梯,6,门头沟月季园,238.0,62.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0
256,城子,无电梯,6,新桥东街,229.0,66.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0
257,大峪,无电梯,6,新桥大街61号院,310.0,83.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
258,滨河西区,有电梯,16,皓月园,278.0,66.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0
259,城子,无电梯,4,绿岛家园,799.0,195.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0,4.0,2.0
260,城子,无电梯,6,城子西七棵树90号院,262.0,74.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,2.0,1.0
261,大峪,无电梯,6,新桥路小区,215.0,49.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
262,大峪,无电梯,6,新桥大街39号院,260.0,64.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0
263,门头沟其它,,8,檀香府,850.0,171.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
264,冯村,无电梯,6,冯村嘉园一区,430.0,103.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
265,大峪,无电梯,6,新桥路小区,298.0,66.0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
266,大峪,无电梯,6,新桥路小区,200.0,49.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
267,门头沟其它,无电梯,6,惠泽家园,311.0,89.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
268,城子,无电梯,6,绿岛家园,620.0,170.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
269,门头沟其它,,4,南宫,155.0,39.0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,0.0
270,门头沟其它,,6,檀香府,649.0,135.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
271,大峪,无电梯,6,增产路大街42号院,248.0,79.0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
272,滨河西区,有电梯,14,含晖苑,279.0,66.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
273,门头沟其它,有电梯,24,梧桐苑知秋园,380.0,83.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0
274,大峪,有电梯,21,金泰丽湾悦栖山,398.0,92.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
275,大峪,有电梯,19,金泰丽湾悦栖山,945.0,220.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,1.0,4.0,2.0
276,大峪,有电梯,8,西山环路3号院,750.0,139.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
277,冯村,有电梯,23,丽景长安,442.0,92.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
278,滨河西区,无电梯,6,含晖苑,420.0,100.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,1.0,1.0,2.0,1.0
279,大峪,,7,黑山东街,178.0,41.0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0
280,冯村,有电梯,26,丽景长安,440.0,88.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
281,城子,无电梯,6,城子西街1号院,240.0,72.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
282,大峪,有电梯,24,新桥家园,436.0,109.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.0,1.0
